  100000000      1.1             # run and version numbers

 Panel   H/V Layer Tube      x1      x2      y1      y2
 4     1     1       23   93.20   93.20 -186.61  195.39
 4     1     1       24  101.60  101.60 -186.61  195.39
 4     1     1       25  110.00  110.00 -186.61  195.39

 Panel   H/V Layer Tube      x1      x2      y1      y2
 ----- ----- ----- ---- ------- ------- ------- -------
 5     0     0        0 -264.89  255.11 -238.27 -238.27
 5     0     0        1 -264.89  255.11 -229.87 -229.87
 5     0     0        2 -264.89  255.11 -221.47 -221.47
 5     0     0        3 -264.89  255.11 -213.07 -213.07
 5     0     0        4 -264.89  255.11 -204.67 -204.67
 5     0     0        5 -264.89  255.11 -196.27 -196.27
 5     0     0        6 -264.89  255.11 -187.87 -187.87
 5     0     0        7 -264.89  255.11 -179.47 -179.47
 5     0     0        8 -264.89  255.11 -171.07 -171.07
 5     0     0        9 -264.89  255.11 -162.67 -162.67
 5     0     0       10 -264.89  255.11 -154.27 -154.27
 5     0     0       11 -264.89  255.11 -145.87 -145.87
 5     0     0       12 -264.89  255.11 -137.47 -137.47
 5     0     0       13 -264.89  255.11 -129.07 -129.07
 5     0     0       14 -264.89  255.11 -120.67 -120.67
 5     0     0       15 -264.89  255.11 -112.27 -112.27
 5     0     0       16 -264.89  255.11 -103.87 -103.87
 5     0     0       17 -264.89  255.11  -95.47  -95.47
 5     0     0       18 -264.89  255.11  -87.07  -87.07
 5     0     0       19 -264.89  255.11  -78.67  -78.67
 5     0     0       20 -264.89  255.11  -70.27  -70.27
 5     0     0       21 -264.89  255.11  -61.87  -61.87
 5     0     0       22 -264.89  255.11  -53.47  -53.47
 5     0     0       23 -264.89  255.11  -45.07  -45.07
 5     0     0       24 -264.89  255.11  -36.67  -36.67
 5     0     0       25 -264.89  255.11  -28.27  -28.27
 5     0     0       26 -264.89  255.11  -19.87  -19.87
 5     0     0       27 -264.89  255.11  -11.47  -11.47
 5     0     0       28 -264.89  255.11   -3.07   -3.07
 5     0     0       29 -264.89  255.11    5.33    5.33
 5     0     0       30 -264.89  255.11   13.73   13.73
 5     0     0       31 -264.89  255.11   22.13   22.13
 5     0     0       32 -264.89  255.11   30.53   30.53
 5     0     0       33 -264.89  255.11   38.93   38.93
 5     0     0       34 -264.89  255.11   47.33   47.33
 5     0     0       35 -264.89  255.11   55.73   55.73
 5     0     0       36 -264.89  255.11   64.13   64.13
 5     0     0       37 -264.89  255.11   72.53   72.53
 5     0     0       38 -264.89  255.11   80.93   80.93
 5     0     0       39 -264.89  255.11   89.33   89.33
 5     0     0       40 -264.89  255.11   97.73   97.73
 5     0     0       41 -264.89  255.11  106.13  106.13
 5     0     0       42 -264.89  255.11  114.53  114.53
 5     0     0       43 -264.89  255.11  122.93  122.93
 5     0     0       44 -264.89  255.11  131.33  131.33
 5     0     0       45 -264.89  255.11  139.73  139.73
 5     0     0       46 -264.89  255.11  148.13  148.13
 5     0     0       47 -264.89  255.11  156.53  156.53
 5     0     0       48 -264.89  255.11  164.93  164.93
 5     0     0       49 -264.89  255.11  173.33  173.33
 5     0     0       50 -264.89  255.11  181.73  181.73
 5     0     0       51 -264.89  255.11  190.13  190.13
 5     0     0       52 -264.89  255.11  198.53  198.53
 5     0     0       53 -264.89  255.11  206.93  206.93
 5     0     0       54 -264.89  255.11  215.33  215.33
 5     0     0       55 -264.89  255.11  223.73  223.73
 5     0     0       56 -264.89  255.11  232.13  232.13
 5     0     0       57 -264.89  255.11  240.53  240.53
 5     0     0       58 -264.89  255.11  248.93  248.93
 5     0     1        0 -264.89  255.11 -237.77 -237.77
 5     0     1        1 -264.89  255.11 -229.37 -229.37
 5     0     1        2 -264.89  255.11 -220.97 -220.97
 5     0     1        3 -264.89  255.11 -212.57 -212.57
 5     0     1        4 -264.89  255.11 -204.17 -204.17
 5     0     1        5 -264.89  255.11 -195.77 -195.77
 5     0     1        6 -264.89  255.11 -187.37 -187.37
 5     0     1        7 -264.89  255.11 -178.97 -178.97
 5     0     1        8 -264.89  255.11 -170.57 -170.57
 5     0     1        9 -264.89  255.11 -162.17 -162.17
 5     0     1       10 -264.89  255.11 -153.77 -153.77
 5     0     1       11 -264.89  255.11 -145.37 -145.37
 5     0     1       12 -264.89  255.11 -136.97 -136.97
 5     0     1       13 -264.89  255.11 -128.57 -128.57
 5     0     1       14 -264.89  255.11 -120.17 -120.17
 5     0     1       15 -264.89  255.11 -111.77 -111.77
 5     0     1       16 -264.89  255.11 -103.37 -103.37
 5     0     1       17 -264.89  255.11  -94.97  -94.97
 5     0     1       18 -264.89  255.11  -86.57  -86.57
 5     0     1       19 -264.89  255.11  -78.17  -78.17
 5     0     1       20 -264.89  255.11  -69.77  -69.77
 5     0     1       21 -264.89  255.11  -61.37  -61.37
 5     0     1       22 -264.89  255.11  -52.97  -52.97
 5     0     1       23 -264.89  255.11  -44.57  -44.57
 5     0     1       24 -264.89  255.11  -36.17  -36.17
 5     0     1       25 -264.89  255.11  -27.77  -27.77
 5     0     1       26 -264.89  255.11  -19.37  -19.37
 5     0     1       27 -264.89  255.11  -10.97  -10.97
 5     0     1       28 -264.89  255.11   -2.57   -2.57
 5     0     1       29 -264.89  255.11    5.83    5.83
 5     0     1       30 -264.89  255.11   14.23   14.23
 5     0     1       31 -264.89  255.11   22.63   22.63
 5     0     1       32 -264.89  255.11   31.03   31.03
 5     0     1       33 -264.89  255.11   39.43   39.43
 5     0     1       34 -264.89  255.11   47.83   47.83
 5     0     1       35 -264.89  255.11   56.23   56.23
 5     0     1       36 -264.89  255.11   64.63   64.63
 5     0     1       37 -264.89  255.11   73.03   73.03
 5     0     1       38 -264.89  255.11   81.43   81.43
 5     0     1       39 -264.89  255.11   89.83   89.83
 5     0     1       40 -264.89  255.11   98.23   98.23
 5     0     1       41 -264.89  255.11  106.63  106.63
 5     0     1       42 -264.89  255.11  115.03  115.03
 5     0     1       43 -264.89  255.11  123.43  123.43
 5     0     1       44 -264.89  255.11  131.83  131.83
 5     0     1       45 -264.89  255.11  140.23  140.23
 5     0     1       46 -264.89  255.11  148.63  148.63
 5     0     1       47 -264.89  255.11  157.03  157.03
 5     0     1       48 -264.89  255.11  165.43  165.43
 5     0     1       49 -264.89  255.11  173.83  173.83
 5     0     1       50 -264.89  255.11  182.23  182.23
 5     0     1       51 -264.89  255.11  190.63  190.63
 5     0     1       52 -264.89  255.11  199.03  199.03
 5     0     1       53 -264.89  255.11  207.43  207.43
 5     0     1       54 -264.89  255.11  215.83  215.83
 5     0     1       55 -264.89  255.11  224.23  224.23
 5     0     1       56 -264.89  255.11  232.63  232.63
 5     0     1       57 -264.89  255.11  241.03  241.03
 5     0     1       58 -264.89  255.11  249.43  249.43
 5     1     0        0 -263.99 -263.99 -246.16  254.84
 5     1     0        1 -255.60 -255.60 -246.16  254.84
 5     1     0        2 -247.20 -247.20 -246.16  254.84
 5     1     0        3 -238.80 -238.80 -246.16  254.84
 5     1     0        4 -230.40 -230.40 -246.16  254.84
 5     1     0        5 -222.00 -222.00 -246.16  254.84
 5     1     0        6 -213.60 -213.60 -246.16  254.84
 5     1     0        7 -205.20 -205.20 -246.16  254.84
 5     1     0        8 -196.80 -196.80 -246.16  254.84
 5     1     0        9 -188.40 -188.40 -246.16  254.84
 5     1     0       10 -180.00 -180.00 -246.16  254.84
 5     1     0       11 -171.60 -171.60 -246.16  254.84
 5     1     0       12 -163.20 -163.20 -246.16  254.84
 5     1     0       13 -154.80 -154.80 -246.16  254.84
 5     1     0       14 -146.40 -146.40 -246.16  254.84
 5     1     0       15 -138.00 -138.00 -246.16  254.84
 5     1     0       16 -129.60 -129.60 -246.16  254.84
 5     1     0       17 -121.20 -121.20 -246.16  254.84
 5     1     0       18 -112.80 -112.80 -246.16  254.84
 5     1     0       19 -104.40 -104.40 -246.16  254.84
 5     1     0       20  -96.00  -96.00 -246.16  254.84
 5     1     0       21  -87.60  -87.60 -246.16  254.84
 5     1     0       22  -79.20  -79.20 -246.16  254.84
 5     1     0       23  -70.80  -70.80 -246.16  254.84
 5     1     0       24  -62.40  -62.40 -246.16  254.84
 5     1     0       25  -54.00  -54.00 -246.16  254.84
 5     1     0       26  -45.60  -45.60 -246.16  254.84
 5     1     0       27  -37.20  -37.20 -246.16  254.84
 5     1     0       28  -28.80  -28.80 -246.16  254.84
 5     1     0       29  -20.40  -20.40 -246.16  254.84
 5     1     0       30  -12.00  -12.00 -246.16  254.84
 5     1     0       31   -3.60   -3.60 -246.16  254.84
 5     1     0       32    4.80    4.80 -246.16  254.84
 5     1     0       33   13.20   13.20 -246.16  254.84
 5     1     0       34   21.60   21.60 -246.16  254.84
 5     1     0       35   30.00   30.00 -246.16  254.84
 5     1     0       36   38.40   38.40 -246.16  254.84
 5     1     0       37   46.80   46.80 -246.16  254.84
 5     1     0       38   55.20   55.20 -246.16  254.84
 5     1     0       39   63.60   63.60 -246.16  254.84
 5     1     0       40   72.00   72.00 -246.16  254.84
 5     1     0       41   80.40   80.40 -246.16  254.84
 5     1     0       42   88.80   88.80 -246.16  254.84
 5     1     0       43   97.20   97.20 -246.16  254.84
 5     1     0       44  105.60  105.60 -246.16  254.84
 5     1     0       45  114.00  114.00 -246.16  254.84
 5     1     0       46  122.40  122.40 -246.16  254.84
 5     1     0       47  130.80  130.80 -246.16  254.84
 5     1     0       48  139.20  139.20 -246.16  254.84
 5     1     0       49  147.60  147.60 -246.16  254.84
 5     1     0       50  156.00  156.00 -246.16  254.84
 5     1     0       51  164.40  164.40 -246.16  254.84
 5     1     0       52  172.80  172.80 -246.16  254.84
 5     1     0       53  181.20  181.20 -246.16  254.84
 5     1     0       54  189.60  189.60 -246.16  254.84
 5     1     0       55  198.00  198.00 -246.16  254.84
 5     1     0       56  206.40  206.40 -246.16  254.84
 5     1     0       57  214.80  214.80 -246.16  254.84
 5     1     0       58  223.20  223.20 -246.16  254.84
 5     1     0       59  231.60  231.60 -246.16  254.84
 5     1     0       60  240.00  240.00 -246.16  254.84
 5     1     0       61  248.40  248.40 -246.16  254.84
 5     1     0       62  256.80  256.80 -246.16  254.84
 5     1     0       63  265.20  265.20 -246.16  254.84
 5     1     1        0 -263.49 -263.49 -246.16  254.84
 5     1     1        1 -255.10 -255.10 -246.16  254.84
 5     1     1        2 -246.70 -246.70 -246.16  254.84
 5     1     1        3 -238.30 -238.30 -246.16  254.84
 5     1     1        4 -229.90 -229.90 -246.16  254.84
 5     1     1        5 -221.50 -221.50 -246.16  254.84
 5     1     1        6 -213.10 -213.10 -246.16  254.84
 5     1     1        7 -204.70 -204.70 -246.16  254.84
 5     1     1        8 -196.30 -196.30 -246.16  254.84
 5     1     1        9 -187.90 -187.90 -246.16  254.84
 5     1     1       10 -179.50 -179.50 -246.16  254.84
 5     1     1       11 -171.10 -171.10 -246.16  254.84
 5     1     1       12 -162.70 -162.70 -246.16  254.84
 5     1     1       13 -154.30 -154.30 -246.16  254.84
 5     1     1       14 -145.90 -145.90 -246.16  254.84
 5     1     1       15 -137.50 -137.50 -246.16  254.84
 5     1     1       16 -129.10 -129.10 -246.16  254.84
 5     1     1       17 -120.70 -120.70 -246.16  254.84
 5     1     1       18 -112.30 -112.30 -246.16  254.84
 5     1     1       19 -103.90 -103.90 -246.16  254.84
 5     1     1       20  -95.50  -95.50 -246.16  254.84
 5     1     1       21  -87.10  -87.10 -246.16  254.84
 5     1     1       22  -78.70  -78.70 -246.16  254.84
 5     1     1       23  -70.30  -70.30 -246.16  254.84
 5     1     1       24  -61.90  -61.90 -246.16  254.84
 5     1     1       25  -53.50  -53.50 -246.16  254.84
 5     1     1       26  -45.10  -45.10 -246.16  254.84
 5     1     1       27  -36.70  -36.70 -246.16  254.84
 5     1     1       28  -28.30  -28.30 -246.16  254.84
 5     1     1       29  -19.90  -19.90 -246.16  254.84
 5     1     1       30  -11.50  -11.50 -246.16  254.84
 5     1     1       31   -3.10   -3.10 -246.16  254.84
 5     1     1       32    5.30    5.30 -246.16  254.84
 5     1     1       33   13.70   13.70 -246.16  254.84
 5     1     1       34   22.10   22.10 -246.16  254.84
 5     1     1       35   30.50   30.50 -246.16  254.84
 5     1     1       36   38.90   38.90 -246.16  254.84
 5     1     1       37   47.30   47.30 -246.16  254.84
 5     1     1       38   55.70   55.70 -246.16  254.84
 5     1     1       39   64.10   64.10 -246.16  254.84
 5     1     1       40   72.50   72.50 -246.16  254.84
 5     1     1       41   80.90   80.90 -246.16  254.84
 5     1     1       42   89.30   89.30 -246.16  254.84
 5     1     1       43   97.70   97.70 -246.16  254.84
 5     1     1       44  106.10  106.10 -246.16  254.84
 5     1     1       45  114.50  114.50 -246.16  254.84
 5     1     1       46  122.90  122.90 -246.16  254.84
 5     1     1       47  131.30  131.30 -246.16  254.84
 5     1     1       48  139.70  139.70 -246.16  254.84
 5     1     1       49  148.10  148.10 -246.16  254.84
 5     1     1       50  156.50  156.50 -246.16  254.84
 5     1     1       51  164.90  164.90 -246.16  254.84
 5     1     1       52  173.30  173.30 -246.16  254.84
 5     1     1       53  181.70  181.70 -246.16  254.84
 5     1     1       54  190.10  190.10 -246.16  254.84
 5     1     1       55  198.50  198.50 -246.16  254.84
 5     1     1       56  206.90  206.90 -246.16  254.84
 5     1     1       57  215.30  215.30 -246.16  254.84
 5     1     1       58  223.70  223.70 -246.16  254.84
 5     1     1       59  232.10  232.10 -246.16  254.84
 5     1     1       60  240.50  240.50 -246.16  254.84
 5     1     1       61  248.90  248.90 -246.16  254.84
 5     1     1       62  257.30  257.30 -246.16  254.84
 5     1     1       63  265.70  265.70 -246.16  254.84
