 197  0.19000    0.19000    0.19000    498.00     40.000  40.000     2.0  2.0  
 198  0.19100    0.19100    0.19100    502.90     3.3900  3.3900     2.0  2.0
 199  0.19200    0.19200    0.19200    497.93     1.9500  1.9500     2.0  2.0
 200  0.19274    0.19261    0.19287    493.30     2.4000  2.4000     0.0  0.0
 201  0.19300    0.19300    0.19300    492.44     2.3800  2.3800     2.0  2.0
 202  0.19300    0.19300    0.19300    522.00     26.000  26.000     2.0  2.0  
 203  0.19324    0.19311    0.19336    494.20     1.0900  1.0900     0.5  0.5
 204  0.19324    0.19324    0.19324    495.00     3.0000  3.0000     5.0  5.0
 205  0.19400    0.19400    0.19400    487.73     1.9400  1.9400     2.0  2.0
 206  0.19455    0.19390    0.19519    504.00     10.000  10.000     0.0  0.0
 207  0.19500    0.19500    0.19500    484.43     2.3800  2.3800     2.0  2.0
 208  0.19500    0.19500    0.19500    479.00     24.000  24.000     2.0  2.0  
 209  0.19519    0.19519    0.19519    479.00     7.0000  7.0000     0.0  0.0
 210  0.19600    0.19600    0.19600    478.55     2.3700  2.3700     2.0  2.0
 211  0.19700    0.19700    0.19700    476.00     2.3700  2.3700     2.0  2.0
 212  0.19700    0.19700    0.19700    479.00     22.000  22.000     2.0  2.0  
 213  0.19782    0.19782    0.19782    470.00     10.000  10.000     0.0  0.0
 214  0.19800    0.19800    0.19800    470.06     1.9300  1.9300     2.0  2.0
 215  0.19900    0.19900    0.19900    464.20     2.3500  2.3500     2.0  2.0
 216  0.19900    0.19900    0.19900    449.00     21.000  21.000     2.0  2.0  
 217  0.20000    0.20000    0.20000    459.50     2.3400  2.3400     2.0  2.0
 218  0.20100    0.20100    0.20100    455.90     2.3400  2.3400     2.0  2.0
 219  0.20200    0.20200    0.20200    450.55     2.3300  2.3300     2.0  2.0
 220  0.20200    0.20200    0.20200    447.00     20.000  20.000     2.0  2.0  
 221  0.20243    0.20243    0.20243    448.00     5.0000  5.0000     0.0  0.0
 222  0.20300    0.20300    0.20300    446.96     1.9000  1.9000     2.0  2.0
 223  0.20400    0.20400    0.20400    439.34     2.3100  2.3100     2.0  2.0
 224  0.20400    0.20400    0.20400    420.00     20.000  20.000     2.0  2.0  
 225  0.20500    0.20500    0.20500    436.40     2.3100  2.3100     2.0  2.0
 226  0.20600    0.20600    0.20600    430.35     2.2900  2.2900     2.0  2.0
 227  0.20700    0.20700    0.20700    426.59     2.2900  2.2900     2.0  2.0
 228  0.20700    0.20700    0.20700    408.00     20.000  20.000     2.0  2.0  
 229  0.20800    0.20800    0.20800    425.55     2.3000  2.3000     2.0  2.0
 230  0.20900    0.20900    0.20900    421.40     3.2500  3.2500     2.0  2.0
 231  0.20900    0.20900    0.20900    433.00     19.000  19.000     2.0  2.0  
 232  0.20923    0.20923    0.20923    411.00     4.0000  4.0000     0.0  0.0
 233  0.21000    0.21000    0.21000    418.45     2.2900  2.2900     2.0  2.0
 234  0.21100    0.21100    0.21100    414.63     2.2900  2.2900     2.0  2.0
 235  0.21100    0.21100    0.21100    397.70     16.000  16.000     2.0  2.0  
 236  0.21200    0.21200    0.21200    408.09     2.2700  2.2700     2.0  2.0
 237  0.21300    0.21300    0.21300    403.45     2.2600  2.2600     2.0  2.0
 238  0.21350    0.21342    0.21357    397.20     1.7000  1.7000     0.0  0.0
 239  0.21400    0.21400    0.21400    401.20     2.2600  2.2600     2.0  2.0
 240  0.21400    0.21400    0.21400    393.00     15.000  15.000     2.0  2.0  
 241  0.21500    0.21500    0.21500    395.10     3.1700  3.1700     2.0  2.0
 242  0.21600    0.21600    0.21600    393.40     2.2400  2.2400     2.0  2.0
 243  0.21609    0.21609    0.21609    388.00     6.0000  6.0000     0.0  0.0
 244  0.21654    0.21654    0.21654    385.50     2.3000  2.3000     0.3  0.3
 245  0.21700    0.21700    0.21700    389.59     2.2400  2.2400     2.0  2.0
 246  0.21700    0.21700    0.21700    393.50     14.000  14.000     2.0  2.0  
 247  0.21800    0.21800    0.21800    384.68     2.2300  2.2300     2.0  2.0
 248  0.21900    0.21900    0.21900    382.49     2.2300  2.2300     2.0  2.0
 249  0.21950    0.21950    0.21950    388.00     9.0000  9.0000     0.0  0.0
 250  0.22000    0.22000    0.22000    379.59     2.2300  2.2300     2.0  2.0
 251  0.22000    0.22000    0.22000    362.90     13.500  13.500     2.0  2.0  
 252  0.22100    0.22100    0.22100    373.55     2.2100  2.2100     2.0  2.0
 253  0.22200    0.22200    0.22200    369.60     3.1200  3.1200     2.0  2.0
 254  0.22200    0.22200    0.22200    377.60     12.700  12.700     2.0  2.0  
 255  0.22263    0.22263    0.22263    367.00     5.0000  5.0000     0.0  0.0
 256  0.22300    0.22300    0.22300    369.64     2.2200  2.2200     2.0  2.0
 257  0.22400    0.22400    0.22400    365.89     2.2100  2.2100     2.0  2.0
 258  0.22500    0.22500    0.22500    363.53     2.2200  2.2200     2.0  2.0
 259  0.22500    0.22500    0.22500    345.70     12.300  12.300     2.0  2.0  
 260  0.22600    0.22600    0.22600    358.20     3.1100  3.1100     2.0  2.0
 261  0.22700    0.22700    0.22700    354.29     2.1800  2.1800     2.0  2.0
 262  0.22800    0.22800    0.22800    351.40     2.1800  2.1800     2.0  2.0
 263  0.22800    0.22800    0.22800    335.40     11.500  11.500     2.0  2.0  
 264  0.22900    0.22900    0.22900    348.00     3.0800  3.0800     2.0  2.0
 265  0.22905    0.22905    0.22905    347.00     5.0000  5.0000     0.0  0.0
 266  0.23000    0.23000    0.23000    345.91     2.1800  2.1800     2.0  2.0
 267  0.23087    0.23081    0.23094    337.60     2.1000  2.1000     0.0  0.0
 268  0.23100    0.23100    0.23100    341.61     2.1700  2.1700     2.0  2.0
 269  0.23100    0.23100    0.23100    321.50     11.000  11.000     2.0  2.0  
 270  0.23200    0.23200    0.23200    333.50     3.0100  3.0100     2.0  2.0
 271  0.23234    0.23234    0.23234    340.00     10.000  10.000     0.0  0.0
 272  0.23300    0.23300    0.23300    334.30     2.1500  2.1500     2.0  2.0
 273  0.23400    0.23400    0.23400    312.20     10.500  10.500     2.0  2.0  
 274  0.23400    0.23400    0.23400    330.70     3.0300  3.0300     2.0  2.0
 275  0.23500    0.23500    0.23500    328.90     2.1400  2.1400     2.0  2.0
 276  0.23524    0.23524    0.23524    331.00     8.0000  8.0000     0.0  0.0
 277  0.23600    0.23600    0.23600    329.40     3.0500  3.0500     2.0  2.0
 278  0.23626    0.23626    0.23626    315.80     2.6000  2.6000     0.3  0.3
 279  0.23700    0.23700    0.23700    323.45     2.1300  2.1300     2.0  2.0
 280  0.23800    0.23800    0.23800    309.10     9.5000  9.5000     2.0  2.0  
 281  0.23800    0.23800    0.23800    320.45     2.1300  2.1300     2.0  2.0
 282  0.23900    0.23900    0.23900    316.10     3.0000  3.0000     2.0  2.0
 283  0.24000    0.24000    0.24000    311.24     2.1000  2.1000     2.0  2.0
 284  0.24100    0.24100    0.24100    281.70     8.8000  8.8000     2.0  2.0  
 285  0.24100    0.24100    0.24100    313.00     3.0100  3.0100     2.0  2.0
 286  0.24200    0.24200    0.24200    306.52     2.1000  2.1000     2.0  2.0
 287  0.24300    0.24300    0.24300    311.60     3.0300  3.0300     2.0  2.0
 288  0.24400    0.24400    0.24400    286.40     8.3000  8.3000     2.0  2.0  
 289  0.24400    0.24400    0.24400    304.10     2.1100  2.1100     2.0  2.0
 290  0.24500    0.24500    0.24500    297.20     2.9300  2.9300     2.0  2.0
 291  0.24600    0.24600    0.24600    302.50     3.0000  3.0000     2.0  2.0
 292  0.24700    0.24700    0.24700    295.94     2.1000  2.1000     2.0  2.0
 293  0.24800    0.24800    0.24800    288.70     7.4000  7.4000     2.0  2.0  
 294  0.24800    0.24800    0.24800    294.50     2.9500  2.9500     2.0  2.0
 295  0.24900    0.24900    0.24900    290.19     2.0700  2.0700     2.0  2.0
 296  0.25000    0.25000    0.25000    289.30     2.9500  2.9500     2.0  2.0
 297  0.25100    0.25100    0.25100    276.00     6.8000  6.8000     2.0  2.0  
 298  0.25100    0.25100    0.25100    287.00     2.9400  2.9400     2.0  2.0
 299  0.25200    0.25200    0.25200    285.50     2.9300  2.9300     2.0  2.0
 300  0.25500    0.25500    0.25500    260.10     7.2000  7.2000     2.0  2.0  
 301  0.25900    0.25900    0.25900    245.80     6.7000  6.7000     2.0  2.0  
 302  0.26300    0.26300    0.26300    220.00     9.9000  9.9000     2.0  2.0  
 303  0.26383    0.26383    0.26383    247.50     1.8000  1.8000     0.3  0.3
 304  0.26700    0.26700    0.26700    226.80     6.3000  6.3000     2.0  2.0  
 305  0.27200    0.27200    0.27200    223.50     6.0000  6.0000     2.0  2.0  
 306  0.27551    0.27551    0.27551    223.70     1.7000  1.7000     0.3  0.3
 307  0.27600    0.27600    0.27600    219.10     5.7000  5.7000     2.0  2.0  
 308  0.27707    0.27707    0.27707    170.00     17.000  17.000     0.0  0.0
 309  0.28100    0.28100    0.28100    204.60     5.4000  5.4000     2.0  2.0  
 310  0.28406    0.28406    0.28406    203.00     7.0000  7.0000     0.0  0.0
 311  0.28600    0.28600    0.28600    196.00     5.2000  5.2000     2.0  2.0  
 312  0.29100    0.29100    0.29100    189.10     4.9000  4.9000     2.0  2.0  
 313  0.29600    0.29600    0.29600    187.30     4.6000  4.6000     2.0  2.0  
 314  0.29818    0.29818    0.29818    185.40     1.6000  1.6000     0.3  0.3
 315  0.30088    0.28406    0.31689    196.00     10.000  10.000     5.0  5.0
 316  0.30100    0.30100    0.30100    170.30     4.0000  4.0000     2.0  2.0  
 317  0.30700    0.30700    0.30700    166.80     4.1000  4.1000     2.0  2.0  
 318  0.30757    0.30757    0.30757    167.80     1.5000  1.5000     0.3  0.3
 319  0.31200    0.31200    0.31200    152.00     3.8000  3.8000     2.0  2.0  
 320  0.31800    0.31800    0.31800    152.00     3.6000  3.6000     2.0  2.0  
 321  0.32423    0.32423    0.32423    151.50     1.2000  1.2000     0.3  0.3
 322  0.32500    0.32500    0.32500    144.80     3.3000  3.3000     2.0  2.0  
