1	11	6	0.128442
1	11	11	0.127856
1	11	12	0.133825
1	11	13	0.134504
1	11	14	0.133498
1	11	15	0.133932
1	11	16	0.134144
1	11	17	0.126256
1	12	2	0.134331
1	12	3	0.134577
1	12	4	0.133746
1	12	5	0.13566
1	12	6	0.135603
1	12	7	0.134513
1	12	8	0.132392
1	12	9	0.131355
1	12	10	0.133703
1	12	11	0.135282
1	12	12	0.13622
1	12	13	0.135244
1	12	14	0.134737
1	12	15	0.135714
1	12	16	0.132374
1	13	1	0.127105
1	13	2	0.136055
1	13	3	0.134473
1	13	4	0.135816
1	13	5	0.132881
1	13	6	0.135577
1	13	7	0.137433
1	13	8	0.137027
1	13	9	0.137273
1	13	10	0.137303
1	13	11	0.136009
1	13	12	0.132386
1	13	13	0.136303
1	13	14	0.133794
1	13	15	0.135764
1	13	16	0.127319
1	14	2	0.128658
1	14	3	0.131763
1	14	4	0.135254
1	14	5	0.133579
1	14	6	0.134017
1	14	7	0.135804
1	14	8	0.135703
1	14	9	0.135046
1	14	10	0.13633
1	14	11	0.13375
1	14	12	0.132307
1	14	13	0.135835
1	14	14	0.13273
1	14	15	0.129106
1	15	3	0.127216
1	15	4	0.135157
1	15	5	0.136023
1	15	6	0.134719
1	15	7	0.13635
1	15	8	0.135601
1	15	9	0.135081
1	15	10	0.136564
1	15	11	0.134878
1	15	12	0.136246
1	15	13	0.135121
1	15	14	0.127838
1	16	4	0.128832
1	16	5	0.130115
1	16	6	0.127594
1	16	7	0.13589
1	16	8	0.136576
1	16	9	0.137646
1	16	10	0.135753
1	16	11	0.129405
1	16	12	0.130675
1	16	13	0.129985
1	17	7	0.130098
1	17	8	0.130704
1	17	9	0.131967
1	17	10	0.129586
