#
# This file is made from pedestal file determined by Tony
# from RUN7705. I added constant gain values (80,30) so that
# this can be used as the base calibration of RICH.
#
# Name (bankID=1)
ADC
# start time 
2000 5 1 0 0 0
# end time 
2000 9 1 0 0 0
# description 
ADC pedestal from RUN7705. PE=80, PEW=30 for all live channels.
# calibration data. 5120 entries
# status PMT Ped PedW PE PEW Nped N1 N2 N3 chisqr
SM 2348 -0.691123 2.14298 80 30 1758.65 0 0 0 3.73589
SM 2349 -0.725683 2.16715 80 30 1740.61 0 0 0 6.64083
SM 2350 -0.931113 2.14453 80 30 1753.21 0 0 0 3.55517
SM 2351 -0.690633 2.22547 80 30 1697.99 0 0 0 7.47055
SM 2352 -1.27014 6.4474 80 30 587.416 0 0 0 21.971
SM 2353 -1.43407 2.90909 80 30 1313.1 0 0 0 3.54233
SM 2354 -1.6296 2.49806 80 30 1528.04 0 0 0 0.616447
SM 2355 -1.49252 2.41178 80 30 1581.33 0 0 0 0.709612
SM 2356 -1.41227 2.4277 80 30 1573.41 0 0 0 9.33471e-08
SM 2357 -1.49317 2.3938 80 30 1589.49 0 0 0 2.66791
SM 2358 -1.55206 2.37216 80 30 1600.61 0 0 0 5.32837
SM 2359 -1.15105 2.34471 80 30 1621.78 0 0 0 0.114229
SM 2360 -1.50142 2.40076 80 30 1585.72 0 0 0 1.00087
SM 2361 -1.38606 2.43465 80 30 1563.69 0 0 0 0.612392
SM 2362 -1.6004 2.35057 80 30 1612.2 0 0 0 5.46091
SM 2363 -1.49782 2.34024 80 30 1619.06 0 0 0 8.19167
SM 2364 -1.6776 2.30111 80 30 1639.63 0 0 0 13.0247
SM 2365 -1.30342 2.29114 80 30 1649.32 0 0 0 5.8715
SM 2366 -1.49704 2.35801 80 30 1611.43 0 0 0 3.17476
SM 2367 -1.52517 2.31406 80 30 1638.7 0 0 0 4.60407
SM 2368 -1.59153 5.51966 80 30 685.089 0 0 0 23.3506
SM 2369 -1.65681 2.41881 80 30 1572.41 0 0 0 3.97984
SM 2370 -1.81632 2.24914 80 30 1688.43 0 0 0 2.53077
SM 2371 -1.70029 2.23603 80 30 1695.95 0 0 0 0.538976
SM 2372 -1.8095 2.25652 80 30 1682.15 0 0 0 1.71507
SM 2373 -1.65657 2.25532 80 30 1681.36 0 0 0 0.48479
SM 2374 -1.91468 2.2387 80 30 1697.44 0 0 0 2.08114
SM 2375 -1.92003 2.14538 80 30 1766.67 0 0 0 1.78157
SM 2376 -1.83242 2.24859 80 30 1683.8 0 0 0 3.31746
SM 2377 -1.61061 2.26345 80 30 1672.44 0 0 0 4.1454
SM 2378 -1.64132 2.20828 80 30 1712.26 0 0 0 3.71047
SM 2379 -1.88562 2.28181 80 30 1660.88 0 0 0 8.80116
SM 2380 -1.76336 2.31261 80 30 1632.88 0 0 0 11.9278
SM 2381 -1.75009 2.40964 80 30 1566.65 0 0 0 15.5122
SM 2382 -1.78413 2.54478 80 30 1489 0 0 0 13.8106
SM 2383 -1.70191 2.47692 80 30 1517.68 0 0 0 21.8292
SM 2384 -1.09808 4.97672 80 30 762.248 0 0 0 20.3905
SM 2385 -1.10395 2.45544 80 30 1550.74 0 0 0 2.21903
SM 2386 -1.13934 2.42736 80 30 1570.72 0 0 0 1.32919
SM 2387 -1.02172 2.38015 80 30 1596.32 0 0 0 2.13404
SM 2388 -1.2185 2.35212 80 30 1612.41 0 0 0 4.78876
SM 2389 -1.18817 2.34376 80 30 1620.78 0 0 0 3.17255
SM 2390 -1.23003 2.30218 80 30 1644.91 0 0 0 3.12959
SM 2391 -1.19707 2.25706 80 30 1674.57 0 0 0 1.6782
SM 2392 -0.908735 2.35091 80 30 1616.79 0 0 0 2.58785
SM 2393 -1.05785 2.35587 80 30 1607.84 0 0 0 5.14571
SM 2394 -1.27455 2.27601 80 30 1651.33 0 0 0 13.0081
SM 2395 -1.23951 2.37922 80 30 1592.75 0 0 0 5.39327
SM 2396 -1.43061 2.43266 80 30 1556.29 0 0 0 10.6684
SM 2397 -1.38273 2.5279 80 30 1491.5 0 0 0 23.3202
SM 2398 -1.44586 2.5119 80 30 1496.4 0 0 0 24.9265
SM 2399 -1.43976 2.64194 80 30 1434.1 0 0 0 16.0877
SM 2400 -1.02683 1.99697 80 30 1632.24 0 0 0 264.558
SM 2401 -0.939427 1.86333 80 30 1763.4 0 0 0 205.87
SM 2402 -1.02959 2.13069 80 30 1580.66 0 0 0 228.654
SM 2403 -1.04921 2.01538 80 30 1659.54 0 0 0 216.475
SM 2404 -0.934959 1.89506 80 30 1723.94 0 0 0 233.817
SM 2405 -1.03337 2.09109 80 30 1607.29 0 0 0 226.005
SM 2406 -1.14185 2.18009 80 30 1561.94 0 0 0 209.156
SM 2407 -0.964766 1.9083 80 30 1726.06 0 0 0 219.797
SM 2408 -0.798918 1.75737 80 30 1843.18 0 0 0 204.952
SM 2409 -0.853312 1.81569 80 30 1804.55 0 0 0 203.912
SM 2410 -0.87831 1.79599 80 30 1811.72 0 0 0 204.934
SM 2411 -0.869773 1.81834 80 30 1804.33 0 0 0 199.912
SM 2412 -0.905501 1.84142 80 30 1758.87 0 0 0 226.894
SM 2413 -0.930845 1.82703 80 30 1760.43 0 0 0 232.914
SM 2414 -1.09972 1.84251 80 30 1782.12 0 0 0 191.914
SM 2415 -0.877323 2 80 30 1819.3 4847.43 4.74721 24.4876 8.73899
SM 2416 -0.679227 7.42747 80 30 503.081 0 0 0 50.8685
SM 2417 -0.568815 2.64125 80 30 1439.35 0 0 0 11.8351
SM 2418 -0.607108 2.21564 80 30 1710.86 0 0 0 3.4773
SM 2419 -0.847086 2.12432 80 30 1767.31 0 0 0 1.69501
SM 2420 -0.569687 2.1849 80 30 1735.78 0 0 0 0.708972
SM 2421 -0.35255 2.14643 80 30 1774.14 0 0 0 0.857957
SM 2422 -0.679331 2.14867 80 30 1756.54 0 0 0 0.729976
SM 2423 -0.583032 2.17319 80 30 1741.21 0 0 0 3.00001
SM 2424 -0.601951 2.0697 80 30 1815.77 0 0 0 2.881
SM 2425 -0.605355 2.13193 80 30 1765.49 0 0 0 2.78702
SM 2426 -0.687171 2.11347 80 30 1781.52 0 0 0 1.78689
SM 2427 -0.886722 2.15685 80 30 1742.44 0 0 0 2.59467
SM 2428 -0.672117 2.44642 80 30 1533.63 0 0 0 26.3324
SM 2429 -1.05427 2.38832 80 30 1573.61 0 0 0 21.2175
SM 2430 -1.35007 2.42921 80 30 1531.22 0 0 0 41.5104
SM 2431 -6.98368 2.61741 80 30 1445.58 0 0 0 15.3952
SM 2432 -2.10066 7.72776 80 30 486.326 0 0 0 37.7437
SM 2433 -1.6818 2.84241 80 30 1338.15 0 0 0 13.7553
SM 2434 -1.42174 2.35436 80 30 1612.86 0 0 0 3.0095
SM 2435 -1.53518 2.18015 80 30 1731.04 0 0 0 1
SM 2436 -1.82608 2.21489 80 30 1712.95 0 0 0 1.94496
SM 2437 -1.57237 2.23874 80 30 1687.7 0 0 0 3.20042
SM 2438 -1.95311 2.20845 80 30 1720.84 0 0 0 0.182023
SM 2439 -2.0184 2.24624 80 30 1689.27 0 0 0 6.91099
SM 2440 -1.23141 2.2203 80 30 1693.25 0 0 0 7.82184
SM 2441 -1.50559 2.21836 80 30 1699.77 0 0 0 2.18779
SM 2442 -1.55594 2.23422 80 30 1687.04 0 0 0 4.29844
SM 2443 -1.94861 2.39463 80 30 1552.32 0 0 0 43.3695
SM 2444 -2.01102 2.3162 80 30 1609.71 0 0 0 34.4151
SM 2445 -2.43162 2.17961 80 30 1719.16 0 0 0 35.5711
SM 2446 -1.62179 2.31375 80 30 1625.42 0 0 0 18.928
SM 2447 -7.86025 2.37611 80 30 1614.28 0 0 0 2.8057
SM 2448 -1.14908 6.69188 80 30 570.612 0 0 0 9.26328
SM 2449 -1.25554 2.48097 80 30 1537.72 0 0 0 0.757435
SM 2450 -1.38707 2.20958 80 30 1706.62 0 0 0 2.53005
SM 2451 -1.0567 2.19468 80 30 1716.12 0 0 0 2.20583
SM 2452 -1.05271 2.17724 80 30 1728.63 0 0 0 5.32128
SM 2453 -1.31819 2.1702 80 30 1733.88 0 0 0 3.00339
SM 2454 -1.18916 2.1496 80 30 1751.08 0 0 0 2.05791e-07
SM 2455 -1.37565 2.14867 80 30 1749.99 0 0 0 1.00004
SM 2456 -1.34429 2.09025 80 30 1781.54 0 0 0 4.35961
SM 2457 -1.24001 2.10151 80 30 1773.5 0 0 0 5.44255
SM 2458 -1.15309 2.12535 80 30 1759.77 0 0 0 6.4062
SM 2459 -1.17172 2.24635 80 30 1680.7 0 0 0 4.78702
SM 2460 -1.50055 2.20749 80 30 1684.45 0 0 0 25.0201
SM 2461 -1.33043 2.26963 80 30 1657.17 0 0 0 11.8659
SM 2462 -1.2835 2.23468 80 30 1678.75 0 0 0 15.5157
SM 2463 -8.19199 2.08904 80 30 1860.36 0 0 0 8.17516
SM 2464 -0.814812 6.69257 80 30 563.576 0 0 0 29.7011
SM 2465 -0.998758 2.38933 80 30 1587.78 0 0 0 4.14625
SM 2466 -0.806958 2.11661 80 30 1774.61 0 0 0 4.71771
SM 2467 -1.22062 2.179 80 30 1728.97 0 0 0 2.00005
SM 2468 -0.826395 2.10752 80 30 1784.37 0 0 0 4.68003e-06
SM 2469 -0.964633 2.20974 80 30 1708.51 0 0 0 2.24942
SM 2470 -1.09379 2.09644 80 30 1782.17 0 0 0 4.57556
SM 2471 -0.895778 2.25334 80 30 1679.6 0 0 0 1.2678
SM 2472 -1.14094 2.17636 80 30 1724.74 0 0 0 2.18922
SM 2473 -1.20545 2.16473 80 30 1737.97 0 0 0 3.19267
SM 2474 -1.00481 2.18524 80 30 1719.07 0 0 0 4.3628
SM 2475 -1.19618 2.35072 80 30 1607.31 0 0 0 8.37074
SM 2476 -1.10664 2.24674 80 30 1663.85 0 0 0 16.7181
SM 2477 -1.08404 2.13941 80 30 1748.5 0 0 0 6.69048
SM 2478 -1.12659 2.2147 80 30 1698.63 0 0 0 8.92328
SM 2479 -7.68676 2.35962 80 30 1627.23 0 0 0 6.34056
SM 2480 -1.12258 1.74001 80 30 1786.29 0 0 0 251.978
SM 2481 -0.878429 1.73284 80 30 1847.65 0 0 0 206.971
SM 2482 -0.913342 1.67716 80 30 1887.38 0 0 0 193.988
SM 2483 -0.851502 1.75955 80 30 1835.68 0 0 0 205.956
SM 2484 -0.923636 1.73736 80 30 1838.92 0 0 0 208.972
SM 2485 -0.879814 1.67208 80 30 1886.63 0 0 0 202.988
SM 2486 -0.811697 1.69016 80 30 1886.02 0 0 0 200.981
SM 2487 -0.866369 1.70699 80 30 1875.8 0 0 0 194.979
SM 2488 -1.00992 1.77603 80 30 1810.5 0 0 0 210.959
SM 2489 -0.949958 1.84537 80 30 1775.45 0 0 0 205.895
SM 2490 -0.965198 1.74132 80 30 1836.06 0 0 0 204.972
SM 2491 -1.00259 1.72508 80 30 1852.47 0 0 0 190.979
SM 2492 -1.00309 1.98966 80 30 1681.49 0 0 0 208.566
SM 2493 -1.19933 1.82599 80 30 1774.93 0 0 0 211.933
SM 2494 -1.04034 1.74743 80 30 1810.57 0 0 0 217.973
SM 2495 -1.05628 1.86482 80 30 1756.85 0 0 0 211.885
SM 2496 -0.600335 9.33895 80 30 405.894 0 0 0 20.4735
SM 2497 -0.805743 2.96735 80 30 1284.18 0 0 0 8.23685
SM 2498 -0.597123 2.47783 80 30 1535.3 0 0 0 8.84119
SM 2499 -0.724433 2.38428 80 30 1599.47 0 0 0 0.687828
SM 2500 -0.64374 2.38183 80 30 1596.45 0 0 0 4.05644
SM 2501 -0.655182 2.38318 80 30 1599.34 0 0 0 0.0682653
SM 2502 -0.620533 2.34971 80 30 1611.45 0 0 0 12.7175
SM 2503 -0.613616 2.31365 80 30 1642.02 0 0 0 5.31314
SM 2504 -0.759617 2.35861 80 30 1608.69 0 0 0 7.19066
SM 2505 -0.672046 2.36128 80 30 1605.67 0 0 0 10.0165
SM 2506 -0.727127 2.37716 80 30 1596.64 0 0 0 4.52795
SM 2507 -0.717637 2.55347 80 30 1479.62 0 0 0 17.1276
SM 2508 -0.947887 2.53219 80 30 1496.17 0 0 0 15.4149
SM 2509 -0.930263 2.6496 80 30 1425.64 0 0 0 21.3787
SM 2510 -0.601516 2.36593 80 30 1595.69 0 0 0 17.59
SM 2511 -0.873193 2.52805 80 30 1506.29 0 0 0 10.1787
SM 2512 -2.57613 8.07493 80 30 464.471 0 0 0 43.5905
SM 2513 -1.82189 2.63775 80 30 1448.2 0 0 0 2.4737
SM 2514 -1.68873 2.29682 80 30 1650.29 0 0 0 5.34503
SM 2515 -1.53054 2.25987 80 30 1675.86 0 0 0 2.57931
SM 2516 -2.31645 2.22593 80 30 1719.61 0 0 0 0.977437
SM 2517 -1.90711 2.20748 80 30 1714.51 0 0 0 6.44172
SM 2518 -1.69389 2.27375 80 30 1667.26 0 0 0 0.261429
SM 2519 -1.88997 2.31816 80 30 1641.21 0 0 0 1.16294
SM 2520 -2.3772 2.18344 80 30 1753.7 0 0 0 1.22038
SM 2521 -2.74965 2.29549 80 30 1672.23 0 0 0 2.2307
SM 2522 -1.90269 2.25759 80 30 1676.7 0 0 0 8.35613
SM 2523 -1.95732 2.27702 80 30 1653 0 0 0 19.1823
SM 2524 -1.9268 2.30732 80 30 1638.52 0 0 0 14.1725
SM 2525 -1.03606 2.28855 80 30 1651.66 0 0 0 6.61051
SM 2526 -2.34006 2.32728 80 30 1637.14 0 0 0 9.75369
SM 2527 -3.33799 2.32198 80 30 1653.09 0 0 0 10.0851
SM 2528 -1.09664 10.8233 80 30 351.298 0 0 0 16.9458
SM 2529 -1.3552 3.61906 80 30 1049.36 0 0 0 20.2602
SM 2530 -1.24659 2.63974 80 30 1417.69 0 0 0 43.1036
SM 2531 -1.2748 2.59899 80 30 1471.41 0 0 0 0.0220203
SM 2532 -1.13577 2.59734 80 30 1462.96 0 0 0 10.2122
SM 2533 -1.48244 2.57439 80 30 1480.94 0 0 0 5.90473
SM 2534 -1.30639 2.58197 80 30 1469.22 0 0 0 14.6435
SM 2535 -1.33548 2.65309 80 30 1414.07 0 0 0 39.1271
SM 2536 -1.60673 2.75329 80 30 1363.38 0 0 0 41.4125
SM 2537 -1.32639 2.81735 80 30 1353.5 0 0 0 5.76289
SM 2538 -1.53684 2.71985 80 30 1379.9 0 0 0 37.3284
SM 2539 -1.36276 2.83996 80 30 1339.94 0 0 0 9.53396
SM 2540 -1.15492 2.83226 80 30 1337.31 0 0 0 21.5086
SM 2541 -1.28863 2.90982 80 30 1303.49 0 0 0 18.0212
SM 2542 -1.39736 3.00325 80 30 1252.46 0 0 0 32.1365
SM 2543 -1.32112 3.28547 80 30 1160.27 0 0 0 10.7781
SM 2544 -0.458884 19.1223 80 30 197.481 0 0 0 31.1847
SM 2545 -0.645191 8.44896 80 30 448.134 0 0 0 22.4671
SM 2546 -0.882363 6.87909 80 30 552.122 0 0 0 18.4332
SM 2547 -0.507991 5.8845 80 30 643.73 0 0 0 24.8211
SM 2548 -0.945933 4.86 80 30 781.131 0 0 0 18.7528
SM 2549 -0.948524 5.03357 80 30 747.019 0 0 0 37.2426
SM 2550 -0.987418 4.38919 80 30 853.236 0 0 0 48.4731
SM 2551 -0.738863 4.73319 80 30 796.388 0 0 0 33.4249
SM 2552 -1.03322 4.45567 80 30 848.638 0 0 0 27.9699
SM 2553 -0.711667 4.35194 80 30 863.924 0 0 0 38.9316
SM 2554 -0.97315 4.32127 80 30 873.637 0 0 0 27.9515
SM 2555 -1.0698 4.45295 80 30 846.429 0 0 0 31.6256
SM 2556 -1.0053 4.71795 80 30 798.371 0 0 0 35.276
SM 2557 -1.15217 4.91928 80 30 765.476 0 0 0 36.6011
SM 2558 -0.940379 5.40325 80 30 692.225 0 0 0 48.9697
SM 2559 -1.04958 5.6557 80 30 665.915 0 0 0 34.5774
SM 2560 -2.12667 2.56767 80 30 1486.2 0 0 0 4.08903
SM 2561 -1.85514 2.45549 80 30 1549.5 0 0 0 3.37431
SM 2562 -2.06179 2.47161 80 30 1539.22 0 0 0 6.1864
SM 2563 -2.13014 2.4294 80 30 1565.84 0 0 0 7.21261
SM 2564 -2.14139 2.42596 80 30 1571.39 0 0 0 4.11608
SM 2565 -1.94221 2.4842 80 30 1529.03 0 0 0 1.46326
SM 2566 -1.92701 2.53463 80 30 1496.42 0 0 0 8.54425
SM 2567 -2.15945 2.42581 80 30 1563.82 0 0 0 11.5438
SM 2568 -1.97284 2.63798 80 30 1439.6 0 0 0 5.39281
SM 2569 -2.04273 2.58465 80 30 1471.35 0 0 0 8.69643
SM 2570 -2.07436 2.61309 80 30 1458.76 0 0 0 4.48094
SM 2571 -2.0753 2.66694 80 30 1427.69 0 0 0 4.27098
SM 2572 -8.31847 2.54488 80 30 1488.22 0 0 0 24.9335
SM 2573 -2.20467 2.85288 80 30 1332.3 0 0 0 6.07354
SM 2574 -2.20683 3.25189 80 30 1167.44 0 0 0 15.7401
SM 2575 -2.00702 3.45684 80 30 1087.94 0 0 0 34.1756
SM 2576 -1.35521 3.07155 80 30 1234.52 0 0 0 17.0768
SM 2577 -1.42644 2.7643 80 30 1380.68 0 0 0 6.25034
SM 2578 -1.40827 2.69481 80 30 1413.26 0 0 0 8.4888
SM 2579 -1.49752 2.55363 80 30 1487.19 0 0 0 12.3908
SM 2580 -1.42467 2.59713 80 30 1464.93 0 0 0 6.38463
SM 2581 -1.3189 2.5413 80 30 1488.37 0 0 0 15.1887
SM 2582 -1.60817 2.56876 80 30 1474.51 0 0 0 16.3709
SM 2583 -1.33672 2.55132 80 30 1476.91 0 0 0 20.3322
SM 2584 -1.46909 2.60386 80 30 1456.15 0 0 0 14.481
SM 2585 -1.32041 2.67781 80 30 1419.96 0 0 0 8.45568
SM 2586 -1.40346 2.66451 80 30 1422.28 0 0 0 5.52641
SM 2587 -1.41415 2.75368 80 30 1377.28 0 0 0 15.1216
SM 2588 -7.11968 2.73144 80 30 1390.62 0 0 0 10.8628
SM 2589 -1.20034 2.78641 80 30 1360.55 0 0 0 11.1256
SM 2590 -1.49503 2.87286 80 30 1320.41 0 0 0 12.5733
SM 2591 -1.4484 2.70501 80 30 1402.5 0 0 0 10.8317
SM 2592 -1.14303 2.49235 80 30 1521.28 0 0 0 9.29626
SM 2593 -0.804122 2.31231 80 30 1638.7 0 0 0 6.91573
SM 2594 -1.05498 2.28138 80 30 1643.92 0 0 0 13.6436
SM 2595 -1.18646 2.17521 80 30 1719.77 0 0 0 11.1146
SM 2596 -1.13697 2.19756 80 30 1703.68 0 0 0 12.0465
SM 2597 -1.09994 2.33562 80 30 1617.36 0 0 0 8.05826
SM 2598 -1.12886 2.19876 80 30 1698.96 0 0 0 17.1491
SM 2599 -1.25602 2.17995 80 30 1715.19 0 0 0 6.04683
SM 2600 -1.09809 2.26408 80 30 1656.79 0 0 0 10.1635
SM 2601 -1.2111 2.16038 80 30 1722.82 0 0 0 11.406
SM 2602 -1.09111 2.22325 80 30 1688.77 0 0 0 7.72544
SM 2603 -1.00057 2.27056 80 30 1660.13 0 0 0 7.05769
SM 2604 -7.53764 2.13669 80 30 1808.43 0 0 0 10.3027
SM 2605 -0.944714 2.22551 80 30 1687.3 0 0 0 8.21238
SM 2606 -1.09407 2.3115 80 30 1632.5 0 0 0 8.7256
SM 2607 -0.834572 2.52381 80 30 1500.35 0 0 0 9.7524
SM 2608 -1.07013 2.103 80 30 1588.93 0 0 0 231.938
SM 2609 -1.00566 2.22721 80 30 1549.44 0 0 0 188.32
SM 2610 -1.14703 2.23878 80 30 1546.43 0 0 0 181.257
SM 2611 -1.17143 2.4377 80 30 1423.42 0 0 0 192.055
SM 2612 -1.33628 2.5856 80 30 1351.81 0 0 0 178.329
SM 2613 -1.28658 2.55566 80 30 1362.02 0 0 0 188.004
SM 2614 -1.32008 2.5278 80 30 1381.8 0 0 0 177.208
SM 2615 -1.24106 2.34536 80 30 1471.24 0 0 0 195.974
SM 2616 -1.11989 1.92294 80 30 1756.65 0 0 0 166.788
SM 2617 -0.992468 1.74553 80 30 1862.48 0 0 0 167.972
SM 2618 -1.03354 1.86078 80 30 1792.96 0 0 0 169.885
SM 2619 -1.17921 1.93511 80 30 1746.86 0 0 0 166.765
SM 2620 -1.72748 1.83333 80 30 1764.35 0 0 0 248.855
SM 2621 -1.08852 1.88604 80 30 1788.54 0 0 0 156.854
SM 2622 -1.14894 1.92457 80 30 1746.59 0 0 0 174.788
SM 2623 -1.21916 2.07626 80 30 1649.78 0 0 0 179.149
SM 2624 -2.16357 4.01077 80 30 945.543 0 0 0 17.8528
SM 2625 -1.89571 2.97481 80 30 1278.22 0 0 0 10.848
SM 2626 -1.88303 3.11034 80 30 1224.71 0 0 0 15.6222
SM 2627 -2.1094 2.81154 80 30 1345.23 0 0 0 18.4179
SM 2628 -2.17944 3.01196 80 30 1261.73 0 0 0 8.35048
SM 2629 -2.26836 2.89579 80 30 1306.2 0 0 0 17.46
SM 2630 -2.09268 2.88851 80 30 1314.84 0 0 0 10.5051
SM 2631 -2.06771 2.94814 80 30 1288.31 0 0 0 10.4857
SM 2632 -2.06662 2.96245 80 30 1283.03 0 0 0 10.8468
SM 2633 -1.92455 2.98946 80 30 1264.18 0 0 0 13.1103
SM 2634 -2.00624 2.9237 80 30 1288.48 0 0 0 26.1073
SM 2635 -1.99529 2.84451 80 30 1330.88 0 0 0 14.0485
SM 2636 -8.25095 2.80148 80 30 1351.28 0 0 0 17.9304
SM 2637 -2.09842 3.12814 80 30 1221.81 0 0 0 7.1847
SM 2638 -2.11335 3.07688 80 30 1223.27 0 0 0 30.3641
SM 2639 -2.10945 3.32953 80 30 1134.95 0 0 0 25.6348
SM 2640 -1.89805 2.41051 80 30 1573.24 0 0 0 6.41347
SM 2641 -1.86255 2.38254 80 30 1588.52 0 0 0 8.20058
SM 2642 -1.87337 2.46185 80 30 1542.7 0 0 0 6.66263
SM 2643 -1.85306 2.50099 80 30 1516.56 0 0 0 6.29607
SM 2644 -1.86774 2.45059 80 30 1550.03 0 0 0 6.87019
SM 2645 -1.83193 2.59644 80 30 1459.29 0 0 0 16.1011
SM 2646 -1.93439 2.72594 80 30 1399.83 0 0 0 3.64223
SM 2647 -1.84004 2.66306 80 30 1426.69 0 0 0 8.88582
SM 2648 -1.9586 2.74654 80 30 1376.84 0 0 0 19.0409
SM 2649 -1.99812 2.80185 80 30 1355.95 0 0 0 12.4927
SM 2650 -2.11353 2.70642 80 30 1406.09 0 0 0 8.09962
SM 2651 -1.92934 2.848 80 30 1331.89 0 0 0 14.623
SM 2652 -2.02291 2.80085 80 30 1355.32 0 0 0 9.17587
SM 2653 -1.93627 2.81859 80 30 1350.96 0 0 0 14.0472
SM 2654 -1.50399 2.57238 80 30 1472.63 0 0 0 7.95858
SM 2655 -1.89951 2.49105 80 30 1529.54 0 0 0 3.56505
SM 2656 -1.63366 4.79467 80 30 785.078 0 0 0 31.9119
SM 2657 -1.58143 2.97424 80 30 1279.08 0 0 0 14.7411
SM 2658 -1.48298 2.59252 80 30 1462 0 0 0 8.96673
SM 2659 -1.28315 2.53565 80 30 1495.68 0 0 0 13.9946
SM 2660 -1.56634 2.48581 80 30 1523.94 0 0 0 7.52581
SM 2661 -1.55581 2.63051 80 30 1437.93 0 0 0 20.3146
SM 2662 -1.43472 2.53558 80 30 1498.81 0 0 0 5.65683
SM 2663 -1.51716 2.56403 80 30 1478.77 0 0 0 11.7689
SM 2664 -1.3886 2.74863 80 30 1378.06 0 0 0 10.7826
SM 2665 -1.53909 2.64639 80 30 1429.67 0 0 0 15.1132
SM 2666 -1.54471 2.91156 80 30 1302.02 0 0 0 11.134
SM 2667 -1.45883 2.72814 80 30 1387.63 0 0 0 15.7704
SM 2668 -1.4083 2.66423 80 30 1417.99 0 0 0 11.3168
SM 2669 -1.62641 2.72902 80 30 1371.96 0 0 0 36.8066
SM 2670 -1.34779 2.76043 80 30 1371.79 0 0 0 13.4433
SM 2671 -1.66634 3.54336 80 30 1055.12 0 0 0 44.9769
SM 2672 -0.699468 5.99028 80 30 619.433 0 0 0 55.224
SM 2673 -1.2099 4.00054 80 30 941.224 0 0 0 30.4196
SM 2674 -1.17457 3.09447 80 30 1221.73 0 0 0 20.7749
SM 2675 -1.03318 2.92076 80 30 1297.14 0 0 0 14.4926
SM 2676 -1.09071 3.01869 80 30 1249.89 0 0 0 22.4819
SM 2677 -1.22014 2.78861 80 30 1355.56 0 0 0 18.1557
SM 2678 -1.14641 2.8747 80 30 1309.46 0 0 0 26.0939
SM 2679 -0.928282 3.0804 80 30 1225.36 0 0 0 23.9492
SM 2680 -0.878718 3.04962 80 30 1230.53 0 0 0 36.4255
SM 2681 -1.27612 3.17798 80 30 1190.78 0 0 0 17.6632
SM 2682 -1.25792 3.29107 80 30 1140.76 0 0 0 37.5191
SM 2683 -1.06309 3.42249 80 30 1093.21 0 0 0 41.0145
SM 2684 -1.23892 3.39248 80 30 1108.52 0 0 0 27.5947
SM 2685 -1.05974 3.57327 80 30 1051.24 0 0 0 27.747
SM 2686 -1.22154 4.09241 80 30 916.04 0 0 0 34.8844
SM 2687 -1.21491 5.07812 80 30 737.728 0 0 0 37.3244
SM 2688 -2.24732 5.70715 80 30 654.507 0 0 0 45.6109
SM 2689 -1.99979 4.25663 80 30 880.71 0 0 0 37.8612
SM 2690 -1.9458 4.02837 80 30 919.469 0 0 0 64.2895
SM 2691 -1.91162 3.70314 80 30 1016.68 0 0 0 26.5425
SM 2692 -1.95008 3.66374 80 30 1026.81 0 0 0 28.6507
SM 2693 -2.04351 3.71294 80 30 1013.45 0 0 0 29.7503
SM 2694 -1.95923 3.61668 80 30 1039.49 0 0 0 24.3619
SM 2695 -1.86975 3.85197 80 30 972.566 0 0 0 39.3487
SM 2696 -1.85421 3.65589 80 30 1019.94 0 0 0 48.157
SM 2697 -2.01341 3.59095 80 30 1041.06 0 0 0 43.904
SM 2698 -1.86377 3.69927 80 30 1022.68 0 0 0 19.2792
SM 2699 -1.8587 3.72263 80 30 1013.8 0 0 0 24.4726
SM 2700 -2.01823 4.51431 80 30 834.494 0 0 0 27.3693
SM 2701 -1.80711 4.4687 80 30 837.359 0 0 0 40.4989
SM 2702 -1.64136 5.00356 80 30 745.37 0 0 0 47.9484
SM 2703 -1.86462 5.50453 80 30 680.69 0 0 0 41.4523
SM 2704 -2.15711 5.98934 80 30 625.361 0 0 0 38.4725
SM 2705 -2.30447 4.36852 80 30 854.965 0 0 0 42.9069
SM 2706 -2.11499 3.616 80 30 1038.62 0 0 0 36.8391
SM 2707 -2.01907 3.33849 80 30 1135.65 0 0 0 12.5997
SM 2708 -2.21805 3.21818 80 30 1174.77 0 0 0 18.6383
SM 2709 -2.26696 3.33413 80 30 1122.75 0 0 0 35.8835
SM 2710 -2.09605 3.18018 80 30 1190.25 0 0 0 17.9403
SM 2711 -1.8965 3.03971 80 30 1238.06 0 0 0 30.0061
SM 2712 -2.14511 3.1755 80 30 1187.03 0 0 0 26.0481
SM 2713 -2.08574 3.3856 80 30 1110.57 0 0 0 31.6325
SM 2714 -2.10108 3.40305 80 30 1111.71 0 0 0 19.3004
SM 2715 -2.1121 3.54967 80 30 1058.29 0 0 0 32.6083
SM 2716 -2.06255 3.53106 80 30 1065.64 0 0 0 28.7992
SM 2717 -1.90876 4.02138 80 30 912.985 0 0 0 75.9193
SM 2718 -2.03677 4.34379 80 30 858.186 0 0 0 47.8287
SM 2719 -2.36292 1.57515 80 30 2451.13 0 0 0 9.96073
SM 2720 -2.33083 4.81071 80 30 785.991 0 0 0 17.7067
SM 2721 -2.14799 3.16954 80 30 1198.5 0 0 0 10.3536
SM 2722 -2.22076 2.75302 80 30 1381.09 0 0 0 8.99215
