# Name (bankID=1)
T0
# start time 
2000 5 1 0 0 0
# end time 
2000 9 1 0 0 0
# description 
Default values of T0
# calibration data. 5120 entries
# status PMT T0
OK 3176 100 
OK 3177 100 
OK 3178 100 
OK 3179 100 
OK 3180 100 
OK 3181 100 
OK 3182 100 
OK 3183 100 
OK 3184 100 
OK 3185 100 
OK 3186 100 
OK 3187 100 
OK 3188 100 
OK 3189 100 
OK 3190 100 
OK 3191 100 
OK 3192 100 
OK 3193 100 
OK 3194 100 
OK 3195 100 
OK 3196 100 
OK 3197 100 
OK 3198 100 
OK 3199 100 
OK 3200 100 
OK 3201 100 
OK 3202 100 
OK 3203 100 
OK 3204 100 
OK 3205 100 
OK 3206 100 
OK 3207 100 
OK 3208 100 
OK 3209 100 
OK 3210 100 
OK 3211 100 
OK 3212 100 
OK 3213 100 
OK 3214 100 
OK 3215 100 
OK 3216 100 
OK 3217 100 
OK 3218 100 
OK 3219 100 
OK 3220 100 
OK 3221 100 
OK 3222 100 
OK 3223 100 
OK 3224 100 
OK 3225 100 
OK 3226 100 
OK 3227 100 
OK 3228 100 
OK 3229 100 
OK 3230 100 
OK 3231 100 
OK 3232 100 
OK 3233 100 
OK 3234 100 
OK 3235 100 
OK 3236 100 
OK 3237 100 
OK 3238 100 
OK 3239 100 
OK 3240 100 
OK 3241 100 
OK 3242 100 
OK 3243 100 
OK 3244 100 
OK 3245 100 
OK 3246 100 
OK 3247 100 
OK 3248 100 
OK 3249 100 
OK 3250 100 
OK 3251 100 
OK 3252 100 
OK 3253 100 
OK 3254 100 
OK 3255 100 
OK 3256 100 
OK 3257 100 
OK 3258 100 
OK 3259 100 
OK 3260 100 
OK 3261 100 
OK 3262 100 
OK 3263 100 
OK 3264 100 
OK 3265 100 
OK 3266 100 
OK 3267 100 
OK 3268 100 
OK 3269 100 
OK 3270 100 
OK 3271 100 
OK 3272 100 
OK 3273 100 
OK 3274 100 
OK 3275 100 
OK 3276 100 
OK 3277 100 
OK 3278 100 
OK 3279 100 
OK 3280 100 
OK 3281 100 
OK 3282 100 
OK 3283 100 
OK 3284 100 
OK 3285 100 
OK 3286 100 
OK 3287 100 
OK 3288 100 
OK 3289 100 
OK 3290 100 
OK 3291 100 
OK 3292 100 
OK 3293 100 
OK 3294 100 
OK 3295 100 
OK 3296 100 
OK 3297 100 
OK 3298 100 
OK 3299 100 
OK 3300 100 
OK 3301 100 
OK 3302 100 
OK 3303 100 
OK 3304 100 
OK 3305 100 
OK 3306 100 
OK 3307 100 
OK 3308 100 
OK 3309 100 
OK 3310 100 
OK 3311 100 
OK 3312 100 
OK 3313 100 
OK 3314 100 
OK 3315 100 
OK 3316 100 
OK 3317 100 
OK 3318 100 
OK 3319 100 
OK 3320 100 
OK 3321 100 
OK 3322 100 
OK 3323 100 
OK 3324 100 
OK 3325 100 
OK 3326 100 
OK 3327 100 
OK 3328 100 
OK 3329 100 
OK 3330 100 
OK 3331 100 
OK 3332 100 
OK 3333 100 
OK 3334 100 
OK 3335 100 
OK 3336 100 
OK 3337 100 
OK 3338 100 
OK 3339 100 
OK 3340 100 
OK 3341 100 
OK 3342 100 
OK 3343 100 
OK 3344 100 
OK 3345 100 
OK 3346 100 
OK 3347 100 
OK 3348 100 
OK 3349 100 
OK 3350 100 
OK 3351 100 
OK 3352 100 
OK 3353 100 
OK 3354 100 
OK 3355 100 
OK 3356 100 
OK 3357 100 
OK 3358 100 
OK 3359 100 
OK 3360 100 
OK 3361 100 
OK 3362 100 
OK 3363 100 
OK 3364 100 
OK 3365 100 
OK 3366 100 
OK 3367 100 
OK 3368 100 
OK 3369 100 
OK 3370 100 
OK 3371 100 
OK 3372 100 
OK 3373 100 
OK 3374 100 
OK 3375 100 
OK 3376 100 
OK 3377 100 
OK 3378 100 
OK 3379 100 
OK 3380 100 
OK 3381 100 
OK 3382 100 
OK 3383 100 
OK 3384 100 
OK 3385 100 
OK 3386 100 
OK 3387 100 
OK 3388 100 
OK 3389 100 
OK 3390 100 
OK 3391 100 
OK 3392 100 
OK 3393 100 
OK 3394 100 
OK 3395 100 
OK 3396 100 
OK 3397 100 
OK 3398 100 
OK 3399 100 
OK 3400 100 
OK 3401 100 
OK 3402 100 
OK 3403 100 
OK 3404 100 
OK 3405 100 
OK 3406 100 
OK 3407 100 
OK 3408 100 
OK 3409 100 
OK 3410 100 
OK 3411 100 
OK 3412 100 
OK 3413 100 
OK 3414 100 
OK 3415 100 
OK 3416 100 
OK 3417 100 
OK 3418 100 
OK 3419 100 
OK 3420 100 
OK 3421 100 
OK 3422 100 
OK 3423 100 
OK 3424 100 
OK 3425 100 
OK 3426 100 
OK 3427 100 
OK 3428 100 
OK 3429 100 
OK 3430 100 
OK 3431 100 
OK 3432 100 
OK 3433 100 
OK 3434 100 
OK 3435 100 
OK 3436 100 
OK 3437 100 
OK 3438 100 
OK 3439 100 
OK 3440 100 
OK 3441 100 
OK 3442 100 
OK 3443 100 
OK 3444 100 
OK 3445 100 
OK 3446 100 
OK 3447 100 
OK 3448 100 
OK 3449 100 
OK 3450 100 
OK 3451 100 
OK 3452 100 
OK 3453 100 
OK 3454 100 
OK 3455 100 
OK 3456 100 
OK 3457 100 
OK 3458 100 
OK 3459 100 
OK 3460 100 
OK 3461 100 
OK 3462 100 
OK 3463 100 
OK 3464 100 
OK 3465 100 
OK 3466 100 
OK 3467 100 
OK 3468 100 
OK 3469 100 
OK 3470 100 
OK 3471 100 
OK 3472 100 
OK 3473 100 
OK 3474 100 
OK 3475 100 
OK 3476 100 
OK 3477 100 
OK 3478 100 
OK 3479 100 
OK 3480 100 
OK 3481 100 
OK 3482 100 
OK 3483 100 
OK 3484 100 
OK 3485 100 
OK 3486 100 
OK 3487 100 
OK 3488 100 
OK 3489 100 
OK 3490 100 
OK 3491 100 
OK 3492 100 
OK 3493 100 
OK 3494 100 
OK 3495 100 
OK 3496 100 
OK 3497 100 
OK 3498 100 
OK 3499 100 
OK 3500 100 
OK 3501 100 
OK 3502 100 
OK 3503 100 
OK 3504 100 
OK 3505 100 
OK 3506 100 
OK 3507 100 
OK 3508 100 
OK 3509 100 
OK 3510 100 
OK 3511 100 
OK 3512 100 
OK 3513 100 
OK 3514 100 
OK 3515 100 
OK 3516 100 
OK 3517 100 
OK 3518 100 
OK 3519 100 
OK 3520 100 
OK 3521 100 
OK 3522 100 
OK 3523 100 
OK 3524 100 
OK 3525 100 
OK 3526 100 
OK 3527 100 
OK 3528 100 
OK 3529 100 
OK 3530 100 
OK 3531 100 
OK 3532 100 
OK 3533 100 
OK 3534 100 
OK 3535 100 
OK 3536 100 
OK 3537 100 
OK 3538 100 
OK 3539 100 
OK 3540 100 
OK 3541 100 
OK 3542 100 
OK 3543 100 
OK 3544 100 
OK 3545 100 
OK 3546 100 
OK 3547 100 
OK 3548 100 
OK 3549 100 
OK 3550 100 
OK 3551 100 
OK 3552 100 
OK 3553 100 
OK 3554 100 
OK 3555 100 
OK 3556 100 
OK 3557 100 
OK 3558 100 
OK 3559 100 
OK 3560 100 
OK 3561 100 
OK 3562 100 
OK 3563 100 
OK 3564 100 
OK 3565 100 
OK 3566 100 
OK 3567 100 
OK 3568 100 
OK 3569 100 
OK 3570 100 
OK 3571 100 
OK 3572 100 
OK 3573 100 
OK 3574 100 
OK 3575 100 
OK 3576 100 
OK 3577 100 
OK 3578 100 
OK 3579 100 
OK 3580 100 
OK 3581 100 
OK 3582 100 
OK 3583 100 
OK 3584 100 
OK 3585 100 
OK 3586 100 
OK 3587 100 
OK 3588 100 
OK 3589 100 
OK 3590 100 
OK 3591 100 
OK 3592 100 
OK 3593 100 
OK 3594 100 
OK 3595 100 
OK 3596 100 
OK 3597 100 
OK 3598 100 
OK 3599 100 
OK 3600 100 
OK 3601 100 
OK 3602 100 
OK 3603 100 
OK 3604 100 
OK 3605 100 
OK 3606 100 
OK 3607 100 
OK 3608 100 
OK 3609 100 
OK 3610 100 
OK 3611 100 
OK 3612 100 
OK 3613 100 
OK 3614 100 
OK 3615 100 
OK 3616 100 
OK 3617 100 
OK 3618 100 
OK 3619 100 
OK 3620 100 
OK 3621 100 
OK 3622 100 
OK 3623 100 
OK 3624 100 
OK 3625 100 
OK 3626 100 
OK 3627 100 
OK 3628 100 
OK 3629 100 
OK 3630 100 
OK 3631 100 
OK 3632 100 
OK 3633 100 
OK 3634 100 
OK 3635 100 
OK 3636 100 
OK 3637 100 
OK 3638 100 
OK 3639 100 
OK 3640 100 
OK 3641 100 
OK 3642 100 
OK 3643 100 
OK 3644 100 
OK 3645 100 
OK 3646 100 
OK 3647 100 
OK 3648 100 
OK 3649 100 
OK 3650 100 
OK 3651 100 
OK 3652 100 
OK 3653 100 
OK 3654 100 
OK 3655 100 
OK 3656 100 
OK 3657 100 
OK 3658 100 
OK 3659 100 
OK 3660 100 
OK 3661 100 
OK 3662 100 
OK 3663 100 
OK 3664 100 
OK 3665 100 
OK 3666 100 
OK 3667 100 
OK 3668 100 
OK 3669 100 
OK 3670 100 
OK 3671 100 
OK 3672 100 
OK 3673 100 
OK 3674 100 
OK 3675 100 
OK 3676 100 
OK 3677 100 
OK 3678 100 
OK 3679 100 
OK 3680 100 
OK 3681 100 
OK 3682 100 
OK 3683 100 
OK 3684 100 
OK 3685 100 
OK 3686 100 
OK 3687 100 
OK 3688 100 
OK 3689 100 
OK 3690 100 
OK 3691 100 
OK 3692 100 
OK 3693 100 
OK 3694 100 
OK 3695 100 
OK 3696 100 
OK 3697 100 
OK 3698 100 
OK 3699 100 
OK 3700 100 
OK 3701 100 
OK 3702 100 
OK 3703 100 
OK 3704 100 
OK 3705 100 
OK 3706 100 
OK 3707 100 
OK 3708 100 
OK 3709 100 
OK 3710 100 
OK 3711 100 
OK 3712 100 
OK 3713 100 
OK 3714 100 
OK 3715 100 
OK 3716 100 
OK 3717 100 
OK 3718 100 
OK 3719 100 
OK 3720 100 
OK 3721 100 
OK 3722 100 
OK 3723 100 
OK 3724 100 
OK 3725 100 
OK 3726 100 
OK 3727 100 
OK 3728 100 
OK 3729 100 
OK 3730 100 
OK 3731 100 
OK 3732 100 
OK 3733 100 
OK 3734 100 
OK 3735 100 
OK 3736 100 
OK 3737 100 
OK 3738 100 
OK 3739 100 
OK 3740 100 
OK 3741 100 
OK 3742 100 
OK 3743 100 
OK 3744 100 
OK 3745 100 
OK 3746 100 
OK 3747 100 
OK 3748 100 
OK 3749 100 
OK 3750 100 
OK 3751 100 
OK 3752 100 
OK 3753 100 
OK 3754 100 
OK 3755 100 
OK 3756 100 
OK 3757 100 
OK 3758 100 
OK 3759 100 
OK 3760 100 
OK 3761 100 
OK 3762 100 
OK 3763 100 
OK 3764 100 
OK 3765 100 
OK 3766 100 
OK 3767 100 
OK 3768 100 
OK 3769 100 
OK 3770 100 
OK 3771 100 
OK 3772 100 
OK 3773 100 
OK 3774 100 
OK 3775 100 
OK 3776 100 
OK 3777 100 
OK 3778 100 
OK 3779 100 
OK 3780 100 
OK 3781 100 
OK 3782 100 
OK 3783 100 
OK 3784 100 
OK 3785 100 
OK 3786 100 
OK 3787 100 
OK 3788 100 
OK 3789 100 
OK 3790 100 
OK 3791 100 
OK 3792 100 
OK 3793 100 
OK 3794 100 
OK 3795 100 
OK 3796 100 
OK 3797 100 
OK 3798 100 
OK 3799 100 
OK 3800 100 
OK 3801 100 
OK 3802 100 
OK 3803 100 
OK 3804 100 
OK 3805 100 
OK 3806 100 
OK 3807 100 
OK 3808 100 
OK 3809 100 
OK 3810 100 
OK 3811 100 
OK 3812 100 
OK 3813 100 
OK 3814 100 
OK 3815 100 
OK 3816 100 
OK 3817 100 
OK 3818 100 
OK 3819 100 
OK 3820 100 
OK 3821 100 
OK 3822 100 
OK 3823 100 
OK 3824 100 
OK 3825 100 
OK 3826 100 
OK 3827 100 
OK 3828 100 
OK 3829 100 
OK 3830 100 
OK 3831 100 
OK 3832 100 
OK 3833 100 
OK 3834 100 
OK 3835 100 
OK 3836 100 
OK 3837 100 
OK 3838 100 
OK 3839 100 
OK 3840 100 
OK 3841 100 
OK 3842 100 
OK 3843 100 
OK 3844 100 
OK 3845 100 
OK 3846 100 
OK 3847 100 
OK 3848 100 
OK 3849 100 
OK 3850 100 
OK 3851 100 
OK 3852 100 
OK 3853 100 
OK 3854 100 
OK 3855 100 
OK 3856 100 
OK 3857 100 
OK 3858 100 
OK 3859 100 
OK 3860 100 
OK 3861 100 
OK 3862 100 
OK 3863 100 
OK 3864 100 
OK 3865 100 
OK 3866 100 
OK 3867 100 
OK 3868 100 
OK 3869 100 
OK 3870 100 
OK 3871 100 
OK 3872 100 
OK 3873 100 
OK 3874 100 
OK 3875 100 
OK 3876 100 
OK 3877 100 
OK 3878 100 
OK 3879 100 
OK 3880 100 
OK 3881 100 
OK 3882 100 
OK 3883 100 
OK 3884 100 
OK 3885 100 
OK 3886 100 
OK 3887 100 
OK 3888 100 
OK 3889 100 
OK 3890 100 
OK 3891 100 
OK 3892 100 
OK 3893 100 
OK 3894 100 
OK 3895 100 
OK 3896 100 
OK 3897 100 
OK 3898 100 
OK 3899 100 
OK 3900 100 
OK 3901 100 
OK 3902 100 
OK 3903 100 
OK 3904 100 
OK 3905 100 
OK 3906 100 
OK 3907 100 
OK 3908 100 
OK 3909 100 
OK 3910 100 
OK 3911 100 
OK 3912 100 
OK 3913 100 
OK 3914 100 
OK 3915 100 
OK 3916 100 
OK 3917 100 
OK 3918 100 
OK 3919 100 
OK 3920 100 
OK 3921 100 
OK 3922 100 
OK 3923 100 
OK 3924 100 
OK 3925 100 
OK 3926 100 
OK 3927 100 
OK 3928 100 
OK 3929 100 
OK 3930 100 
OK 3931 100 
OK 3932 100 
OK 3933 100 
OK 3934 100 
OK 3935 100 
OK 3936 100 
OK 3937 100 
OK 3938 100 
OK 3939 100 
OK 3940 100 
OK 3941 100 
OK 3942 100 
OK 3943 100 
OK 3944 100 
OK 3945 100 
OK 3946 100 
OK 3947 100 
OK 3948 100 
OK 3949 100 
OK 3950 100 
OK 3951 100 
OK 3952 100 
OK 3953 100 
OK 3954 100 
OK 3955 100 
OK 3956 100 
OK 3957 100 
OK 3958 100 
OK 3959 100 
OK 3960 100 
OK 3961 100 
OK 3962 100 
OK 3963 100 
OK 3964 100 
OK 3965 100 
OK 3966 100 
OK 3967 100 
OK 3968 100 
OK 3969 100 
OK 3970 100 
OK 3971 100 
OK 3972 100 
OK 3973 100 
OK 3974 100 
OK 3975 100 
OK 3976 100 
OK 3977 100 
OK 3978 100 
OK 3979 100 
OK 3980 100 
OK 3981 100 
OK 3982 100 
OK 3983 100 
OK 3984 100 
OK 3985 100 
OK 3986 100 
OK 3987 100 
OK 3988 100 
OK 3989 100 
OK 3990 100 
OK 3991 100 
OK 3992 100 
OK 3993 100 
OK 3994 100 
OK 3995 100 
OK 3996 100 
OK 3997 100 
OK 3998 100 
OK 3999 100 
OK 4000 100 
OK 4001 100 
OK 4002 100 
OK 4003 100 
OK 4004 100 
OK 4005 100 
OK 4006 100 
OK 4007 100 
OK 4008 100 
OK 4009 100 
OK 4010 100 
OK 4011 100 
OK 4012 100 
OK 4013 100 
OK 4014 100 
OK 4015 100 
OK 4016 100 
OK 4017 100 
OK 4018 100 
OK 4019 100 
OK 4020 100 
OK 4021 100 
OK 4022 100 
OK 4023 100 
OK 4024 100 
OK 4025 100 
OK 4026 100 
OK 4027 100 
OK 4028 100 
OK 4029 100 
OK 4030 100 
OK 4031 100 
OK 4032 100 
OK 4033 100 
OK 4034 100 
OK 4035 100 
OK 4036 100 
OK 4037 100 
OK 4038 100 
OK 4039 100 
OK 4040 100 
OK 4041 100 
OK 4042 100 
OK 4043 100 
OK 4044 100 
OK 4045 100 
OK 4046 100 
OK 4047 100 
OK 4048 100 
OK 4049 100 
OK 4050 100 
OK 4051 100 
OK 4052 100 
OK 4053 100 
OK 4054 100 
OK 4055 100 
OK 4056 100 
OK 4057 100 
OK 4058 100 
OK 4059 100 
OK 4060 100 
OK 4061 100 
OK 4062 100 
OK 4063 100 
OK 4064 100 
OK 4065 100 
OK 4066 100 
OK 4067 100 
OK 4068 100 
OK 4069 100 
OK 4070 100 
OK 4071 100 
OK 4072 100 
OK 4073 100 
OK 4074 100 
OK 4075 100 
OK 4076 100 
OK 4077 100 
OK 4078 100 
OK 4079 100 
OK 4080 100 
OK 4081 100 
OK 4082 100 
OK 4083 100 
OK 4084 100 
OK 4085 100 
OK 4086 100 
OK 4087 100 
OK 4088 100 
OK 4089 100 
OK 4090 100 
OK 4091 100 
OK 4092 100 
OK 4093 100 
OK 4094 100 
OK 4095 100 
OK 4096 100 
OK 4097 100 
OK 4098 100 
OK 4099 100 
OK 4100 100 
OK 4101 100 
OK 4102 100 
OK 4103 100 
OK 4104 100 
OK 4105 100 
OK 4106 100 
OK 4107 100 
OK 4108 100 
OK 4109 100 
OK 4110 100 
OK 4111 100 
OK 4112 100 
OK 4113 100 
OK 4114 100 
OK 4115 100 
OK 4116 100 
OK 4117 100 
OK 4118 100 
OK 4119 100 
OK 4120 100 
OK 4121 100 
OK 4122 100 
OK 4123 100 
OK 4124 100 
OK 4125 100 
OK 4126 100 
OK 4127 100 
OK 4128 100 
OK 4129 100 
OK 4130 100 
OK 4131 100 
OK 4132 100 
OK 4133 100 
OK 4134 100 
OK 4135 100 
OK 4136 100 
OK 4137 100 
OK 4138 100 
OK 4139 100 
OK 4140 100 
OK 4141 100 
OK 4142 100 
OK 4143 100 
OK 4144 100 
OK 4145 100 
OK 4146 100 
OK 4147 100 
OK 4148 100 
OK 4149 100 
OK 4150 100 
OK 4151 100 
OK 4152 100 
OK 4153 100 
OK 4154 100 
OK 4155 100 
OK 4156 100 
OK 4157 100 
OK 4158 100 
OK 4159 100 
OK 4160 100 
OK 4161 100 
OK 4162 100 
OK 4163 100 
OK 4164 100 
OK 4165 100 
OK 4166 100 
OK 4167 100 
OK 4168 100 
OK 4169 100 
OK 4170 100 
OK 4171 100 
OK 4172 100 
OK 4173 100 
OK 4174 100 
OK 4175 100 
OK 4176 100 
OK 4177 100 
OK 4178 100 
OK 4179 100 
OK 4180 100 
OK 4181 100 
OK 4182 100 
OK 4183 100 
OK 4184 100 
OK 4185 100 
OK 4186 100 
OK 4187 100 
OK 4188 100 
OK 4189 100 
OK 4190 100 
OK 4191 100 
OK 4192 100 
OK 4193 100 
OK 4194 100 
OK 4195 100 
OK 4196 100 
OK 4197 100 
OK 4198 100 
OK 4199 100 
OK 4200 100 
OK 4201 100 
OK 4202 100 
OK 4203 100 
OK 4204 100 
OK 4205 100 
OK 4206 100 
OK 4207 100 
OK 4208 100 
OK 4209 100 
OK 4210 100 
OK 4211 100 
OK 4212 100 
OK 4213 100 
OK 4214 100 
OK 4215 100 
OK 4216 100 
OK 4217 100 
OK 4218 100 
OK 4219 100 
OK 4220 100 
OK 4221 100 
OK 4222 100 
OK 4223 100 
OK 4224 100 
OK 4225 100 
OK 4226 100 
OK 4227 100 
OK 4228 100 
OK 4229 100 
OK 4230 100 
OK 4231 100 
OK 4232 100 
OK 4233 100 
OK 4234 100 
OK 4235 100 
OK 4236 100 
OK 4237 100 
OK 4238 100 
OK 4239 100 
OK 4240 100 
OK 4241 100 
OK 4242 100 
OK 4243 100 
OK 4244 100 
OK 4245 100 
OK 4246 100 
OK 4247 100 
OK 4248 100 
OK 4249 100 
OK 4250 100 
OK 4251 100 
OK 4252 100 
OK 4253 100 
OK 4254 100 
OK 4255 100 
OK 4256 100 
OK 4257 100 
OK 4258 100 
OK 4259 100 
OK 4260 100 
OK 4261 100 
OK 4262 100 
OK 4263 100 
OK 4264 100 
OK 4265 100 
OK 4266 100 
OK 4267 100 
OK 4268 100 
OK 4269 100 
OK 4270 100 
OK 4271 100 
OK 4272 100 
OK 4273 100 
OK 4274 100 
OK 4275 100 
OK 4276 100 
OK 4277 100 
OK 4278 100 
OK 4279 100 
OK 4280 100 
OK 4281 100 
OK 4282 100 
OK 4283 100 
OK 4284 100 
OK 4285 100 
OK 4286 100 
OK 4287 100 
OK 4288 100 
OK 4289 100 
OK 4290 100 
OK 4291 100 
OK 4292 100 
OK 4293 100 
OK 4294 100 
OK 4295 100 
OK 4296 100 
OK 4297 100 
OK 4298 100 
OK 4299 100 
OK 4300 100 
OK 4301 100 
OK 4302 100 
OK 4303 100 
OK 4304 100 
OK 4305 100 
OK 4306 100 
OK 4307 100 
OK 4308 100 
OK 4309 100 
OK 4310 100 
OK 4311 100 
OK 4312 100 
OK 4313 100 
OK 4314 100 
OK 4315 100 
OK 4316 100 
OK 4317 100 
OK 4318 100 
OK 4319 100 
OK 4320 100 
OK 4321 100 
OK 4322 100 
OK 4323 100 
OK 4324 100 
OK 4325 100 
OK 4326 100 
OK 4327 100 
OK 4328 100 
OK 4329 100 
OK 4330 100 
OK 4331 100 
OK 4332 100 
OK 4333 100 
OK 4334 100 
OK 4335 100 
OK 4336 100 
OK 4337 100 
OK 4338 100 
OK 4339 100 
OK 4340 100 
OK 4341 100 
OK 4342 100 
OK 4343 100 
OK 4344 100 
OK 4345 100 
OK 4346 100 
OK 4347 100 
OK 4348 100 
OK 4349 100 
OK 4350 100 
OK 4351 100 
OK 4352 100 
OK 4353 100 
OK 4354 100 
OK 4355 100 
OK 4356 100 
OK 4357 100 
OK 4358 100 
OK 4359 100 
OK 4360 100 
OK 4361 100 
OK 4362 100 
OK 4363 100 
OK 4364 100 
OK 4365 100 
OK 4366 100 
OK 4367 100 
OK 4368 100 
OK 4369 100 
OK 4370 100 
OK 4371 100 
OK 4372 100 
OK 4373 100 
OK 4374 100 
OK 4375 100 
OK 4376 100 
OK 4377 100 
OK 4378 100 
OK 4379 100 
OK 4380 100 
OK 4381 100 
OK 4382 100 
OK 4383 100 
OK 4384 100 
OK 4385 100 
OK 4386 100 
OK 4387 100 
OK 4388 100 
OK 4389 100 
OK 4390 100 
OK 4391 100 
OK 4392 100 
OK 4393 100 
OK 4394 100 
OK 4395 100 
OK 4396 100 
OK 4397 100 
OK 4398 100 
OK 4399 100 
OK 4400 100 
OK 4401 100 
OK 4402 100 
OK 4403 100 
OK 4404 100 
OK 4405 100 
OK 4406 100 
OK 4407 100 
OK 4408 100 
OK 4409 100 
OK 4410 100 
OK 4411 100 
OK 4412 100 
OK 4413 100 
OK 4414 100 
OK 4415 100 
OK 4416 100 
OK 4417 100 
OK 4418 100 
OK 4419 100 
OK 4420 100 
OK 4421 100 
OK 4422 100 
OK 4423 100 
OK 4424 100 
OK 4425 100 
OK 4426 100 
OK 4427 100 
OK 4428 100 
OK 4429 100 
OK 4430 100 
OK 4431 100 
OK 4432 100 
OK 4433 100 
OK 4434 100 
OK 4435 100 
OK 4436 100 
OK 4437 100 
OK 4438 100 
OK 4439 100 
OK 4440 100 
OK 4441 100 
OK 4442 100 
OK 4443 100 
OK 4444 100 
OK 4445 100 
OK 4446 100 
OK 4447 100 
OK 4448 100 
OK 4449 100 
OK 4450 100 
OK 4451 100 
OK 4452 100 
OK 4453 100 
OK 4454 100 
OK 4455 100 
OK 4456 100 
OK 4457 100 
OK 4458 100 
OK 4459 100 
OK 4460 100 
OK 4461 100 
OK 4462 100 
OK 4463 100 
OK 4464 100 
OK 4465 100 
OK 4466 100 
OK 4467 100 
OK 4468 100 
OK 4469 100 
OK 4470 100 
OK 4471 100 
OK 4472 100 
OK 4473 100 
OK 4474 100 
OK 4475 100 
OK 4476 100 
OK 4477 100 
OK 4478 100 
OK 4479 100 
OK 4480 100 
OK 4481 100 
OK 4482 100 
OK 4483 100 
OK 4484 100 
OK 4485 100 
OK 4486 100 
OK 4487 100 
OK 4488 100 
OK 4489 100 
OK 4490 100 
OK 4491 100 
OK 4492 100 
OK 4493 100 
OK 4494 100 
OK 4495 100 
OK 4496 100 
OK 4497 100 
OK 4498 100 
OK 4499 100 
OK 4500 100 
OK 4501 100 
OK 4502 100 
OK 4503 100 
OK 4504 100 
OK 4505 100 
OK 4506 100 
OK 4507 100 
OK 4508 100 
OK 4509 100 
OK 4510 100 
OK 4511 100 
OK 4512 100 
OK 4513 100 
OK 4514 100 
OK 4515 100 
OK 4516 100 
OK 4517 100 
OK 4518 100 
OK 4519 100 
OK 4520 100 
OK 4521 100 
OK 4522 100 
OK 4523 100 
OK 4524 100 
OK 4525 100 
OK 4526 100 
OK 4527 100 
OK 4528 100 
OK 4529 100 
OK 4530 100 
OK 4531 100 
OK 4532 100 
OK 4533 100 
OK 4534 100 
OK 4535 100 
OK 4536 100 
OK 4537 100 
OK 4538 100 
OK 4539 100 
OK 4540 100 
OK 4541 100 
OK 4542 100 
OK 4543 100 
OK 4544 100 
OK 4545 100 
OK 4546 100 
OK 4547 100 
OK 4548 100 
OK 4549 100 
OK 4550 100 
OK 4551 100 
OK 4552 100 
OK 4553 100 
OK 4554 100 
OK 4555 100 
OK 4556 100 
OK 4557 100 
OK 4558 100 
OK 4559 100 
OK 4560 100 
OK 4561 100 
OK 4562 100 
OK 4563 100 
OK 4564 100 
OK 4565 100 
OK 4566 100 
OK 4567 100 
OK 4568 100 
OK 4569 100 
OK 4570 100 
OK 4571 100 
OK 4572 100 
OK 4573 100 
OK 4574 100 
OK 4575 100 
OK 4576 100 
OK 4577 100 
OK 4578 100 
OK 4579 100 
OK 4580 100 
OK 4581 100 
OK 4582 100 
OK 4583 100 
OK 4584 100 
OK 4585 100 
OK 4586 100 
OK 4587 100 
OK 4588 100 
OK 4589 100 
OK 4590 100 
OK 4591 100 
OK 4592 100 
OK 4593 100 
OK 4594 100 
OK 4595 100 
OK 4596 100 
OK 4597 100 
OK 4598 100 
OK 4599 100 
OK 4600 100 
OK 4601 100 
OK 4602 100 
OK 4603 100 
OK 4604 100 
OK 4605 100 
OK 4606 100 
OK 4607 100 
OK 4608 100 
OK 4609 100 
OK 4610 100 
OK 4611 100 
OK 4612 100 
OK 4613 100 
OK 4614 100 
OK 4615 100 
OK 4616 100 
OK 4617 100 
OK 4618 100 
OK 4619 100 
OK 4620 100 
OK 4621 100 
OK 4622 100 
OK 4623 100 
OK 4624 100 
OK 4625 100 
OK 4626 100 
OK 4627 100 
OK 4628 100 
OK 4629 100 
OK 4630 100 
OK 4631 100 
OK 4632 100 
OK 4633 100 
OK 4634 100 
OK 4635 100 
OK 4636 100 
OK 4637 100 
OK 4638 100 
OK 4639 100 
OK 4640 100 
OK 4641 100 
OK 4642 100 
OK 4643 100 
OK 4644 100 
OK 4645 100 
OK 4646 100 
OK 4647 100 
OK 4648 100 
OK 4649 100 
OK 4650 100 
OK 4651 100 
OK 4652 100 
OK 4653 100 
OK 4654 100 
OK 4655 100 
OK 4656 100 
OK 4657 100 
OK 4658 100 
OK 4659 100 
OK 4660 100 
OK 4661 100 
OK 4662 100 
OK 4663 100 
OK 4664 100 
OK 4665 100 
OK 4666 100 
OK 4667 100 
OK 4668 100 
OK 4669 100 
OK 4670 100 
OK 4671 100 
OK 4672 100 
OK 4673 100 
OK 4674 100 
OK 4675 100 
OK 4676 100 
OK 4677 100 
OK 4678 100 
OK 4679 100 
OK 4680 100 
OK 4681 100 
OK 4682 100 
OK 4683 100 
OK 4684 100 
OK 4685 100 
OK 4686 100 
OK 4687 100 
OK 4688 100 
OK 4689 100 
OK 4690 100 
OK 4691 100 
OK 4692 100 
OK 4693 100 
OK 4694 100 
OK 4695 100 
OK 4696 100 
OK 4697 100 
OK 4698 100 
OK 4699 100 
OK 4700 100 
OK 4701 100 
OK 4702 100 
OK 4703 100 
OK 4704 100 
OK 4705 100 
OK 4706 100 
OK 4707 100 
OK 4708 100 
OK 4709 100 
OK 4710 100 
OK 4711 100 
OK 4712 100 
OK 4713 100 
OK 4714 100 
OK 4715 100 
OK 4716 100 
OK 4717 100 
OK 4718 100 
OK 4719 100 
OK 4720 100 
OK 4721 100 
