# Name (bankID=2)
TAC_GAIN
# start time 
2000 5 1 0 0 0
# end time 
2000 9 1 0 0 0
# description 
Default values of TAC (nsec/TDC)
# calibration data. 5120 entries
# status PMT TAC_GAIN
OK 1316 0.1 
OK 1317 0.1 
OK 1318 0.1 
OK 1319 0.1 
OK 1320 0.1 
OK 1321 0.1 
OK 1322 0.1 
OK 1323 0.1 
OK 1324 0.1 
OK 1325 0.1 
OK 1326 0.1 
OK 1327 0.1 
OK 1328 0.1 
OK 1329 0.1 
OK 1330 0.1 
OK 1331 0.1 
OK 1332 0.1 
OK 1333 0.1 
OK 1334 0.1 
OK 1335 0.1 
OK 1336 0.1 
OK 1337 0.1 
OK 1338 0.1 
OK 1339 0.1 
OK 1340 0.1 
OK 1341 0.1 
OK 1342 0.1 
OK 1343 0.1 
OK 1344 0.1 
OK 1345 0.1 
OK 1346 0.1 
OK 1347 0.1 
OK 1348 0.1 
OK 1349 0.1 
OK 1350 0.1 
OK 1351 0.1 
OK 1352 0.1 
OK 1353 0.1 
OK 1354 0.1 
OK 1355 0.1 
OK 1356 0.1 
OK 1357 0.1 
OK 1358 0.1 
OK 1359 0.1 
OK 1360 0.1 
OK 1361 0.1 
OK 1362 0.1 
OK 1363 0.1 
OK 1364 0.1 
OK 1365 0.1 
OK 1366 0.1 
OK 1367 0.1 
OK 1368 0.1 
OK 1369 0.1 
OK 1370 0.1 
OK 1371 0.1 
OK 1372 0.1 
OK 1373 0.1 
OK 1374 0.1 
OK 1375 0.1 
OK 1376 0.1 
OK 1377 0.1 
OK 1378 0.1 
OK 1379 0.1 
OK 1380 0.1 
OK 1381 0.1 
OK 1382 0.1 
OK 1383 0.1 
OK 1384 0.1 
OK 1385 0.1 
OK 1386 0.1 
OK 1387 0.1 
OK 1388 0.1 
OK 1389 0.1 
OK 1390 0.1 
OK 1391 0.1 
OK 1392 0.1 
OK 1393 0.1 
OK 1394 0.1 
OK 1395 0.1 
OK 1396 0.1 
OK 1397 0.1 
OK 1398 0.1 
OK 1399 0.1 
OK 1400 0.1 
OK 1401 0.1 
OK 1402 0.1 
OK 1403 0.1 
OK 1404 0.1 
OK 1405 0.1 
OK 1406 0.1 
OK 1407 0.1 
OK 1408 0.1 
OK 1409 0.1 
OK 1410 0.1 
OK 1411 0.1 
OK 1412 0.1 
OK 1413 0.1 
OK 1414 0.1 
OK 1415 0.1 
OK 1416 0.1 
OK 1417 0.1 
OK 1418 0.1 
OK 1419 0.1 
OK 1420 0.1 
OK 1421 0.1 
OK 1422 0.1 
OK 1423 0.1 
OK 1424 0.1 
OK 1425 0.1 
OK 1426 0.1 
OK 1427 0.1 
OK 1428 0.1 
OK 1429 0.1 
OK 1430 0.1 
OK 1431 0.1 
OK 1432 0.1 
OK 1433 0.1 
OK 1434 0.1 
OK 1435 0.1 
OK 1436 0.1 
OK 1437 0.1 
OK 1438 0.1 
OK 1439 0.1 
OK 1440 0.1 
OK 1441 0.1 
OK 1442 0.1 
OK 1443 0.1 
OK 1444 0.1 
OK 1445 0.1 
OK 1446 0.1 
OK 1447 0.1 
OK 1448 0.1 
OK 1449 0.1 
OK 1450 0.1 
OK 1451 0.1 
OK 1452 0.1 
OK 1453 0.1 
OK 1454 0.1 
OK 1455 0.1 
OK 1456 0.1 
OK 1457 0.1 
OK 1458 0.1 
OK 1459 0.1 
OK 1460 0.1 
OK 1461 0.1 
OK 1462 0.1 
OK 1463 0.1 
OK 1464 0.1 
OK 1465 0.1 
OK 1466 0.1 
OK 1467 0.1 
OK 1468 0.1 
OK 1469 0.1 
OK 1470 0.1 
OK 1471 0.1 
OK 1472 0.1 
OK 1473 0.1 
OK 1474 0.1 
OK 1475 0.1 
OK 1476 0.1 
OK 1477 0.1 
OK 1478 0.1 
OK 1479 0.1 
OK 1480 0.1 
OK 1481 0.1 
OK 1482 0.1 
OK 1483 0.1 
OK 1484 0.1 
OK 1485 0.1 
OK 1486 0.1 
OK 1487 0.1 
OK 1488 0.1 
OK 1489 0.1 
OK 1490 0.1 
OK 1491 0.1 
OK 1492 0.1 
OK 1493 0.1 
OK 1494 0.1 
OK 1495 0.1 
OK 1496 0.1 
OK 1497 0.1 
OK 1498 0.1 
OK 1499 0.1 
OK 1500 0.1 
OK 1501 0.1 
OK 1502 0.1 
OK 1503 0.1 
OK 1504 0.1 
OK 1505 0.1 
OK 1506 0.1 
OK 1507 0.1 
OK 1508 0.1 
OK 1509 0.1 
OK 1510 0.1 
OK 1511 0.1 
OK 1512 0.1 
OK 1513 0.1 
OK 1514 0.1 
OK 1515 0.1 
OK 1516 0.1 
OK 1517 0.1 
OK 1518 0.1 
OK 1519 0.1 
OK 1520 0.1 
OK 1521 0.1 
OK 1522 0.1 
OK 1523 0.1 
OK 1524 0.1 
OK 1525 0.1 
OK 1526 0.1 
OK 1527 0.1 
OK 1528 0.1 
OK 1529 0.1 
OK 1530 0.1 
OK 1531 0.1 
OK 1532 0.1 
OK 1533 0.1 
OK 1534 0.1 
OK 1535 0.1 
OK 1536 0.1 
OK 1537 0.1 
OK 1538 0.1 
OK 1539 0.1 
OK 1540 0.1 
OK 1541 0.1 
OK 1542 0.1 
OK 1543 0.1 
OK 1544 0.1 
OK 1545 0.1 
OK 1546 0.1 
OK 1547 0.1 
OK 1548 0.1 
OK 1549 0.1 
OK 1550 0.1 
OK 1551 0.1 
OK 1552 0.1 
OK 1553 0.1 
OK 1554 0.1 
OK 1555 0.1 
OK 1556 0.1 
OK 1557 0.1 
OK 1558 0.1 
OK 1559 0.1 
OK 1560 0.1 
OK 1561 0.1 
OK 1562 0.1 
OK 1563 0.1 
OK 1564 0.1 
OK 1565 0.1 
OK 1566 0.1 
OK 1567 0.1 
OK 1568 0.1 
OK 1569 0.1 
OK 1570 0.1 
OK 1571 0.1 
OK 1572 0.1 
OK 1573 0.1 
OK 1574 0.1 
OK 1575 0.1 
OK 1576 0.1 
OK 1577 0.1 
OK 1578 0.1 
OK 1579 0.1 
OK 1580 0.1 
OK 1581 0.1 
OK 1582 0.1 
OK 1583 0.1 
OK 1584 0.1 
OK 1585 0.1 
OK 1586 0.1 
OK 1587 0.1 
OK 1588 0.1 
OK 1589 0.1 
OK 1590 0.1 
OK 1591 0.1 
OK 1592 0.1 
OK 1593 0.1 
OK 1594 0.1 
OK 1595 0.1 
OK 1596 0.1 
OK 1597 0.1 
OK 1598 0.1 
OK 1599 0.1 
OK 1600 0.1 
OK 1601 0.1 
OK 1602 0.1 
OK 1603 0.1 
OK 1604 0.1 
OK 1605 0.1 
OK 1606 0.1 
OK 1607 0.1 
OK 1608 0.1 
OK 1609 0.1 
OK 1610 0.1 
OK 1611 0.1 
OK 1612 0.1 
OK 1613 0.1 
OK 1614 0.1 
OK 1615 0.1 
OK 1616 0.1 
OK 1617 0.1 
OK 1618 0.1 
OK 1619 0.1 
OK 1620 0.1 
OK 1621 0.1 
OK 1622 0.1 
OK 1623 0.1 
OK 1624 0.1 
OK 1625 0.1 
OK 1626 0.1 
OK 1627 0.1 
OK 1628 0.1 
OK 1629 0.1 
OK 1630 0.1 
OK 1631 0.1 
OK 1632 0.1 
OK 1633 0.1 
OK 1634 0.1 
OK 1635 0.1 
OK 1636 0.1 
OK 1637 0.1 
OK 1638 0.1 
OK 1639 0.1 
OK 1640 0.1 
OK 1641 0.1 
OK 1642 0.1 
OK 1643 0.1 
OK 1644 0.1 
OK 1645 0.1 
OK 1646 0.1 
OK 1647 0.1 
OK 1648 0.1 
OK 1649 0.1 
OK 1650 0.1 
OK 1651 0.1 
OK 1652 0.1 
OK 1653 0.1 
OK 1654 0.1 
OK 1655 0.1 
OK 1656 0.1 
OK 1657 0.1 
OK 1658 0.1 
OK 1659 0.1 
OK 1660 0.1 
OK 1661 0.1 
OK 1662 0.1 
OK 1663 0.1 
OK 1664 0.1 
OK 1665 0.1 
OK 1666 0.1 
OK 1667 0.1 
OK 1668 0.1 
OK 1669 0.1 
OK 1670 0.1 
OK 1671 0.1 
OK 1672 0.1 
OK 1673 0.1 
OK 1674 0.1 
OK 1675 0.1 
OK 1676 0.1 
OK 1677 0.1 
OK 1678 0.1 
OK 1679 0.1 
OK 1680 0.1 
OK 1681 0.1 
OK 1682 0.1 
OK 1683 0.1 
OK 1684 0.1 
OK 1685 0.1 
OK 1686 0.1 
OK 1687 0.1 
OK 1688 0.1 
OK 1689 0.1 
OK 1690 0.1 
OK 1691 0.1 
OK 1692 0.1 
OK 1693 0.1 
OK 1694 0.1 
OK 1695 0.1 
OK 1696 0.1 
OK 1697 0.1 
OK 1698 0.1 
OK 1699 0.1 
OK 1700 0.1 
OK 1701 0.1 
OK 1702 0.1 
OK 1703 0.1 
OK 1704 0.1 
OK 1705 0.1 
OK 1706 0.1 
OK 1707 0.1 
OK 1708 0.1 
OK 1709 0.1 
OK 1710 0.1 
OK 1711 0.1 
OK 1712 0.1 
OK 1713 0.1 
OK 1714 0.1 
OK 1715 0.1 
OK 1716 0.1 
OK 1717 0.1 
OK 1718 0.1 
OK 1719 0.1 
OK 1720 0.1 
OK 1721 0.1 
OK 1722 0.1 
OK 1723 0.1 
OK 1724 0.1 
OK 1725 0.1 
OK 1726 0.1 
OK 1727 0.1 
OK 1728 0.1 
OK 1729 0.1 
OK 1730 0.1 
OK 1731 0.1 
OK 1732 0.1 
OK 1733 0.1 
OK 1734 0.1 
OK 1735 0.1 
OK 1736 0.1 
OK 1737 0.1 
OK 1738 0.1 
OK 1739 0.1 
OK 1740 0.1 
OK 1741 0.1 
OK 1742 0.1 
OK 1743 0.1 
OK 1744 0.1 
OK 1745 0.1 
OK 1746 0.1 
OK 1747 0.1 
OK 1748 0.1 
OK 1749 0.1 
OK 1750 0.1 
OK 1751 0.1 
OK 1752 0.1 
OK 1753 0.1 
OK 1754 0.1 
OK 1755 0.1 
OK 1756 0.1 
OK 1757 0.1 
OK 1758 0.1 
OK 1759 0.1 
OK 1760 0.1 
OK 1761 0.1 
OK 1762 0.1 
OK 1763 0.1 
OK 1764 0.1 
OK 1765 0.1 
OK 1766 0.1 
OK 1767 0.1 
OK 1768 0.1 
OK 1769 0.1 
OK 1770 0.1 
OK 1771 0.1 
OK 1772 0.1 
OK 1773 0.1 
OK 1774 0.1 
OK 1775 0.1 
OK 1776 0.1 
OK 1777 0.1 
OK 1778 0.1 
OK 1779 0.1 
OK 1780 0.1 
OK 1781 0.1 
OK 1782 0.1 
OK 1783 0.1 
OK 1784 0.1 
OK 1785 0.1 
OK 1786 0.1 
OK 1787 0.1 
OK 1788 0.1 
OK 1789 0.1 
OK 1790 0.1 
OK 1791 0.1 
OK 1792 0.1 
OK 1793 0.1 
OK 1794 0.1 
OK 1795 0.1 
OK 1796 0.1 
OK 1797 0.1 
OK 1798 0.1 
OK 1799 0.1 
OK 1800 0.1 
OK 1801 0.1 
OK 1802 0.1 
OK 1803 0.1 
OK 1804 0.1 
OK 1805 0.1 
OK 1806 0.1 
OK 1807 0.1 
OK 1808 0.1 
OK 1809 0.1 
OK 1810 0.1 
OK 1811 0.1 
OK 1812 0.1 
OK 1813 0.1 
OK 1814 0.1 
OK 1815 0.1 
OK 1816 0.1 
OK 1817 0.1 
OK 1818 0.1 
OK 1819 0.1 
OK 1820 0.1 
OK 1821 0.1 
OK 1822 0.1 
OK 1823 0.1 
OK 1824 0.1 
OK 1825 0.1 
OK 1826 0.1 
OK 1827 0.1 
OK 1828 0.1 
OK 1829 0.1 
OK 1830 0.1 
OK 1831 0.1 
OK 1832 0.1 
OK 1833 0.1 
OK 1834 0.1 
OK 1835 0.1 
OK 1836 0.1 
OK 1837 0.1 
OK 1838 0.1 
OK 1839 0.1 
OK 1840 0.1 
OK 1841 0.1 
OK 1842 0.1 
OK 1843 0.1 
OK 1844 0.1 
OK 1845 0.1 
OK 1846 0.1 
OK 1847 0.1 
OK 1848 0.1 
OK 1849 0.1 
OK 1850 0.1 
OK 1851 0.1 
OK 1852 0.1 
OK 1853 0.1 
OK 1854 0.1 
OK 1855 0.1 
OK 1856 0.1 
OK 1857 0.1 
OK 1858 0.1 
OK 1859 0.1 
OK 1860 0.1 
OK 1861 0.1 
OK 1862 0.1 
OK 1863 0.1 
OK 1864 0.1 
OK 1865 0.1 
OK 1866 0.1 
OK 1867 0.1 
OK 1868 0.1 
OK 1869 0.1 
OK 1870 0.1 
OK 1871 0.1 
OK 1872 0.1 
OK 1873 0.1 
OK 1874 0.1 
OK 1875 0.1 
OK 1876 0.1 
OK 1877 0.1 
OK 1878 0.1 
OK 1879 0.1 
OK 1880 0.1 
OK 1881 0.1 
OK 1882 0.1 
OK 1883 0.1 
OK 1884 0.1 
OK 1885 0.1 
OK 1886 0.1 
OK 1887 0.1 
OK 1888 0.1 
OK 1889 0.1 
OK 1890 0.1 
OK 1891 0.1 
OK 1892 0.1 
OK 1893 0.1 
OK 1894 0.1 
OK 1895 0.1 
OK 1896 0.1 
OK 1897 0.1 
OK 1898 0.1 
OK 1899 0.1 
OK 1900 0.1 
OK 1901 0.1 
OK 1902 0.1 
OK 1903 0.1 
OK 1904 0.1 
OK 1905 0.1 
OK 1906 0.1 
OK 1907 0.1 
OK 1908 0.1 
OK 1909 0.1 
OK 1910 0.1 
OK 1911 0.1 
OK 1912 0.1 
OK 1913 0.1 
OK 1914 0.1 
OK 1915 0.1 
OK 1916 0.1 
OK 1917 0.1 
OK 1918 0.1 
OK 1919 0.1 
OK 1920 0.1 
OK 1921 0.1 
OK 1922 0.1 
OK 1923 0.1 
OK 1924 0.1 
OK 1925 0.1 
OK 1926 0.1 
OK 1927 0.1 
OK 1928 0.1 
OK 1929 0.1 
OK 1930 0.1 
OK 1931 0.1 
OK 1932 0.1 
OK 1933 0.1 
OK 1934 0.1 
OK 1935 0.1 
OK 1936 0.1 
OK 1937 0.1 
OK 1938 0.1 
OK 1939 0.1 
OK 1940 0.1 
OK 1941 0.1 
OK 1942 0.1 
OK 1943 0.1 
OK 1944 0.1 
OK 1945 0.1 
OK 1946 0.1 
OK 1947 0.1 
OK 1948 0.1 
OK 1949 0.1 
OK 1950 0.1 
OK 1951 0.1 
OK 1952 0.1 
OK 1953 0.1 
OK 1954 0.1 
OK 1955 0.1 
OK 1956 0.1 
OK 1957 0.1 
OK 1958 0.1 
OK 1959 0.1 
OK 1960 0.1 
OK 1961 0.1 
OK 1962 0.1 
OK 1963 0.1 
OK 1964 0.1 
OK 1965 0.1 
OK 1966 0.1 
OK 1967 0.1 
OK 1968 0.1 
OK 1969 0.1 
OK 1970 0.1 
OK 1971 0.1 
OK 1972 0.1 
OK 1973 0.1 
OK 1974 0.1 
OK 1975 0.1 
OK 1976 0.1 
OK 1977 0.1 
OK 1978 0.1 
OK 1979 0.1 
OK 1980 0.1 
OK 1981 0.1 
OK 1982 0.1 
OK 1983 0.1 
OK 1984 0.1 
OK 1985 0.1 
OK 1986 0.1 
OK 1987 0.1 
OK 1988 0.1 
OK 1989 0.1 
OK 1990 0.1 
OK 1991 0.1 
OK 1992 0.1 
OK 1993 0.1 
OK 1994 0.1 
OK 1995 0.1 
OK 1996 0.1 
OK 1997 0.1 
OK 1998 0.1 
OK 1999 0.1 
OK 2000 0.1 
OK 2001 0.1 
OK 2002 0.1 
OK 2003 0.1 
OK 2004 0.1 
OK 2005 0.1 
OK 2006 0.1 
OK 2007 0.1 
OK 2008 0.1 
OK 2009 0.1 
OK 2010 0.1 
OK 2011 0.1 
OK 2012 0.1 
OK 2013 0.1 
OK 2014 0.1 
OK 2015 0.1 
OK 2016 0.1 
OK 2017 0.1 
OK 2018 0.1 
OK 2019 0.1 
OK 2020 0.1 
OK 2021 0.1 
OK 2022 0.1 
OK 2023 0.1 
OK 2024 0.1 
OK 2025 0.1 
OK 2026 0.1 
OK 2027 0.1 
OK 2028 0.1 
OK 2029 0.1 
OK 2030 0.1 
OK 2031 0.1 
OK 2032 0.1 
OK 2033 0.1 
OK 2034 0.1 
OK 2035 0.1 
OK 2036 0.1 
OK 2037 0.1 
OK 2038 0.1 
OK 2039 0.1 
OK 2040 0.1 
OK 2041 0.1 
OK 2042 0.1 
OK 2043 0.1 
OK 2044 0.1 
OK 2045 0.1 
OK 2046 0.1 
OK 2047 0.1 
OK 2048 0.1 
OK 2049 0.1 
OK 2050 0.1 
OK 2051 0.1 
OK 2052 0.1 
OK 2053 0.1 
OK 2054 0.1 
OK 2055 0.1 
OK 2056 0.1 
OK 2057 0.1 
OK 2058 0.1 
OK 2059 0.1 
OK 2060 0.1 
OK 2061 0.1 
OK 2062 0.1 
OK 2063 0.1 
OK 2064 0.1 
OK 2065 0.1 
OK 2066 0.1 
OK 2067 0.1 
OK 2068 0.1 
OK 2069 0.1 
OK 2070 0.1 
OK 2071 0.1 
OK 2072 0.1 
OK 2073 0.1 
OK 2074 0.1 
OK 2075 0.1 
OK 2076 0.1 
OK 2077 0.1 
OK 2078 0.1 
OK 2079 0.1 
OK 2080 0.1 
OK 2081 0.1 
OK 2082 0.1 
OK 2083 0.1 
OK 2084 0.1 
OK 2085 0.1 
OK 2086 0.1 
OK 2087 0.1 
OK 2088 0.1 
OK 2089 0.1 
OK 2090 0.1 
OK 2091 0.1 
OK 2092 0.1 
OK 2093 0.1 
OK 2094 0.1 
OK 2095 0.1 
OK 2096 0.1 
OK 2097 0.1 
OK 2098 0.1 
OK 2099 0.1 
OK 2100 0.1 
OK 2101 0.1 
OK 2102 0.1 
OK 2103 0.1 
OK 2104 0.1 
OK 2105 0.1 
OK 2106 0.1 
OK 2107 0.1 
OK 2108 0.1 
OK 2109 0.1 
OK 2110 0.1 
OK 2111 0.1 
OK 2112 0.1 
OK 2113 0.1 
OK 2114 0.1 
OK 2115 0.1 
OK 2116 0.1 
OK 2117 0.1 
OK 2118 0.1 
OK 2119 0.1 
OK 2120 0.1 
OK 2121 0.1 
OK 2122 0.1 
OK 2123 0.1 
OK 2124 0.1 
OK 2125 0.1 
OK 2126 0.1 
OK 2127 0.1 
OK 2128 0.1 
OK 2129 0.1 
OK 2130 0.1 
OK 2131 0.1 
OK 2132 0.1 
OK 2133 0.1 
OK 2134 0.1 
OK 2135 0.1 
OK 2136 0.1 
OK 2137 0.1 
OK 2138 0.1 
OK 2139 0.1 
OK 2140 0.1 
OK 2141 0.1 
OK 2142 0.1 
OK 2143 0.1 
OK 2144 0.1 
OK 2145 0.1 
OK 2146 0.1 
OK 2147 0.1 
OK 2148 0.1 
OK 2149 0.1 
OK 2150 0.1 
OK 2151 0.1 
OK 2152 0.1 
OK 2153 0.1 
OK 2154 0.1 
OK 2155 0.1 
OK 2156 0.1 
OK 2157 0.1 
OK 2158 0.1 
OK 2159 0.1 
OK 2160 0.1 
OK 2161 0.1 
OK 2162 0.1 
OK 2163 0.1 
OK 2164 0.1 
OK 2165 0.1 
OK 2166 0.1 
OK 2167 0.1 
OK 2168 0.1 
OK 2169 0.1 
OK 2170 0.1 
OK 2171 0.1 
OK 2172 0.1 
OK 2173 0.1 
OK 2174 0.1 
OK 2175 0.1 
OK 2176 0.1 
OK 2177 0.1 
OK 2178 0.1 
OK 2179 0.1 
OK 2180 0.1 
OK 2181 0.1 
OK 2182 0.1 
OK 2183 0.1 
OK 2184 0.1 
OK 2185 0.1 
OK 2186 0.1 
OK 2187 0.1 
OK 2188 0.1 
OK 2189 0.1 
OK 2190 0.1 
OK 2191 0.1 
OK 2192 0.1 
OK 2193 0.1 
OK 2194 0.1 
OK 2195 0.1 
OK 2196 0.1 
OK 2197 0.1 
OK 2198 0.1 
OK 2199 0.1 
OK 2200 0.1 
OK 2201 0.1 
OK 2202 0.1 
OK 2203 0.1 
OK 2204 0.1 
OK 2205 0.1 
OK 2206 0.1 
OK 2207 0.1 
OK 2208 0.1 
OK 2209 0.1 
OK 2210 0.1 
OK 2211 0.1 
OK 2212 0.1 
OK 2213 0.1 
OK 2214 0.1 
OK 2215 0.1 
OK 2216 0.1 
OK 2217 0.1 
OK 2218 0.1 
OK 2219 0.1 
OK 2220 0.1 
OK 2221 0.1 
OK 2222 0.1 
OK 2223 0.1 
OK 2224 0.1 
OK 2225 0.1 
OK 2226 0.1 
OK 2227 0.1 
OK 2228 0.1 
OK 2229 0.1 
OK 2230 0.1 
OK 2231 0.1 
OK 2232 0.1 
OK 2233 0.1 
OK 2234 0.1 
OK 2235 0.1 
OK 2236 0.1 
OK 2237 0.1 
OK 2238 0.1 
OK 2239 0.1 
OK 2240 0.1 
OK 2241 0.1 
OK 2242 0.1 
OK 2243 0.1 
OK 2244 0.1 
OK 2245 0.1 
OK 2246 0.1 
OK 2247 0.1 
OK 2248 0.1 
OK 2249 0.1 
OK 2250 0.1 
OK 2251 0.1 
OK 2252 0.1 
OK 2253 0.1 
OK 2254 0.1 
OK 2255 0.1 
OK 2256 0.1 
OK 2257 0.1 
OK 2258 0.1 
OK 2259 0.1 
OK 2260 0.1 
OK 2261 0.1 
OK 2262 0.1 
OK 2263 0.1 
OK 2264 0.1 
OK 2265 0.1 
OK 2266 0.1 
OK 2267 0.1 
OK 2268 0.1 
OK 2269 0.1 
OK 2270 0.1 
OK 2271 0.1 
OK 2272 0.1 
OK 2273 0.1 
OK 2274 0.1 
OK 2275 0.1 
OK 2276 0.1 
OK 2277 0.1 
OK 2278 0.1 
OK 2279 0.1 
OK 2280 0.1 
OK 2281 0.1 
OK 2282 0.1 
OK 2283 0.1 
OK 2284 0.1 
OK 2285 0.1 
OK 2286 0.1 
OK 2287 0.1 
OK 2288 0.1 
OK 2289 0.1 
OK 2290 0.1 
OK 2291 0.1 
OK 2292 0.1 
OK 2293 0.1 
OK 2294 0.1 
OK 2295 0.1 
OK 2296 0.1 
OK 2297 0.1 
OK 2298 0.1 
OK 2299 0.1 
OK 2300 0.1 
OK 2301 0.1 
OK 2302 0.1 
OK 2303 0.1 
OK 2304 0.1 
OK 2305 0.1 
OK 2306 0.1 
OK 2307 0.1 
OK 2308 0.1 
OK 2309 0.1 
OK 2310 0.1 
OK 2311 0.1 
OK 2312 0.1 
OK 2313 0.1 
OK 2314 0.1 
OK 2315 0.1 
OK 2316 0.1 
OK 2317 0.1 
OK 2318 0.1 
OK 2319 0.1 
OK 2320 0.1 
OK 2321 0.1 
OK 2322 0.1 
OK 2323 0.1 
OK 2324 0.1 
OK 2325 0.1 
OK 2326 0.1 
OK 2327 0.1 
OK 2328 0.1 
OK 2329 0.1 
OK 2330 0.1 
OK 2331 0.1 
OK 2332 0.1 
OK 2333 0.1 
OK 2334 0.1 
OK 2335 0.1 
OK 2336 0.1 
OK 2337 0.1 
OK 2338 0.1 
OK 2339 0.1 
OK 2340 0.1 
OK 2341 0.1 
OK 2342 0.1 
OK 2343 0.1 
OK 2344 0.1 
OK 2345 0.1 
OK 2346 0.1 
OK 2347 0.1 
OK 2348 0.1 
OK 2349 0.1 
OK 2350 0.1 
OK 2351 0.1 
OK 2352 0.1 
OK 2353 0.1 
OK 2354 0.1 
OK 2355 0.1 
OK 2356 0.1 
OK 2357 0.1 
OK 2358 0.1 
OK 2359 0.1 
OK 2360 0.1 
OK 2361 0.1 
OK 2362 0.1 
OK 2363 0.1 
OK 2364 0.1 
OK 2365 0.1 
OK 2366 0.1 
OK 2367 0.1 
OK 2368 0.1 
OK 2369 0.1 
OK 2370 0.1 
OK 2371 0.1 
OK 2372 0.1 
OK 2373 0.1 
OK 2374 0.1 
OK 2375 0.1 
OK 2376 0.1 
OK 2377 0.1 
OK 2378 0.1 
OK 2379 0.1 
OK 2380 0.1 
OK 2381 0.1 
OK 2382 0.1 
OK 2383 0.1 
OK 2384 0.1 
OK 2385 0.1 
OK 2386 0.1 
OK 2387 0.1 
OK 2388 0.1 
OK 2389 0.1 
OK 2390 0.1 
OK 2391 0.1 
OK 2392 0.1 
OK 2393 0.1 
OK 2394 0.1 
OK 2395 0.1 
OK 2396 0.1 
OK 2397 0.1 
OK 2398 0.1 
OK 2399 0.1 
OK 2400 0.1 
OK 2401 0.1 
OK 2402 0.1 
OK 2403 0.1 
OK 2404 0.1 
OK 2405 0.1 
OK 2406 0.1 
OK 2407 0.1 
OK 2408 0.1 
OK 2409 0.1 
OK 2410 0.1 
OK 2411 0.1 
OK 2412 0.1 
OK 2413 0.1 
OK 2414 0.1 
OK 2415 0.1 
OK 2416 0.1 
OK 2417 0.1 
OK 2418 0.1 
OK 2419 0.1 
OK 2420 0.1 
OK 2421 0.1 
OK 2422 0.1 
OK 2423 0.1 
OK 2424 0.1 
OK 2425 0.1 
OK 2426 0.1 
OK 2427 0.1 
OK 2428 0.1 
OK 2429 0.1 
OK 2430 0.1 
OK 2431 0.1 
OK 2432 0.1 
OK 2433 0.1 
OK 2434 0.1 
OK 2435 0.1 
OK 2436 0.1 
OK 2437 0.1 
OK 2438 0.1 
OK 2439 0.1 
OK 2440 0.1 
OK 2441 0.1 
OK 2442 0.1 
OK 2443 0.1 
OK 2444 0.1 
OK 2445 0.1 
OK 2446 0.1 
OK 2447 0.1 
OK 2448 0.1 
OK 2449 0.1 
OK 2450 0.1 
OK 2451 0.1 
OK 2452 0.1 
OK 2453 0.1 
OK 2454 0.1 
OK 2455 0.1 
OK 2456 0.1 
OK 2457 0.1 
OK 2458 0.1 
OK 2459 0.1 
OK 2460 0.1 
OK 2461 0.1 
OK 2462 0.1 
OK 2463 0.1 
OK 2464 0.1 
OK 2465 0.1 
OK 2466 0.1 
OK 2467 0.1 
OK 2468 0.1 
OK 2469 0.1 
OK 2470 0.1 
OK 2471 0.1 
OK 2472 0.1 
OK 2473 0.1 
OK 2474 0.1 
OK 2475 0.1 
OK 2476 0.1 
OK 2477 0.1 
OK 2478 0.1 
OK 2479 0.1 
OK 2480 0.1 
OK 2481 0.1 
OK 2482 0.1 
OK 2483 0.1 
OK 2484 0.1 
OK 2485 0.1 
OK 2486 0.1 
OK 2487 0.1 
OK 2488 0.1 
OK 2489 0.1 
OK 2490 0.1 
OK 2491 0.1 
OK 2492 0.1 
OK 2493 0.1 
OK 2494 0.1 
OK 2495 0.1 
OK 2496 0.1 
OK 2497 0.1 
OK 2498 0.1 
OK 2499 0.1 
OK 2500 0.1 
OK 2501 0.1 
OK 2502 0.1 
OK 2503 0.1 
OK 2504 0.1 
OK 2505 0.1 
OK 2506 0.1 
OK 2507 0.1 
OK 2508 0.1 
OK 2509 0.1 
OK 2510 0.1 
OK 2511 0.1 
OK 2512 0.1 
OK 2513 0.1 
OK 2514 0.1 
OK 2515 0.1 
OK 2516 0.1 
OK 2517 0.1 
OK 2518 0.1 
OK 2519 0.1 
OK 2520 0.1 
OK 2521 0.1 
OK 2522 0.1 
OK 2523 0.1 
OK 2524 0.1 
OK 2525 0.1 
OK 2526 0.1 
OK 2527 0.1 
OK 2528 0.1 
OK 2529 0.1 
OK 2530 0.1 
OK 2531 0.1 
OK 2532 0.1 
OK 2533 0.1 
OK 2534 0.1 
OK 2535 0.1 
OK 2536 0.1 
OK 2537 0.1 
OK 2538 0.1 
OK 2539 0.1 
OK 2540 0.1 
OK 2541 0.1 
OK 2542 0.1 
OK 2543 0.1 
OK 2544 0.1 
OK 2545 0.1 
OK 2546 0.1 
OK 2547 0.1 
OK 2548 0.1 
OK 2549 0.1 
OK 2550 0.1 
OK 2551 0.1 
OK 2552 0.1 
OK 2553 0.1 
OK 2554 0.1 
OK 2555 0.1 
OK 2556 0.1 
OK 2557 0.1 
OK 2558 0.1 
OK 2559 0.1 
OK 2560 0.1 
OK 2561 0.1 
OK 2562 0.1 
OK 2563 0.1 
OK 2564 0.1 
OK 2565 0.1 
OK 2566 0.1 
OK 2567 0.1 
OK 2568 0.1 
OK 2569 0.1 
OK 2570 0.1 
OK 2571 0.1 
OK 2572 0.1 
OK 2573 0.1 
OK 2574 0.1 
OK 2575 0.1 
OK 2576 0.1 
OK 2577 0.1 
OK 2578 0.1 
