114003     2195.6     2158.86     4354.46     211.225     217.483     428.707     
114066     2224.94     2241.81     4465.88     205.786     219.27     425.056     
114069     2217.08     2246.77     4462.44     207.03     220.043     427.074     
114074     2219.58     2229.79     4447.98     206.994     219.916     426.91     
114075     2220.51     2229.21     4448.51     205.875     218.817     424.692     
114076     2218.53     2221.92     4440.21     207.629     221.062     428.691     
114081     2211.28     2225.94     4436.47     208.544     221.31     429.854     
114089     2214.04     2226     4439.69     206.293     219.749     426.042     
114102     2267.56     2247.88     4514.83     206.119     219.241     425.361     
114143     2274.65     2249.95     4523.77     208.351     220.368     428.719     
114145     2269.16     2241.9     4510.66     208.713     220.365     429.079     
114147     2271.13     2244.84     4515.28     206.767     218.419     425.187     
114271     2229.08     2225.21     4454.29     206.57     221.022     427.592     
114276     2251.87     2230.09     4480.95     206.913     222.425     429.338     
114278     2256.28     2226.03     4481.74     207.764     222.772     430.536     
114280     2255.24     2231.59     4486     207.703     222.603     430.305     
114287     2253.4     2232.6     4485.29     205.518     220.361     425.879     
114295     2279.75     2259.92     4538.39     208.191     221.307     429.498     
114296     2279.25     2254.62     4532.79     209.078     221.543     430.622     
114329     2269.59     2259.02     4527.44     208.595     222.697     431.291     
114330     2264.16     2246.96     4510.52     208.889     222.74     431.629     
114334     2242.89     2227.68     4469.93     209.578     222.523     432.1     
114432     2232.39     2219.41     4451.09     209.574     225.259     434.833     
114467     2252.58     2248.8     4499.88     206.935     224.996     431.93     
114468     2251.52     2242.55     4493.08     209.562     227.024     436.586     
114471     2236     2214.39     4450.05     210.304     226.42     436.724     
114884     2246.92     2222.44     4468.08     207.584     222.764     430.348     
114927     2243.19     2234.44     4475.96     207.36     223.641     431.001     
114929     2212.73     2207.35     4418.78     208.358     223.628     431.986     
114936     2190.22     2186.98     4376.69     209.454     223.578     433.032     
114970     2213.8     2204.58     4417.79     208.934     223.709     432.642     
114971     2208.74     2197.17     4404.89     209.087     223.303     432.39     
114972     2208.21     2196.62     4404.42     208.488     222.813     431.301     
114994     2248.63     2213.31     4460.96     209.551     224.959     434.51     
114995     2242.08     2206     4447.34     208.324     222.942     431.266     
115026     2264.19     2231.76     4494.62     208.474     225.477     433.951     
115050     2241.94     2211.84     4453.58     207.541     223.186     430.727     
115069     2267.7     2231.98     4498.7     210.285     224.68     434.965     
115070     2266.35     2233.57     4498.84     209.624     224.089     433.713     
115077     2244.29     2221.2     4463.22     211.445     225.915     437.36     
115087     2234.41     2209.04     4442.75     209.14     223.7     432.84     
115179     2233.46     2230.49     4461.58     210.812     225.134     435.946     
115180     2216.22     2212.83     4428.14     210.071     223.816     433.887     
115182     2214.55     2208.57     4421.28     210.02     223.739     433.76     
115185     2209.3     2195.55     4404.09     211.356     225.443     436.799     
115191     2212.75     2202.24     4414.01     210.109     224.258     434.367     
115204     2237.3     2233.74     4469.41     211.109     225.786     436.895     
115205     2227.28     2215.15     4441.07     211.956     225.812     437.768     
115226     2160.64     2177.48     4336.78     234.598     254.576     489.174     
115227     2211.4     2222.39     4432.34     211.221     227.198     438.419     
115237     2216.29     2215.12     4430.95     210.331     226.127     436.459     
115343     2209.88     2221.4     4430.45     207.111     226.682     433.794     
115345     2215.49     2218.27     4432.66     208.274     226.801     435.075     
115347     2198.17     2201.55     4399.4     209.581     227.204     436.785     
115350     2187.38     2198.76     4385.48     209.848     226.296     436.144     
115358     2212.94     2232.77     4444.28     210.937     227.479     438.417     
115365     2176.08     2199.87     4374.73     217.737     233.059     450.796     
115366     2205.04     2209.21     4413.25     211.646     226.682     438.328     
115500     2221.98     2209.78     4430.56     214.066     232.475     446.541     
115501     2225.8     2213.34     4437.42     210.072     227.203     437.275     
115502     2222.46     2209.95     4431.41     211.158     227.943     439.101     
115503     2219.33     2202.32     4420.28     211.087     227.205     438.292     
115778     2216.35     2215.88     4431.14     210.448     225.563     436.011     
115780     2203.1     2206.69     4409.02     211.371     226.126     437.497     
115979     2211.78     2192.17     4403.47     214.373     224.374     438.746     
116056     2272.05     2264.46     4533.99     215.15     225.052     440.202     
116061     2258.67     2242.87     4499.48     212.762     222.526     435.289     
116085     2236.45     2211.16     4446.6     210.295     220.508     430.802     
116086     2230.75     2207.34     4436.95     213.203     223.273     436.476     
116087     2227.21     2212.51     4438.53     212.266     222.456     434.722     
116142     2198.03     2190.96     4388     211.888     222.303     434.192     
116146     2199.26     2191.14     4389.43     210.416     220.874     431.29     
116160     2240.79     2229.19     4465.9     211.485     223.027     434.512     
116161     2237.52     2225.09     4458.55     210.919     222.319     433.238     
116163     2217.14     2193.55     4408.15     215.486     225.041     440.527     
116167     2201.4     2182.4     4382.2     216.304     225.884     442.188     
116178     2240.72     2221.16     4457.86     213.429     222.997     436.426     
116184     2221.32     2207.96     4427.15     213.586     223.352     436.938     
116186     2216.58     2197.74     4412.35     213.818     224.076     437.894     
116192     2201.74     2185.17     4386.33     214.11     224.387     438.497     
116228     2237.32     2221.68     4456.35     213.249     223.401     436.65     
116236     2200.56     2179.45     4379.21     213.199     224.397     437.597     
116237     2197.45     2179.46     4376.05     212.514     223.317     435.831     
116313     2230.66     2211.74     4440.8     212.889     223.411     436.3     
116315     2214.16     2190.16     4402.36     213.87     224.926     438.796     
116317     2200.21     2176.68     4375.6     213.25     223.98     437.23     
116341     2177.58     2163.37     4339.19     214.061     224.455     438.516     
116353     2178.37     2157.8     4335.11     213.483     224.086     437.568     
116359     2179.16     2164.57     4343.28     211.844     222.284     434.129     
116419     2225.33     2221.99     4444.42     211.189     221.304     432.493     
117223     2256.23     2197.17     4451.15     212.491     222.744     435.235     
117225     2245.01     2183.66     4427.66     213.036     223.482     436.518     
117226     2230.18     2174.85     4404.2     212.756     223.79     436.547     
117253     2187.09     2175.48     4361.5     213.973     224.187     438.16     
117255     2179.14     2163.96     4342.32     213.903     224.039     437.942     
117256     2166.05     2159.52     4325.24     213.933     223.862     437.795     
117258     2158.34     2158.58     4316.48     213.51     223.482     436.992     
117279     2205.64     2196.73     4400.85     216.179     227.024     443.203     
117280     2197.14     2180.42     4375.71     212.454     223.534     435.987     
117290     2187.12     2163.8     4350.08     213.148     224.023     437.171     
117291     2186.86     2164.65     4350.25     212.293     223.138     435.431     
117295     2212.09     2195.34     4406.5     212.376     224.187     436.563     
117297     2215.6     2194.28     4407.91     211.524     223.419     434.944     
117303     2199.11     2172.34     4370.34     213.046     224.899     437.945     
117311     2225.22     2205.95     4428.97     213.104     223.332     436.436     
117327     2201.06     2173.1     4373.6     212.652     224.221     436.874     
117427     2173.79     2173.98     4346.56     211.939     222.987     434.927     
117428     2166.57     2158.14     4323.22     213.055     223.84     436.895     
117429     2168.06     2155.41     4322.03     212.941     223.971     436.911     
117430     2171.02     2156.99     4327.4     211.505     223.058     434.563     
117431     2167.99     2153.03     4320.19     211.321     222.581     433.902     
117433     2209.07     2196.41     4403.59     213.61     224.706     438.316     
117435     2207.23     2188.51     4393.8     212.278     223.382     435.661     
117441     2185.81     2168.02     4353.11     212.325     223.314     435.639     
117443     2184.76     2159.1     4342.68     213.143     224.546     437.69     
117447     2179.93     2160.76     4340.16     212.53     223.359     435.889     
117455     2214.1     2185.7     4398.16     213.193     223.793     436.986     
117457     2193.5     2167.27     4359.08     212.903     223.645     436.549     
117543     2145.81     2148.12     4292.77     211.686     221.69     433.377     
117544     1987.42     1804.49     3791.92     182.358     195.128     377.485     
117546     2139.86     2143.11     4282.47     213.076     222.337     435.412     
117547     2134.68     2134.39     4268.69     212.628     222.36     434.988     
117574     2225.9     2167.01     4392.13     211.965     222.328     434.293     
117575     2214.63     2152.78     4367.04     213.281     223.579     436.86     
117576     2210.19     2150.81     4360.03     211.262     221.782     433.044     
117579     2235.88     2178.98     4412.86     212.984     222.675     435.659     
117581     2222.01     2159.98     4379.82     213.109     223.098     436.207     
117583     2218.21     2153.02     4370.53     213.628     223.774     437.403     
117586     2238.07     2198.8     4434.89     212.592     223.144     435.736     
117590     2206.22     2159.99     4365.23     213.602     223.839     437.441     
117592     2198.17     2151.17     4348.45     212.407     222.742     435.149     
117602     2168.95     2149.98     4317.23     211.155     221.397     432.553     
117604     2166.31     2145.52     4310.74     212.102     223.317     435.419     
117606     2161.79     2139.12     4299.65     212.743     223.609     436.352     
117607     2156.19     2133.38     4288.46     211.892     222.778     434.67     
117609     2155.39     2139.28     4293.64     212.667     222.85     435.517     
117613     2149.26     2131.08     4279.64     211.525     222.195     433.72     
117684     2162.1     2137.57     4299.1     212.042     222.499     434.541     
117685     2157.4     2132.19     4289.15     211.09     221.527     432.617     
117694     2193.37     2163.61     4356.21     213.099     223.794     436.893     
117725     2177.82     2143.7     4321.18     210.882     222.012     432.895     
117759     2199.89     2159.83     4358.25     211.961     223.677     435.638     
117760     2190.67     2157.25     4346.9     212.463     224.253     436.716     
117764     2187.54     2154.16     4341.22     211.976     223.642     435.618     
117766     2208.36     2191.02     4397.96     212.75     222.774     435.525     
117768     2184.66     2156.55     4340.21     212.355     223.642     435.997     
117770     2188.68     2164.02     4350.52     210.998     222.278     433.276     
117772     2180.27     2156.6     4335.99     211.972     222.609     434.581     
117776     2171.8     2148.17     4319.07     211.719     222.686     434.405     
117779     2154.27     2136.02     4289.34     211.483     222.481     433.964     
117781     2139.21     2123.93     4262.54     211.292     221.41     432.702     
117821     2149.35     2140.08     4288.54     214.076     223.831     437.907     
117823     2144.24     2130.08     4273.54     213.502     223.695     437.197     
117825     2141.58     2128.71     4269.79     212.415     222.107     434.522     
117826     2139.45     2117.99     4256.72     213.797     223.903     437.7     
