   0   11   14	0.027657
   0   11   7	0.0292453
   0   11   15	0.0287584
   0   12   0	0.0282139
   0   12   8	0.0272024
   0   12   1	0.0265032
   0   12   9	0.0272044
   0   12   2	0.0273957
   0   12   10	0.0273986
   0   12   3	0.0270766
   0   12   11	0.0272959
   0   12   4	0.0262367
   0   12   12	0.0277819
   0   12   5	0.0267907
   0   12   13	0.0275517
   0   12   6	0.027052
   0   12   14	0.0279457
   0   12   7	0.026773
   0   12   15	0.0274737
   0   13   0	0.0275461
   0   13   8	0.0277345
   0   13   1	0.0272378
   0   13   9	0.0282265
   0   13   2	0.0273838
   0   13   10	0.0270893
   0   13   3	0.0277805
   0   13   11	0.0279986
   0   13   4	0.0277642
   0   13   12	0.0277569
   0   13   5	0.027582
   0   13   13	0.0282642
   0   13   6	0.0271243
   0   13   14	0.0284773
   0   13   7	0.0272369
   0   13   15	0.0274497
   0   14   0	0.0273851
   0   14   8	0.0282244
   0   14   1	0.0278624
   0   14   9	0.0277045
   0   14   2	0.0276998
   0   14   10	0.0276653
   0   14   3	0.0282152
   0   14   11	0.0275651
   0   14   4	0.0286372
   0   14   12	0.0275976
   0   14   5	0.0285061
   0   14   13	0.0273741
   0   14   6	0.0292797
   0   14   14	0.0268877
   0   14   7	0.028733
   0   14   15	0.0266792
   0   15   0	0.0297061
   0   15   8	0.0283026
   0   15   1	0.030101
   0   15   9	0.0281535
   0   15   2	0.0282042
   0   15   10	0.0276664
   0   15   3	0.0286043
   0   15   11	0.0290172
   0   15   4	0.0277487
   0   15   12	0.0286183
   0   15   5	0.027815
   0   15   13	0.0290323
   0   15   6	0.0272798
   0   15   14	0.0288388
   0   15   7	0.0272165
   0   15   15	0.0284734
   2   8   0	0.0282098
   2   8   8	0.0275849
   2   8   1	0.0275423
   2   8   9	0.0280524
   2   8   2	0.0283133
   2   8   10	0.0286874
   2   8   3	0.0295706
   2   8   11	0.0280992
   2   8   4	0.0285966
   2   8   12	0.0275124
   2   8   5	0.0293898
   2   8   13	0.0275037
   2   8   6	0.0289906
   2   8   14	0.0275511
   2   8   7	0.0280363
   2   8   15	0.026628
   2   9   0	0.0282491
   2   9   8	0.028018
   2   9   1	0.0268612
   2   9   9	0.0283602
   2   9   2	0.0283298
   2   9   10	0.0282105
   2   9   3	0.0286421
   2   9   11	0.0279017
   2   9   4	0.0266162
   2   9   12	0.0272193
   2   9   5	0.026102
   2   9   13	0.0274984
   2   9   6	0.0276196
   2   9   14	0.0269763
   2   9   7	0.0263585
   2   9   15	0.027647
   2   10   0	0.0278287
   2   10   8	0.0275041
   2   10   1	0.0286715
   2   10   9	0.0279548
   2   10   2	0.0272332
   2   10   10	0.0273626
   2   10   3	0.0276131
   2   10   11	0.0265816
   2   10   4	0.0284102
   2   10   12	0.028056
   2   10   5	0.0289026
   2   10   13	0.0273974
   2   10   6	0.0278231
   2   10   14	0.0280769
   2   10   7	0.0278506
   2   10   15	0.0288553
   2   11   0	0.0280797
   2   11   8	0.0273456
   2   11   1	0.0275216
   2   11   9	0.0276948
   2   11   2	0.0274742
   2   11   10	0.0285601
   2   11   3	0.0276863
   2   11   11	0.0282954
   2   11   4	0.0286599
   2   11   12	0.0281306
   2   11   5	0.0280496
   2   11   13	0.0283243
   2   11   6	0.0278851
   2   11   14	0.027645
   2   11   7	0.0279634
   2   11   15	0.0279982
   1   0   0	0.0274259
   1   0   8	0.0289251
   1   0   1	0.0271274
   1   0   9	0.0288845
   1   0   2	0.0280345
   1   0   10	0.0286772
   1   0   3	0.02754
   1   0   11	0.0282358
   1   0   4	0.0277795
   1   0   12	0.0285343
   1   0   5	0.0279613
   1   0   13	0.0275451
   1   0   6	0.0281365
   1   0   14	0.0267267
   1   0   7	0.027258
   1   0   15	0.0271519
   1   1   0	0.0276768
   1   1   8	0.0288536
   1   1   1	0.0279024
   1   1   9	0.0289698
   1   1   2	0.028251
   1   1   10	0.0289893
   1   1   3	0.0283645
   1   1   11	0.0283032
   1   1   4	0.0278663
   1   1   12	0.0273487
   1   1   5	0.0278032
   1   1   13	0.0273048
   1   1   6	0.0276616
   1   1   14	0.0270384
   1   1   7	0.0282131
   1   1   15	0.0282033
   1   2   0	0.0271908
   1   2   8	0.0284708
   1   2   1	0.0283367
   1   2   9	0.0284917
   1   2   2	0.0279979
   1   2   10	0.0284654
   1   2   3	0.0289126
   1   2   11	0.0279797
   1   2   4	0.027761
   1   2   12	0.0271142
   1   2   5	0.0277613
   1   2   13	0.0266639
   1   2   6	0.0277373
   1   2   14	0.0275497
   1   2   7	0.027903
   1   2   15	0.0274682
   1   3   0	0.026901
   1   3   8	0.0283237
   1   3   1	0.0278649
   1   3   9	0.0277908
   1   3   2	0.0275177
   1   3   10	0.0277267
   1   3   3	0.0272871
   1   3   11	0.0280938
   1   3   4	0.0268466
   1   3   12	0.0298614
   1   3   5	0.0259946
   1   3   13	0.0297634
   1   3   6	0.0261345
   1   3   14	0.0298854
   1   3   7	0.0262434
   1   3   15	0.0291539
   1   4   0	0.0260836
   1   4   8	0.0272969
   1   4   1	0.0256673
   1   4   9	0.0272968
   1   4   2	0.0262368
   1   4   10	0.0267303
   1   4   3	0.0265035
   1   4   11	0.0274869
   1   4   4	0.0283581
   1   4   12	0.0284403
   1   4   5	0.027709
   1   4   13	0.0277491
   1   4   6	0.0273261
   1   4   14	0.02783
   1   4   7	0.0277091
   1   4   15	0.0273988
   1   5   0	0.0277848
   1   5   8	0.0272255
   1   5   1	0.0280844
   1   5   9	0.0275471
   1   5   2	0.0278747
   1   5   10	0.0269891
   1   5   3	0.0282828
   1   5   11	0.0269722
   1   5   4	0.0276117
   1   5   12	0.0276998
   1   5   5	0.0274313
   1   5   13	0.0277119
   1   5   6	0.0270047
   1   5   14	0.0279467
   1   5   7	0.0278078
   1   5   15	0.0278392
   1   6   0	0.0268905
   1   6   8	0.0286568
   1   6   1	0.0273358
   1   6   9	0.0284205
   1   6   2	0.0267482
   1   6   10	0.028617
   1   6   3	0.0277547
   1   6   11	0.0287323
   1   6   4	0.0271129
   1   6   12	0.0267214
   1   6   5	0.0275582
   1   6   13	0.0273599
   1   6   6	0.0278413
   1   6   14	0.0275293
   1   6   7	0.0284835
   1   6   15	0.0276235
   1   7   0	0.028056
   1   7   8	0.0272985
   1   7   1	0.027394
   1   7   9	0.0278428
   1   7   2	0.0280779
   1   7   10	0.0278343
   1   7   3	0.0271345
   1   7   11	0.0271763
   1   7   4	0.0269475
   1   7   12	0.0279595
   1   7   5	0.0271868
   1   7   13	0.0273159
   1   7   6	0.0270466
   1   7   14	0.0281538
   1   7   7	0.0268334
   1   7   15	0.0280484
   2   12   0	0.026908
   2   12   8	0.0288431
   2   12   1	0.026135
   2   12   9	0.02804
   2   12   2	0.0265278
   2   12   10	0.0283935
   2   12   3	0.0270793
   2   12   11	0.0283566
   2   12   4	0.027454
   2   12   12	0.0275445
   2   12   5	0.0277134
   2   12   13	0.0291596
   2   12   6	0.0269114
   2   12   14	0.027517
   2   12   7	0.0266573
   2   12   15	0.0285209
   2   13   0	0.0274108
   2   13   8	0.0279812
   2   13   1	0.0273168
   2   13   9	0.0286194
   2   13   2	0.0273584
   2   13   10	0.02817
   2   13   3	0.0271272
   2   13   11	0.027597
   2   13   4	0.0249711
   2   13   12	0.0272091
   2   13   5	0.0253107
   2   13   13	0.0276891
   2   13   6	0.0252513
   2   13   14	0.0277512
   2   13   7	0.0255425
   2   13   15	0.0279899
   2   14   0	0.028026
   2   14   8	0.0267236
   2   14   1	0.0278591
   2   14   9	0.0268649
   2   14   2	0.0279153
   2   14   10	0.0268922
   2   14   3	0.0288991
   2   14   11	0.026839
   2   14   4	0.0272171
   2   14   12	0.0281187
   2   14   5	0.0267682
   2   14   13	0.0269586
   2   14   6	0.0274029
   2   14   14	0.0276638
   2   14   7	0.0276482
   2   14   15	0.0278391
   2   15   0	0.027918
   2   15   8	0.0271551
   2   15   1	0.0280826
   2   15   9	0.0276956
   2   15   2	0.02826
   2   15   10	0.0269531
   2   15   3	0.027967
   2   15   11	0.0280837
   2   15   4	0.027962
   2   15   12	0.0282723
   2   15   5	0.0287174
   2   15   13	0.0285739
   2   15   6	0.0277784
   2   15   14	0.0281774
   2   15   7	0.0276249
   2   15   15	0.029928
   1   8   0	0.0275217
   1   8   8	0.0270974
   1   8   1	0.0268465
   1   8   9	0.0275374
   1   8   2	0.0273267
   1   8   10	0.0277631
   1   8   3	0.0272281
   1   8   11	0.0277666
   1   8   4	0.0263863
   1   8   12	0.0273562
   1   8   5	0.0268488
   1   8   13	0.0284026
   1   8   6	0.0268501
   1   8   14	0.0268941
   1   8   7	0.0268941
   1   8   15	0.0279023
   1   9   0	0.0275963
   1   9   8	0.0293746
   1   9   1	0.0278926
   1   9   9	0.0288403
   1   9   2	0.0272736
   1   9   10	0.0277864
   1   9   3	0.0263923
   1   9   11	0.0293929
   1   9   4	0.0274017
   1   9   12	0.0285998
   1   9   5	0.0270719
   1   9   13	0.0290748
   1   9   6	0.0269123
   1   9   14	0.028138
   1   9   7	0.0275683
   1   9   15	0.0289794
   1   10   0	0.0277853
   1   10   8	0.0268112
   1   10   1	0.0277246
   1   10   9	0.0276648
   1   10   2	0.0285032
   1   10   10	0.0273611
   1   10   3	0.028711
   1   10   11	0.0260367
   1   10   4	0.0290565
   1   10   12	0.0294655
   1   10   5	0.0283247
   1   10   13	0.0301409
   1   10   6	0.0282449
   1   10   14	0.0285697
   1   10   7	0.0280251
   1   10   15	0.0296265
   1   11   0	0.028261
   1   11   8	0.0266865
   1   11   1	0.0284292
   1   11   9	0.0270452
   1   11   2	0.0282134
   1   11   10	0.0269124
   1   11   3	0.0276912
   1   11   11	0.0272953
   1   11   4	0.027327
   1   11   12	0.0276258
   1   11   5	0.028014
   1   11   13	0.0277339
   1   11   6	0.0274623
   1   11   14	0.0279441
   1   11   7	0.0277546
   1   11   15	0.0273872
   1   12   0	0.0286473
   1   12   8	0.0279748
   1   12   1	0.0281646
   1   12   9	0.0289245
   1   12   2	0.0285685
   1   12   10	0.0280876
   1   12   3	0.0287361
   1   12   11	0.028558
   1   12   4	0.0280845
   1   12   12	0.0283071
   1   12   5	0.0281466
   1   12   13	0.0278723
   1   12   6	0.0284641
   1   12   14	0.0278119
   1   12   7	0.0280003
   1   12   15	0.0282639
   1   13   0	0.0260829
   1   13   8	0.0280736
   1   13   1	0.0268158
   1   13   9	0.0275236
   1   13   2	0.0258689
   1   13   10	0.0266259
   1   13   3	0.0270706
   1   13   11	0.0274565
   1   13   4	0.0270679
   1   13   12	0.0279229
   1   13   5	0.0274434
   1   13   13	0.0280893
   1   13   6	0.0281149
   1   13   14	0.0285987
   1   13   7	0.0281552
   1   13   15	0.0282335
   1   14   0	0.0273276
   1   14   8	0.0302332
   1   14   1	0.0275365
   1   14   9	0.0284171
   1   14   2	0.0270349
   1   14   10	0.0285219
   1   14   3	0.0268901
   1   14   11	0.0290552
   1   14   4	0.0276992
   1   14   12	0.0269216
   1   14   5	0.0267654
   1   14   13	0.0266153
   1   14   6	0.027218
   1   14   14	0.0268765
   1   14   7	0.0278652
   1   14   15	0.0275912
   1   15   0	0.0267421
   1   15   8	0.0292628
   1   15   1	0.0266856
   1   15   9	0.0283919
   1   15   2	0.0271152
   1   15   10	0.0275052
   1   15   3	0.0273414
   1   15   11	0.0276812
   1   15   4	0.028233
   1   15   12	0.0272657
   1   15   5	0.0279355
   1   15   13	0.0270236
   1   15   6	0.0274785
   1   15   14	0.027569
   1   15   7	0.0273816
   1   15   15	0.0269015
   7   0   0	0.0274967
   7   0   8	0.0282031
   7   0   1	0.0273303
   7   0   9	0.0274801
   7   0   2	0.0274982
   7   0   10	0.0272961
   7   0   3	0.0275111
   7   0   11	0.0275902
   7   0   4	0.0294218
   7   0   12	0.0268012
   7   0   5	0.0284439
   7   0   13	0.0268319
   7   0   6	0.0289938
   7   0   14	0.0262399
   7   0   7	0.0286473
   7   0   15	0.0268016
   7   1   0	0.028027
   7   1   8	0.0281798
   7   1   1	0.027394
   7   1   9	0.0289245
   7   1   2	0.0273936
   7   1   10	0.0300105
   7   1   3	0.0271971
   7   1   11	0.0284348
   7   1   4	0.0277122
   7   1   12	0.0283824
   7   1   5	0.0286736
   7   1   13	0.028724
   7   1   6	0.0278083
   7   1   14	0.0277562
   7   1   7	0.0275891
   7   1   15	0.0281324
   7   2   0	0.0276286
   7   2   8	0.0267443
   7   2   1	0.0275723
   7   2   9	0.0281359
   7   2   2	0.0272632
   7   2   10	0.0271445
   7   2   3	0.0277191
   7   2   11	0.0266708
   7   2   4	0.0280055
   7   2   12	0.0274433
   7   2   5	0.027483
   7   2   13	0.0277618
   7   2   6	0.0288229
   7   2   14	0.028103
   7   2   7	0.0276961
   7   2   15	0.0280305
   7   3   0	0.0278258
   7   3   8	0.027569
   7   3   1	0.0268955
   7   3   9	0.0271262
   7   3   2	0.0275594
   7   3   10	0.0269012
   7   3   3	0.0276253
   7   3   11	0.0273634
   7   3   4	0.0280264
   7   3   12	0.0274387
   7   3   5	0.0274055
   7   3   13	0.0274867
   7   3   6	0.0280111
   7   3   14	0.0278757
   7   3   7	0.0285237
   7   3   15	0.0280799
   7   4   0	0.0289884
   7   4   8	0.0275171
   7   4   1	0.0279118
   7   4   9	0.0273899
   7   4   2	0.0280028
   7   4   10	0.02624
   7   4   3	0.0270698
   7   4   11	0.0261936
   7   4   4	0.0281595
   7   4   12	0.0271561
   7   4   5	0.0271348
   7   4   13	0.0275246
   7   4   6	0.027571
   7   4   14	0.0274792
   7   4   7	0.0274379
   7   4   15	0.0272383
   7   5   0	0.0286088
   7   5   8	0.0274346
   7   5   1	0.0283145
   7   5   9	0.0271124
   7   5   2	0.0278463
   7   5   10	0.0273163
   7   5   3	0.0279269
   7   5   11	0.0274688
   7   5   4	0.0288794
   7   5   12	0.0273886
   7   5   5	0.0280881
   7   5   13	0.0273106
   7   5   6	0.0287458
   7   5   14	0.0271663
   7   5   7	0.0286458
   7   5   15	0.0282245
   7   6   0	0.0271982
   7   6   8	0.0294255
   7   6   1	0.0276574
   7   6   9	0.028712
   7   6   2	0.0276343
   7   6   10	0.0277954
   7   6   3	0.0273054
   7   6   11	0.0285417
   7   6   4	0.028252
   7   6   12	0.0309403
   7   6   5	0.0277986
   7   6   13	0.0281761
   7   6   6	0.0274843
   7   6   14	0.0272587
   7   6   7	0.0272139
   7   6   15	0.0279794
   7   7   0	0.0284268
   7   7   8	0.0280898
   7   7   1	0.0281673
   7   7   9	0.0277581
   7   7   2	0.0284327
   7   7   10	0.02749
   7   7   3	0.0284391
   7   7   11	0.0279955
   7   7   4	0.0287697
   7   7   12	0.0268389
   7   7   5	0.0281362
   7   7   13	0.0266115
   7   7   6	0.0273203
   7   7   14	0.0269699
   7   7   7	0.0279225
   7   7   15	0.0269459
   7   8   0	0.0276047
   7   8   8	0.0283325
   7   8   1	0.0281854
   7   8   9	0.0279814
   7   8   2	0.028095
   7   8   10	0.0296129
   7   8   3	0.0286742
   7   8   11	0.0286004
   7   8   4	0.0279129
   7   8   12	0.0268039
   7   8   5	0.0277894
   7   8   13	0.0263778
   7   8   6	0.027807
   7   8   14	0.0262799
   7   8   7	0.0273297
   7   8   15	0.0265648
   7   9   0	0.025491
   7   9   8	0.0287051
   7   9   1	0.0271492
   7   9   9	0.0281674
   7   9   2	0.0267462
   7   9   10	0.0282983
   7   9   3	0.0268388
   7   9   11	0.028072
   7   9   4	0.0269276
   7   9   12	0.0285298
   7   9   5	0.0273171
   7   9   13	0.0276013
   7   9   6	0.027232
   7   9   14	0.0280425
   7   9   7	0.0267793
   7   9   15	0.0261369
   7   10   0	0.0280197
   7   10   8	0.0272326
   7   10   1	0.0282196
   7   10   9	0.0277
   7   10   2	0.0283463
   7   10   10	0.0272199
   7   10   3	0.0282002
   7   10   11	0.0276948
   7   10   4	0.02735
   7   10   12	0.0277095
   7   10   5	0.0278087
   7   10   13	0.0273576
   7   10   6	0.0274523
   7   10   14	0.0278059
   7   10   7	0.0270503
   7   10   15	0.0272976
   7   11   0	0.0265932
   7   11   8	0.0283937
   7   11   1	0.0268565
   7   11   9	0.0283394
   7   11   2	0.0270196
   7   11   10	0.027757
   7   11   3	0.0268996
   7   11   11	0.0278831
   7   11   4	0.0286935
   7   11   12	0.0278428
   7   11   5	0.0285597
   7   11   13	0.0277508
   7   11   6	0.0289209
   7   11   14	0.0274276
   7   11   7	0.0290714
   7   11   15	0.0280583
   3   0   0	0.026194
   3   0   8	0.0293481
   3   0   1	0.0271932
   3   0   9	0.0287393
   3   0   2	0.0267943
   3   0   10	0.0292496
   3   0   3	0.0269473
   3   0   11	0.0288104
   3   0   4	0.0263681
   3   0   12	0.027843
   3   0   5	0.027319
   3   0   13	0.0280775
   3   0   6	0.0263633
   3   0   14	0.0277758
   3   0   7	0.0262503
   3   0   15	0.0287036
   3   1   0	0.0268719
   3   1   8	0.0282169
   3   1   1	0.027164
   3   1   9	0.0277828
   3   1   2	0.0277415
   3   1   10	0.0287849
   3   1   3	0.0275655
   3   1   11	0.027541
   3   1   4	0.0277373
   3   1   12	0.0288636
   3   1   5	0.0283167
   3   1   13	0.0274013
   3   1   6	0.0274228
   3   1   14	0.0278623
   3   1   7	0.0275745
   3   1   15	0.0286748
   3   2   0	0.0278727
   3   2   8	0.0279435
   3   2   1	0.0271336
   3   2   9	0.0274103
   3   2   2	0.0265295
   3   2   10	0.0260947
   3   2   3	0.0269491
   3   2   11	0.0269519
   3   2   4	0.0282267
   3   2   12	0.0282897
   3   2   5	0.0270042
   3   2   13	0.0278466
   3   2   6	0.027326
   3   2   14	0.0280943
   3   2   7	0.0283081
   3   2   15	0.0286934
   3   3   0	0.0278132
   3   3   8	0.0281645
   3   3   1	0.0273287
   3   3   9	0.0287541
   3   3   2	0.0275241
   3   3   10	0.0278214
   3   3   3	0.0289428
   3   3   11	0.0273835
   3   3   4	0.0292694
   3   3   12	0.0279869
   3   3   5	0.0281745
   3   3   13	0.0276981
   3   3   6	0.0281132
   3   3   14	0.0278851
   3   3   7	0.0288994
   3   3   15	0.0274745
   3   4   0	0.0271976
   3   4   8	0.0290397
   3   4   1	0.0274863
   3   4   9	0.0285553
   3   4   2	0.0278996
   3   4   10	0.0279503
   3   4   3	0.0269862
   3   4   11	0.0284457
   3   4   4	0.0276623
   3   4   12	0.0274126
   3   4   5	0.0271772
   3   4   13	0.0268956
   3   4   6	0.0265786
   3   4   14	0.0270472
   3   4   7	0.0275959
   3   4   15	0.0275751
   3   5   0	0.0273991
   3   5   8	0.0287207
   3   5   1	0.0274811
   3   5   9	0.02911
   3   5   2	0.0268731
   3   5   10	0.0287133
   3   5   3	0.0268456
   3   5   11	0.028753
   3   5   4	0.0282009
   3   5   12	0.0274723
   3   5   5	0.0281161
   3   5   13	0.0280771
   3   5   6	0.0273492
   3   5   14	0.0271452
   3   5   7	0.0279855
   3   5   15	0.0281768
   3   6   0	0.0289521
   3   6   8	0.0270479
   3   6   1	0.0288069
   3   6   9	0.0275689
   3   6   2	0.0282402
   3   6   10	0.0281803
   3   6   3	0.0288769
   3   6   11	0.0272491
   3   6   4	0.0271469
   3   6   12	0.0283517
   3   6   5	0.0264442
   3   6   13	0.0276292
   3   6   6	0.0268575
   3   6   14	0.0271443
   3   6   7	0.0262583
   3   6   15	0.0279451
   3   7   0	0.0281161
   3   7   8	0.0267468
   3   7   1	0.0284246
   3   7   9	0.0273156
   3   7   2	0.0276423
   3   7   10	0.0271702
   3   7   3	0.028085
   3   7   11	0.0269621
   3   7   4	0.0280575
   3   7   12	0.02867
   3   7   5	0.0286323
   3   7   13	0.0284421
   3   7   6	0.0276957
   3   7   14	0.0288713
   3   7   7	0.0281277
   3   7   15	0.0283033
   3   8   0	0.0268338
   3   8   8	0.0261902
   3   8   1	0.0279241
   3   8   9	0.0264094
   3   8   2	0.0276795
   3   8   10	0.0262493
   3   8   3	0.0269517
   3   8   11	0.0262888
   3   8   4	0.0282242
   3   8   12	0.027565
   3   8   5	0.0282798
   3   8   13	0.0275588
   3   8   6	0.0282897
   3   8   14	0.0273974
   3   8   7	0.0275218
   3   8   15	0.0278638
   3   9   0	0.0281114
   3   9   8	0.0285481
   3   9   1	0.0277731
   3   9   9	0.0281125
   3   9   2	0.0278701
   3   9   10	0.0285616
   3   9   3	0.0285929
   3   9   11	0.0277963
   3   9   4	0.0286277
   3   9   12	0.0274782
   3   9   5	0.0276689
   3   9   13	0.0272332
   3   9   6	0.0276429
   3   9   14	0.0263538
   3   9   7	0.0283528
   3   9   15	0.0269626
   3   10   0	0.0272557
   3   10   8	0.027245
   3   10   1	0.0263871
   3   10   9	0.0272843
   3   10   2	0.0267435
   3   10   10	0.026935
   3   10   3	0.0276399
   3   10   11	0.0276752
   3   10   4	0.027271
   3   10   12	0.0287183
   3   10   5	0.0271731
   3   10   13	0.0290602
   3   10   6	0.0274061
   3   10   14	0.028489
   3   10   7	0.0262895
   3   10   15	0.027996
   3   11   0	0.0271649
   3   11   8	0.0273835
   3   11   1	0.0278874
   3   11   9	0.0273848
   3   11   2	0.0274727
   3   11   10	0.0288448
   3   11   3	0.0277602
   3   11   11	0.0271742
   3   11   4	0.0281696
   3   11   12	0.028104
   3   11   5	0.0298039
   3   11   13	0.0283606
   3   11   6	0.0284982
   3   11   14	0.0287946
   3   11   7	0.0289551
   3   11   15	0.0284564
