422269 1.02281 1.02395 1.01741 1.02436 1.02417 1.01696 1.02731 1.025
422272 1.02466 1.02372 1.01672 1.0253 1.02427 1.0193 1.02762 1.02938
422273 1.02693 1.02574 1.0165 1.02919 1.02743 1.022 1.0293 1.02759
422298 1.02827 1.02845 1.01652 1.03438 1.02235 1.02409 1.03113 1.02692
422305 1.0245 1.02466 1.01406 1.02497 1.02125 1.02199 1.02575 1.02816
422314 1.02216 1.02057 1.00812 1.02227 1.02006 1.01953 1.02666 1.02976
422319 1.03857 1.03073 1.01152 1.0267 1.0447 1.02112 1.02942 1.02388
422322 1.02732 1.02561 1.01751 1.02911 1.02436 1.02367 1.03176 1.03007
422323 1.02578 1.02435 1.01047 1.0249 1.02185 1.02063 1.03286 1.03235
422324 1.02914 1.02793 1.01614 1.02812 1.0271 1.02439 1.02757 1.03167
422531 1.03262 1.02023 1.01491 1.03629 1.03532 1.01355 1 1.02621
422540 1.02944 1.03483 1.01816 1.03263 1.03113 1.01334 1.04377 1.02839
422543 1.02417 1.0208 1.01317 1.03217 1.03356 1.02587 1.02941 1.03626
422553 1.02276 1.02545 1.01549 1.02757 1.0287 1.02037 1.02968 1.03001
422562 1.04242 1.0202 1.01207 1.03018 1.02409 1.01129 1.03951 1.02614
422566 1.02213 1.01652 1.00146 1.01769 1.02047 1.01285 1.03263 1.0256
422575 1.02295 1.02296 1.01571 1.02366 1.03223 1.02297 1.03258 1.03701
422611 1.01803 1.0189 1.01542 1.01928 1.02399 1.01733 1.03631 1.02523
422613 1.02234 1.01605 1.00667 1.02123 1.02223 1.01359 1.0268 1.02128
422614 1.01931 1.02326 1.0128 1.02563 1.0266 1.01374 1.03083 1.0286
422615 1.02466 1.02507 1.01173 1.01894 1.02779 1.01467 1.02763 1.02797
422618 1.02509 1.02739 1.01591 1.02579 1.02707 1.01816 1.03101 1.02989
422633 1.02491 1.01604 1.01615 1.02686 1.02337 1.02178 1.029 1.02834
422640 1.02596 1.0278 1.00785 1.03168 1.02153 1.02781 1.01281 1.03136
422643 1.02716 1.01596 1.01151 1.02341 1.02514 1.01879 1.03225 1.02958
422756 1.01339 1.01937 1.00543 1.02087 1.02069 1.01676 1.02998 1.02672
422758 1.02147 1.02873 1.01258 1.01821 1.02286 1.01935 1.02526 1.02844
422762 1.01905 1.0217 1.00867 1.01857 1.02818 1.01046 1.03085 1.02461
422763 1.03404 1.02581 1.01446 1.02603 1.02433 1.01911 1.02868 1.04526
422779 1.02697 1.03606 1.00253 1.02075 1.04019 1.02341 1.02673 1.034
422782 1.01854 1.02206 1.00665 1.02513 1.02937 1.0166 1.02446 1.03508
422785 1.02072 1.01851 1.00408 1.02554 1.02745 1.01455 1.02559 1.02948
423041 1.01619 1.02053 1.01833 1 1.03625 1.03147 1 1
423043 1.02003 1.0119 1.02696 1.02207 1.02805 1.02663 1.02132 1.03026
423101 1.01564 1.00936 1.01464 1.01586 1.02519 1.01962 1.02784 1.02808
423109 1.01653 1.01007 1.01761 1.02187 1.0346 1.02588 1 1.06305
423110 1.01077 1.0134 1.01022 1.00967 1.02346 1.01944 1.02969 1.02425
423132 1.02275 1.028 1.02014 1.01809 1.03235 1.02786 1.03816 1.02408
423149 1.02381 1.01607 1.03003 1.02834 1.0346 1.02461 1.03028 1.0203
423220 1.02027 1.01846 1.02028 1.0242 1.03149 1.02894 1.02319 1.03211
423263 1.02114 1.02099 1.02433 1.02111 1.03315 1.02578 1 1.02671
423268 1.02203 1.01998 1.02763 1.02156 1.02741 1.0241 1.03517 1.02667
423275 1.02253 1.02239 1.02134 1.01755 1.03214 1.0279 1.02312 1.03049
423278 1.02055 1.0184 1.02616 1.02243 1.02762 1.02496 1.02732 1.0223
423290 1.01884 1.01386 1.02109 1.02556 1.03089 1.02553 1.02885 1.029
423301 1.02352 1.01138 1.0175 1.01742 1.03029 1.01992 1.02753 1.01916
423311 1.03232 1.0346 1.02868 1.03704 1 1.02137 1 1
423377 1.02224 1.01938 1.02341 1.01885 1.03184 1.01925 1.02536 1.02616
423424 1.01706 1.01918 1.01889 1.01875 1.02987 1.02394 1.02396 1.02209
423432 1.02849 1.02739 1.02081 1.01997 1.03244 1.02557 1.02133 1.03127
423433 1.01937 1.01142 1.01794 1.01999 1.02818 1.02363 1.02696 1.02714
423546 1.02375 1.01545 1 1 1.03581 1.0182 1 1
423547 1.01713 1.01564 1.02027 1.02162 1.03277 1.02002 1.02389 1.02557
423548 1.01696 1.013 1.0131 1.0176 1.0279 1.01695 1.02865 1.02682
423549 1.0213 1.0027 1.02223 1.01825 1 1.01695 1 1.03513
423550 1.01902 1.01931 1.0174 1.01571 1.0282 1.01381 1.0263 1.02325
423553 1.01804 1.00986 1.01643 1.01806 1.02589 1.02213 1.03159 1.02159
423576 1.01653 1.01934 1.024 1.02364 1.03912 1.02505 1.02559 1.03698
423579 1.01845 1.01459 1.01558 1.01693 1.02992 1.01893 1.02674 1.02503
423632 1.02216 1.01347 1.01216 1.01578 1.02648 1.01487 1.02505 1.03173
423652 1.01991 1.01717 1.02098 1.01305 1.03179 1.019 1.02638 1.02339
423663 1.01903 1.00871 1.01991 1.01485 1.03304 1.02311 1.02094 1.02463
423664 1.01442 1.00859 1.01281 1.00936 1.0266 1.01518 1.0266 1.02306
423676 1.01924 1.0244 1.02031 1.01476 1.02575 1.02103 1.02798 1.0315
423677 1.01812 1.00801 1.01091 1.01449 1.02918 1.01585 1.02834 1.03111
423679 1.01743 1.01376 1.01413 1.01764 1.02989 1.02085 1.02551 1.02569
423685 1.01545 1.01178 1.01567 1.01546 1.03148 1.01894 1.02438 1.02633
423696 1.01797 1.01075 1.01563 1.01477 1.03365 1.01238 1.02682 1.02865
423703 1.02087 1.01171 1.01409 1.01458 1.03134 1.00945 1.02897 1.0262
423820 1.01724 1.01306 1.01055 1.00946 1.03701 1.01832 1.02919 1.02151
423826 1.02265 1.02037 1.02175 1.01954 1.03091 1.02006 1.02425 1.02746
423828 1.02016 1.0171 1.01671 1.01543 1.0355 1.01315 1.02372 1.02251
423839 1.01304 1.01217 1.0112 1.01396 1.03166 1.00998 1.02446 1.0238
423843 1.01744 1.01464 1.01586 1.0133 1.03227 1.01187 1.02575 1.02405
423844 1.02429 1.01752 1.0238 1.01346 1.03211 1.01398 1.03387 1.01991
423845 1.01532 1.01446 1.01554 1.01405 1.02839 1.01367 1.02383 1.02843
423856 1.02565 1.01782 1.0205 1.0204 1.03178 1.0179 1.02216 1.03026
423860 1.01744 1.01702 1.02187 1.01733 1.03228 1.01402 1.02589 1.0251
423865 1.01469 1.01429 1.01103 1.0184 1.02907 1.01132 1.02313 1.02435
423867 1.02242 1.01835 1.01654 1.01316 1.02931 1.0129 1.01995 1.02714
423868 1.0195 1.01922 1.01426 1.01842 1.03299 1.01118 1.02859 1.02449
424038 1.01553 1.01717 1.01521 1.02026 1.03227 1.01443 1.02923 1.03756
424039 1.02114 1.0169 1.01878 1.02883 1.03085 1.01777 1.0282 1.02658
424040 1.01752 1.02244 1.01811 1.02141 1.03428 1.01584 1.0303 1.02438
424051 1.01935 1.01062 1.01671 1.01908 1.03554 1.01262 1.02604 1.02859
424052 1.02162 1.01077 1.01712 1.01566 1.03104 1.01164 1.03186 1.0302
424053 1.02063 1.01629 1.01551 1.0183 1.0285 1.01323 1.03827 1.03282
424055 1.0196 1.0158 1.0172 1.0144 1.03397 1.01271 1.02997 1.02932
424060 1.02383 1.01442 1.02439 1.02016 1.04054 1.0122 1.02412 1.02679
424061 1.01405 1.0152 1.01237 1.01327 1.03154 1.0121 1.02428 1.0252
424062 1.01296 1.01522 1.01267 1.01582 1.02862 1.00406 1.03052 1.02955
424063 1.01697 1.01221 1.0233 1.0114 1.02854 1.01513 1.02809 1.02768
424189 1.0163 1.0145 1.02154 1.01104 1.03534 1.01584 1.02511 1.02287
424190 1.0129 1.01259 1.01244 1.01141 1.03287 1.00523 1.02308 1.02751
424193 1 1 1 1 1 1 1 1
424194 1.01787 1.01691 1.01774 1.0189 1.03382 1.01274 1.02387 1.02386
424195 1.01828 1.00932 1.01117 1.01143 1.02679 1.00501 1.02882 1.02378
424227 1.021 1.01566 1.02055 1.01006 1.02944 1.0091 1.01415 1.02236
424255 1.00913 1.00942 1.01745 1.01598 1.03462 1.01183 1.03127 1.02424
424257 1.0152 1.00668 1.01896 1.02389 1.03724 1.01888 1.02551 1.02635
424270 1.02043 1.01524 1.01807 1.02176 1.04124 1.01368 1.0247 1.02573
424272 1.01802 1.01651 1.01974 1.01318 1.03511 1.01169 1.02572 1.02384
424273 1.01814 1.01338 1.01296 1.0163 1.03079 1.00509 1.01659 1.02496
424275 1.01688 1.00891 1.00819 1.00741 1.0245 1.00545 1.02762 1.02207
424276 1.01484 1.00057 1.0092 1.00896 1.02749 1.01101 1.02226 1.03612
424348 1.01667 1.01198 1.01006 1.01576 1.0363 1.0074 1.02108 1.02775
424353 1.02137 1.01159 1.00893 1.01715 1.03478 1.01028 1.02392 1.03007
424356 1.01595 1.01626 1.01783 1.01807 1.03672 1.01063 1.02623 1.02375
424358 1.01843 1.01347 1.00923 1.01545 1.03415 1.00684 1.02728 1.02353
424365 1.01761 1.00375 1.00868 1.01804 1.03536 1.01396 1.04566 1.02846
424368 1.02166 1.01491 1.01068 1.00738 1.03096 1.00669 1.03289 1.03189
424371 1.01987 1.01005 1.00639 1.01853 1.03508 1.01 1.02991 1.02906
424372 1.01683 1.00633 1.00734 1.00932 1.02839 1.00534 1.02563 1.02453
424439 1.02065 1.0151 1.01438 1.0144 1.04052 1.00117 1.02258 1.02177
424440 1.01545 1.01695 1.01653 1.01514 1.03414 1.01135 1.02487 1.02382
424441 1.01312 1.01106 1.01155 1.01574 1.03939 1.00826 1.02213 1.02494
424443 1.01015 1.0061 1.00937 1.01008 1.03812 1.01565 1 1.01015
424444 1.00683 1.0133 1.0079 1.00146 1.03328 1.01021 1.03373 1.01693
424445 1.01598 1.01615 1.01438 1.01726 1.03519 1.00972 1.02574 1.02677
424452 1.01795 1.01356 1.01808 1.01863 1.03972 1.01235 1.02481 1.02719
424557 1.01153 1.00875 1.00735 1.00904 1.03446 1.00736 1.02756 1.02527
424584 1.01612 1.01179 1.00523 1.01258 1.03539 1.00678 1.02153 1.0278
424585 1.0169 1.01778 1.00973 1.02036 1.04312 1.01117 1.03092 1.02523
424626 1.0151 1.01241 1.01421 1.01655 1.03785 1.01117 1.02483 1.0295
424627 1.00556 1 0.997862 1.01102 1 1.01456 1 1
424629 1.01679 1.0164 1.01253 1.01411 1.03503 1.01121 1.02254 1.02746
424644 1.01188 1.01071 1.00906 1.01597 1.03879 1.00622 1.02272 1.02495
424671 1.01516 1.01204 1.01025 1.01304 1.04045 1.00973 1.02554 1.02614
424751 1.01601 1.01003 1.01266 1.01717 1.04248 1.00318 1.02585 1.02584
424754 1.01455 1.00742 1.01243 1.01129 1.03946 1.00782 1.02295 1.03114
424755 1.01368 1.00742 1.01081 1.01058 1.03427 1.00364 1.02349 1.0263
424756 1.01153 1.01161 1.00982 1.0138 1.0296 1.0094 1.02078 1.02415
424759 1 1.01209 1.00141 1.00291 1.03749 1.0142 1.03484 1.02683
424760 1.01786 1.01292 1.01811 1.01483 1.04353 1.01056 1.02639 1.03052
424761 1.01175 1.00875 1.00896 1.01027 1.04082 1.00717 1.02108 1.02658
424763 1.00952 1.00685 1.00463 1.00951 1.0339 1.00382 1.01894 1.02472
424817 1.01072 1.00899 1.00763 1.00526 1.03437 1.00402 1.02144 1.0279
424827 1.02042 1.0204 1.01967 1.02867 1.0073 1.0179 1.02196 1.02459
424836 1.01509 1.01873 1.01528 1.02336 1.00465 1.01646 1.02891 1.02534
424877 1.01961 1.0267 1.02105 1.03294 1.01105 1.02581 1.02413 1.02688
424880 1.02288 1.02509 1.01748 1.03059 1.00235 1.01716 1.02212 1.02357
424881 1.01776 1.02556 1.0148 1.03538 1.00491 1.01442 1.01847 1.02731
424885 1.02459 1.02566 1.01811 1.03053 1.01104 1.02303 1.02162 1.02797
424886 1.01037 1.02824 1.03119 1.02533 1.01931 1.01972 1.01651 1.03962
425006 1.0212 1.02454 1.02115 1.02261 1.00971 1.02478 1.02636 1.03314
425008 1.01806 1.02065 1.0145 1.02892 1.00394 1.01723 1.02107 1.02376
425011 1.01992 1.02362 1.01519 1.03199 1.00369 1.01577 1.01993 1.02847
425016 1.0184 1.02098 1.0199 1.0265 1.00495 1.01416 1.02223 1.02684
425078 1 1 1 1 1 1 1 1
425079 1 1 1 1 1 1 1 1
425080 1 1 1 1 1 1 1 1
425152 1.02188 1.01972 1.03056 1.02945 1.01451 1.02454 1.0209 1.02782
425168 1.02318 1.03438 1.0479 1.02808 1 1 1 1
425171 1.02064 1.01991 1.02683 1.02567 1.01102 1.02562 1.02453 1.026
425172 1.0106 1.00975 1.01837 1.02596 0.999819 1.01586 1.02546 1.02023
425173 1.01714 1.01721 1.02548 1.0197 1.01094 1.03052 1.02541 1.02511
425212 1.01484 1.01155 1.02631 1.01683 1.00777 1 1.02608 1.02209
425213 1.01819 1.01371 1.02793 1.0287 1.01145 1.02818 1.02878 1.02878
425214 1.02029 1.0214 1.0342 1.03663 1.01456 1.02419 1.02818 1.02548
425215 1.0161 1.02115 1.03103 1.03693 1.01531 1.03039 1.0254 1.03258
425286 1.01362 1.02085 1.02433 1.02271 1.01347 1.02298 1.03671 1.03204
425287 1.01276 1.01735 1.0198 1.0249 1.01038 1.01758 1.02738 1.02947
425288 1.01743 1.01997 1.02761 1.0292 1.01797 1.02069 1.02471 1.02692
425289 1.02675 1.02263 1.02309 1.02811 1.01325 1.02554 1.02175 1.02645
425290 1.01343 1 1.04671 1.02693 1.02332 1.0193 1.01475 1.01939
425292 1.01904 1.01924 1.02219 1.02751 1.01615 1.02074 1.02493 1.03057
425293 1.0188 1.01484 1.01263 1.01481 1.00159 1.01796 1.0348 1.02407
425294 1.02838 1.01872 1.02184 1.02915 1.00137 1.02582 1.02154 1.01731
425295 1.01625 1.02334 1.02289 1.02557 1.01193 1.02217 1.02516 1.02682
425296 1.02222 1.02456 1.02396 1.02712 1.01216 1.02494 1.03171 1.02675
425377 1.01708 1.02883 1 1.0225 1 1 1 1
425378 1.01933 1.01875 1.02346 1.02533 1.00698 1.01409 1.02981 1.02694
425395 1 1 1.04354 1.02994 1.00968 1.01833 1 1.04019
425397 1.01736 1.02243 1.02246 1.02266 1.00654 1.02128 1.0263 1.028
425403 1.01825 1.01849 1.02272 1.02632 1.01567 1.02176 1.02194 1.02304
425409 1.01908 1.01878 1.02401 1.02711 1.01095 1.02061 1.02529 1.02937
425412 1.02375 1.02792 1.03123 1.0313 1.01768 1.02691 1.02482 1.02146
425413 1.01461 1.02145 1.02179 1.02239 1.00874 1.01984 1.02187 1.0191
425420 1 1 1 1.04429 0.998227 1 1 1
425422 1.02595 1.02102 1.01827 1.0276 1.01066 1.02035 1.02816 1.02559
425423 1.02432 1.02866 1.0283 1.03677 1.02033 1.02285 1.0348 1.02839
425424 1.01703 1.01928 1.02091 1.0194 1.00913 1.0178 1.02596 1.02382
425425 1.01898 1.02277 1.01934 1.02551 1.01471 1.01928 1.02228 1.02693
425428 1.02395 1.02779 1.02544 1.03129 1.01654 1.02131 1.0323 1.04051
425429 1.01733 1.01633 1.0175 1.02585 1.00912 1.01489 1.02101 1.02991
425431 1.02466 1.02422 1.02811 1.03557 1.01523 1.02511 1.02483 1.027
425433 1.01683 1.01457 1.01601 1.02126 1.00643 1.0137 1.01846 1.0275
425434 1.01267 1.00735 1.01211 1.01326 1.01622 1.02191 1.03248 1.02352
425439 1.01834 1.02191 1.02513 1.02902 1.01207 1.02136 1.02473 1.02424
425553 1 1.01964 1.004 1 0.99521 1.01498 1 1.04669
425564 1.01504 1.01833 1 1.01053 1.00492 1.02514 1 1.03567
425566 1.02184 1.02941 1.0347 1.03023 1.01512 1.02048 1.04096 1
425583 1 1.02411 1.02543 1.03815 1.03146 1.0303 1 1
425688 1 1.02805 1.01717 1.01969 1 1 1 1
425691 1.01699 1.01591 1.02529 1.02759 1.00938 1.0278 1.04108 1.03053
425692 1.01917 1.01509 1.02098 1.0228 1.01177 1.01614 1.02171 1.02255
425693 1.01658 1.01709 1.02211 1.02435 1.01691 1.019 1.01938 1.02718
425694 1.01562 1.01004 1.02042 1.01782 1.012 1.01833 1.02292 1.02427
426112 1 1 0.986 1.0061 1.02786 1.01511 1 1
426113 1 1 1.01771 1 1 1 1 1
426114 1.01896 1.01247 1.00029 1.00536 1.01778 1.01135 1.02144 1.04397
426115 1.02597 1.035 1.01558 1.01893 1.03702 1.01486 1.02854 1.03809
426116 1.022 1.01997 1.00171 1.01682 1.02021 1.01565 1.02781 1.03283
426117 1.0192 1.03084 1.00074 1.02203 1.02057 0.999896 1.03284 1.03553
426252 1 1.01583 1 1.02136 1.02769 1 1 1
426273 1.01746 1.02845 1.01721 1.01697 1.01607 1.00931 1.02646 1.02036
426281 1.0162 1.02251 1.01411 1.0215 1.01685 1.01706 1.02116 1.03082
426282 1.01096 1.02015 1.00601 1.02183 1.02392 1.00629 1.00974 1.01909
426283 1.01404 1.02114 1.01389 1.02203 1.01656 1.01227 1.0305 1.02005
426307 1.0169 1.02773 0.986175 1.01403 1.02384 1.01076 1.02624 1.03197
426308 1.03232 1.03389 0.993324 1.02279 1.02298 1.01917 1.0329 1
426313 1.01843 1.02481 0.99373 1.01179 1.02835 0.997143 1.02807 1.02597
426315 1.01907 1.03006 0.989148 1.01255 1.02788 1.01157 1.02306 1.02782
426316 1.02803 1.02926 0.990621 1.0077 1.03227 1.01012 1.02115 1.03425
426319 1.0216 1.0305 0.992395 1.01091 1.0207 1.01237 1.02524 1.02907
426320 1.0139 1.02544 0.989658 1.00988 1.01642 1.00832 1.01571 1.02306
426353 1 1.02027 1.01398 1 1.01203 1.0162 1 1
426365 1.01818 1.02015 1.01787 1.03287 1.02574 1.01376 1.02454 1.02453
426366 1.018 1.02617 1.01902 1.03088 1.01808 1.01701 1.02675 1.02358
426378 1 1 1 1 1 1 1 1
426383 1.01824 1.01147 1.00682 0.999762 1.02896 1.01737 1.03501 1.02326
426391 1.01069 1.00763 0.998973 1.00239 1.01797 1.00728 1.02724 1.02424
426394 1.01057 1.00731 0.997018 1.00408 1.02532 1.01269 1.02448 1.02672
426397 1.01745 1.01197 1.00851 0.988381 1 0.969343 1 1
426401 1.01384 0.999244 0.996898 1.00111 1.02185 1.01265 1.02934 1.03184
426406 1.01348 1.01258 1.00344 1.00757 1.01867 1.01112 1.02639 1.02427
426407 1.00934 1.00845 1 1.00345 1.01635 1.00474 1.02587 1.02149
426408 1 1 1 1 1 1 1 1
426409 1.01477 1.00804 1.00592 1.01571 1.02579 1.02569 1.04199 1.02495
426442 1 1.02666 1.00078 0.950842 1 1 1 1
426443 1 1 1 1.00862 1 1 1 1
426444 1.01073 0.980088 1.01028 1.00009 1.02299 0.99985 1 1
426445 1.01123 1.01441 1.00328 1.00021 1.02265 1.00605 1.0265 1.03117
426450 1.01019 1.00029 1.00295 0.998363 1.0188 1.00441 1.02914 1.02557
426460 1.00954 1.00945 1.00608 0.997934 1.02365 1.00793 1.02659 1.02444
426461 0.999971 1.00783 0.991971 0.993663 1.02161 1.00058 1.02023 1.03174
427013 1.01031 0.995451 1.00375 0.997744 1.02711 1.0111 1.02451 1
427019 1.00402 0.995942 1.00534 1.0022 1.03415 1.0129 1.02498 1.02505
427020 1 1 1 1 1 1 1 1
427021 1.00994 0.999916 1.00111 0.997844 1.0266 1.01561 1.02597 1.04566
427024 1.00069 0.999226 1.00724 1.00008 1.02415 1.01544 1.0173 1.03283
427025 1.01598 1.00069 1.0093 1.00446 1.0337 1.01874 1.031 1.03457
427026 1.01401 1.00787 1.00824 1.00281 1.03144 1.0139 1.03251 1.03089
427027 1.019 0.999574 1.00994 0.999292 1.03576 1.01352 1.02472 1.0277
427111 1 1 1 1 1 1 1 1
427129 1 1 1 1 1 1 1 1
427135 1.00576 0.996843 0.996669 1.00289 1.02561 1.0064 1.02971 1.02802
427136 1 1 1 1 1 1 1 1
427137 1.00552 1.00321 1.00242 0.997375 1.04128 1.01139 1.02181 1.02204
427141 1.0084 1.0062 1.00328 0.997206 1.03146 1.01389 1.0396 1.02245
427144 1 1 1 1 1 1 1 1
427145 1.00826 0.993108 0.995674 0.992369 1 1 1.01371 1.02789
427146 0.998592 0.999691 0.995774 0.997555 1.03681 1.0207 1.02219 1.03229
427147 1.01881 1.00198 1.00519 0.995595 1.03829 1.00261 1.02893 1.03052
427148 1.00578 1.00705 1.0001 0.998343 1.03266 1.00714 1.02311 1.01782
427149 1.00683 0.998215 0.996181 0.998333 1.02298 1.0041 1.02648 1.03073
427233 1 1 1 1 1 1 1 1
427239 1 1 1 1 1 1 1 1
427241 1 1 1 1 1 1 1 1
427243 1 1 1 1 1 1 1 1
427244 1 1 1 1 1 1 1 1
427262 1.02346 1 1 1.00382 1 1 1 1
427264 1 1 1 1 1 1 1 1
427360 1 0.997517 1 0.995506 1 1 1 1
427361 1.0044 1.00404 1.00549 0.998393 1 0.999678 1 1.02761
427362 1 1 1 1 1 1 1 1
427363 1.00928 0.995783 0.994969 1 1.02942 1.00265 1 1
427366 1 1 1 1 1 1 1 1
427367 1 1 1.00039 1 1 1 1 1
427373 1.00891 1.00361 1.01151 0.996818 1.03067 1.00713 1.01412 1.02294
427377 1 1 1 1 1 1 1 1
427380 1.00395 1.00226 1.00853 1.00024 1.03661 1.01149 1.02063 1.02437
427383 1.01812 0.994611 0.999297 0.999274 1.04548 1.00938 1.03216 1.01552
427384 1.00265 1.00806 0.990897 1.00332 1.03995 1.01018 1.04554 1
427385 1.00236 0.998831 1.00078 0.994762 1.033 0.999468 1.03117 1.03355
427388 1.03372 1.01507 1.02409 1.03575 0.997656 1 1 1
427389 1.01678 1.00613 1.02803 1.03143 0.993324 1.02453 1 1.04201
427390 1.01821 1.01991 1.02375 1.02365 0.988376 0.982808 1.03242 1.02346
427391 1.01107 1.0129 1.02423 1.02637 0.989387 1.02108 1.0248 1.04178
427393 1.02379 1.02129 1.02311 1.03088 0.997204 1.02239 1.02341 1.02354
427394 1 1.02441 1.03015 1.02801 0.972331 1.03466 1 1.03073
427397 1 1 1 1 1 1 1 1
427398 1.01035 1.02382 1.02986 1.02998 0.996676 1.02582 1 1
427481 1 1 1 1 1 1 1 1
427482 1 1.01397 1 1 1 1 1 1
427483 1 1.01107 1.00346 1 1 1.02222 1 1
427484 1.00759 1.02043 1.02191 1.0313 0.987083 1.02236 1.02858 1.01638
427485 1.01416 1.01974 1.02137 1.03508 0.986526 1.00891 1.02463 1.02272
427486 1.01544 1.01103 1.02608 1.02007 0.988867 1.01458 1.0199 1.03497
427498 1 1 1 1 1 1 1 1
427499 1 1 1 1 1 1.03641 1 1
427500 1 1.01537 1 1 1 1 1.01797 1
427502 1 1 1 1 1 1 1 1
427508 1.01961 1.01397 1.02976 1 1.00363 1 1 1
427510 1.02434 1.02665 1.02261 1 0.988592 1.02679 1 1
427514 1.01383 1.01363 1.02146 1.02198 1.00587 1.01263 1.02192 1.02938
427523 1.02246 1 1.02128 1.01507 0.986751 1 1 1
427527 1.01631 1 1.01634 1 1 1 1 1
427529 1.01226 1.0196 1.01248 1.0355 0.991692 1.01475 1 1.02448
427530 1.01746 1.01599 1.02299 1.03201 1.0085 1.0305 1.02415 1.03544
427605 1.0016 1 1 1 1 1 1 1
427654 1 1 1.01702 1 0.998097 1 1 1
427656 1.02731 1 1.04121 1.03366 0.989958 1 1 1
427657 1 1 1 1 1 1 1 1
427658 1 1 1 1 1 1 1 1
