     3 |       11 |               3 | -104.231 |   -2.6961 |   -31.0287 | -104.244 | -2.62765 |   31.7271 | -99.6424 |  31.1722 |    31.692 | -99.6397 |  31.1042 |   -31.0648
     3 |       11 |               4 | -104.267 |  -2.63369 |    32.6882 | -104.449 | -2.54627 |    95.444 | -99.7145 |  31.2397 |   95.4099 | -99.5678 |  31.1543 |    32.6531
     3 |       11 |               5 | -104.519 |  -2.53848 |     96.407 | -104.555 | -2.47501 |    159.16 | -99.8404 |  31.3149 |   159.129 | -99.7662 |  31.2418 |     96.374
     3 |       12 |               1 | -111.847 |   -37.494 |   -158.421 | -111.953 | -37.4163 |  -95.6639 |   -117.9 | -3.82864 |  -95.7139 | -117.791 | -3.90683 |   -158.473
     3 |       12 |               2 | -111.932 |  -37.4091 |   -94.7049 | -111.953 | -37.3981 |  -32.1024 | -117.932 | -3.74574 |  -31.9872 | -117.855 |  -3.8163 |   -94.7569
     3 |       12 |               3 | -111.829 |  -37.3017 |   -30.9708 | -111.965 | -37.2323 |    31.786 | -117.995 | -3.65922 |   31.7386 | -117.868 | -3.73001 |   -31.0192
     3 |       12 |               4 |  -112.01 |  -37.2387 |      32.75 | -112.055 | -37.1555 |   95.5078 | -117.999 |  -3.5662 |   95.4565 | -117.931 | -3.64744 |    32.6997
     3 |       12 |               5 | -112.088 |  -37.1607 |    96.4718 | -112.016 | -37.0438 |   159.229 | -118.006 | -3.46267 |   159.175 | -118.057 | -3.57487 |    96.4185
     3 |       13 |               1 | -111.031 |  -73.0787 |   -158.608 |  -110.82 | -73.2595 |  -95.8544 | -126.312 | -42.8654 |  -95.7176 | -126.522 | -42.6884 |   -158.472
     3 |       13 |               2 | -110.846 |  -73.2709 |   -94.8993 |  -110.63 |  -73.455 |   -32.143 | -126.105 | -43.0541 |  -31.9988 | -126.325 | -42.8723 |   -94.7546
     3 |       13 |               3 |  -110.51 |  -73.3952 |   -31.1861 | -110.426 | -73.6496 |   31.5724 | -125.909 | -43.2519 |   31.7176 | -126.027 |  -43.017 |   -31.0378
     3 |       13 |               4 | -110.484 |  -73.6804 |    32.5364 | -110.411 | -73.9381 |   95.2918 |  -125.83 | -43.5068 |    95.435 | -125.922 | -43.2576 |    32.6786
     3 |       13 |               5 | -110.454 |  -73.9714 |    96.2559 | -110.314 | -74.1893 |    159.01 | -125.718 | -43.7481 |   159.153 | -125.868 | -43.5351 |    96.3991
     3 |       14 |               1 |  -63.103 |  -83.3783 |   -158.455 | -63.1098 | -83.2898 |  -95.6998 | -86.3491 | -58.3253 |  -95.7402 | -86.3228 | -58.4327 |   -158.507
     3 |       14 |               2 | -63.0922 |  -83.2772 |   -94.7277 | -63.1249 | -83.1908 |  -31.9724 | -86.4075 | -58.2584 |  -32.0186 |  -86.338 | -58.3557 |   -94.7902
     3 |       14 |               3 | -63.0278 |  -83.1426 |   -31.0271 | -63.1467 | -83.0994 |   31.7445 | -86.4772 | -58.2101 |   31.6993 |        0 |        0 |          0
     3 |       14 |               4 | -63.1487 |  -83.1076 |    32.7176 | -63.2473 | -83.0949 |   95.4735 | -86.4872 | -58.1269 |   95.4283 | -86.4147 |  -58.168 |    32.6714
     3 |       14 |               5 | -63.3061 |  -83.1464 |    96.4305 | -63.3571 | -83.0689 |   159.189 | -86.6178 | -58.1189 |   159.144 |  -86.585 | -58.1929 |    96.3902
     3 |       15 |               1 | -40.7527 |  -111.001 |   -158.479 | -40.8557 | -110.976 |  -95.7246 | -70.8016 | -94.6331 |  -95.7832 | -70.7035 |   -94.68 |    -158.54
     3 |       15 |               2 | -40.8567 |  -110.979 |   -94.7656 | -40.8568 | -110.891 |  -32.1729 | -70.8705 | -94.5424 |  -32.0684 | -70.8174 | -94.6753 |   -94.8271
     3 |       15 |               3 | -40.9321 |  -110.891 |   -31.0444 | -41.0303 | -110.853 |   31.7104 | -70.9687 |  -94.507 |   31.6514 | -70.8698 | -94.5503 |   -31.1033
     3 |       15 |               4 | -41.0237 |  -110.848 |    32.6764 |  -41.123 |  -110.82 |   95.4322 | -71.0531 | -94.4506 |   95.3752 | -70.9674 | -94.5118 |    32.6184
     3 |       15 |               5 | -41.1399 |  -110.846 |    96.3932 | -41.1144 | -110.584 |   159.148 | -71.0704 | -94.2639 |   159.093 |  -71.102 | -94.5322 |    96.3382
     4 |        0 |               1 |   79.525 |  -132.215 |   -191.161 |  79.8142 | -132.399 |  -128.404 |  48.9319 | -146.885 |  -128.307 |  48.6398 | -146.697 |   -191.062
     4 |        0 |               2 |  79.8038 |  -132.408 |   -127.425 |  80.0986 | -132.592 |    -64.67 |  49.2134 | -147.061 |   -64.573 |  48.9177 | -146.871 |   -127.328
     4 |        0 |               3 |  80.1075 |  -132.603 |    -63.715 |  80.4134 | -132.844 | -0.958227 |   49.542 | -147.351 | -0.863514 |  49.2381 | -147.112 |   -63.6203
     4 |        0 |               4 |  80.3991 |  -132.846 |  0.0148534 |  80.7124 | -133.097 |   62.7686 |  49.8303 | -147.588 |   62.8634 |  49.5116 | -147.334 |   0.110721
     4 |        0 |               5 |  80.7683 |  -133.196 |    63.7239 |  81.0816 | -133.428 |    126.48 |  50.1909 | -147.881 |   126.575 |  49.8742 | -147.651 |     63.821
     4 |        0 |               6 |  81.0906 |  -133.459 |    127.446 |  81.3931 | -133.687 |   190.198 |  50.5035 | -148.154 |    190.29 |  50.1901 | -147.905 |    127.538
     4 |        1 |               1 |  113.903 |  -120.984 |   -191.217 |  114.351 | -121.019 |  -128.459 |  87.4415 | -141.984 |  -128.276 |  87.0445 | -142.019 |   -191.034
     4 |        1 |               2 |  114.355 |      -121 |   -127.498 |  114.757 | -120.968 |  -64.7427 |  87.8376 | -141.921 |  -64.5594 |   87.456 | -141.978 |   -127.316
     4 |        1 |               3 |  114.748 |  -120.945 |   -63.7747 |  115.077 | -120.807 |  -1.01867 |  88.1412 | -141.735 | -0.830367 |  87.8269 | -141.896 |   -63.5854
     4 |        1 |               4 |  115.118 |  -120.851 | -0.0558029 |  115.433 | -120.703 |   62.6983 |  88.5005 | -141.634 |   62.8805 |  88.1922 | -141.791 |    0.12646
     4 |        1 |               5 |  115.447 |  -120.711 |    63.6592 |  115.808 | -120.625 |   126.418 |  88.8422 | -141.512 |   126.603 |  88.4922 | -141.627 |    63.8476
     4 |        1 |               6 |   115.82 |  -120.628 |    127.375 |  116.072 | -120.402 |   190.131 |  89.1272 | -141.317 |   190.314 |  88.8909 | -141.565 |    127.558
     4 |        2 |               1 |  148.988 |  -107.506 |   -191.404 |  148.993 | -107.323 |  -128.647 |  126.657 | -133.103 |   -128.57 |  126.646 | -133.291 |   -191.323
     4 |        2 |               2 |      149 |  -107.317 |   -127.682 |  149.019 |  -107.14 |  -64.9263 |  126.671 | -132.917 |   -64.846 |  126.655 | -133.099 |   -127.603
     4 |        2 |               3 |  149.009 |  -107.123 |   -63.9663 |  149.102 | -107.008 |  -1.21047 |  126.738 | -132.765 |  -1.12922 |  126.653 | -132.898 |    -63.882
     4 |        2 |               4 |  149.123 |  -107.032 |  -0.245437 |  149.181 | -106.886 |   62.5094 |  126.834 | -132.659 |   62.5886 |  126.786 | -132.815 |  -0.165153
     4 |        2 |               5 |   149.19 |  -106.882 |    63.4804 |  149.189 | -106.693 |   126.238 |  126.813 | -132.433 |   126.315 |  126.817 | -132.626 |    63.5576
     4 |        2 |               6 |  149.264 |  -106.756 |    127.199 |  149.265 | -106.564 |   189.954 |  126.894 | -132.314 |    190.03 |  126.921 | -132.529 |    127.275
     4 |        3 |               1 |  142.463 |  -59.8939 |   -191.328 |  142.618 | -59.9981 |  -128.538 |   125.91 | -89.7368 |  -128.533 |  125.772 | -89.6551 |   -191.292
